Type,Title,Link,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Return,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
Trang sức,Dây Chuyền 12 Chòm Sao Bạch Dương Tử Vi Cung Hoàng Đạo Ký Hiệu Mặt Dây Chuyền Bằng Bìa Cứng Cho Nữ Quà Tặng Trang Sức Sinh Nhật Nam Thời Trang,https://www.lazada.vn/products/day-chuyen-12-chom-sao-bach-duong-tu-vi-cung-hoang-dao-ky-hieu-mat-day-chuyen-bang-bia-cung-cho-nu-qua-tang-trang-suc-sinh-nhat-nam-thoi-trang-i2213391716.html,7.558 ₫,,18 Đã bán,(6),Nước ngoài,15.211 ₫,17.000 ₫,,96%,96%,100%,['0'],['0'],['0'],['0'],['7']
Trang sức,Chốt nhựa (Mới) Vòng cổ nữ choker phụ kiện Mely đính đá fa lê phụ kiện trang sức lấp lánh thanh lịch - VC156,https://www.lazada.vn/products/chot-nhua-moi-vong-co-nu-choker-phu-kien-mely-dinh-da-fa-le-phu-kien-trang-suc-lap-lanh-thanh-lich-vc156-i2394078685.html,1.000 ₫,,,,Hà Nội,,32.700 ₫,,100%,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
Trang sức,2023 Phong cách Trung Quốc Mới pha lê xanh lá cây mở Nhẫn nữ cổ điển kim loại có thể biến để làm giảm lo lắng ngọc nhẫn có thể điều chỉnh trang sức cưới món quà,https://www.lazada.vn/products/2023-phong-cach-trung-quoc-moi-pha-le-xanh-la-cay-mo-nhan-nu-co-dien-kim-loai-co-the-bien-de-lam-giam-lo-lang-ngoc-nhan-co-the-dieu-chinh-trang-suc-cuoi-mon-qua-i2475183257.html,18.000 ₫,,18 Đã bán,(5),Nước ngoài,48.000 ₫,17.000 ₫,,95%,100%,71%,['0'],['0'],['0'],['0'],['5']
Trang sức,Nhẫn nữ kim tiền may mắn tài lộc bền màu thiết kế cao cấp Orin N19 Công nghệ xi mạ độc quyền 5lớp cao cấp - Long Tien,https://www.lazada.vn/products/nhan-nu-kim-tien-may-man-tai-loc-ben-mau-thiet-ke-cao-cap-orin-n19-cong-nghe-xi-ma-doc-quyen-5lop-cao-cap-long-tien-i280366170.html,9.005 ₫,,10.0K Đã bán,(1551),Hồ Chí Minh,15.000 ₫,16.500 ₫,,97%,100%,Không đủ thông tin,['41'],['10'],['20'],['37'],['1443']
Trang sức,"Nước rửa trang sức bạc KYDOPAL làm sạch nhẫn, vòng cổ, bông tai, lắc tay, chân bằng bạc - 9P1",https://www.lazada.vn/products/nuoc-rua-trang-suc-bac-kydopal-lam-sach-nhan-vong-co-bong-tai-lac-tay-chan-bang-bac-9p1-i1765173690.html,29.000 ₫,,5.3K Đã bán,(851),Hà Nội,49.000 ₫,32.700 ₫,30 Ngày Trả Hàng Miễn Phí,99%,100%,Không đủ thông tin,['4'],['1'],['5'],['16'],['825']
Trang sức,Tốt Quá 30 cái/bộ Sang Trọng Nhẫn vàng Set Cho Phụ Nữ ngọc trai pha lê Nhẫn Cho Người Đàn Ông Phụ Kiện Đồ Trang Sức,https://www.lazada.vn/products/tot-qua-30-caibo-sang-trong-nhan-vang-set-cho-phu-nu-ngoc-trai-pha-le-nhan-cho-nguoi-dan-ong-phu-kien-do-trang-suc-i2433653954.html,29.432 ₫,,43 Đã bán,(16),Nước ngoài,64.000 ₫,17.000 ₫,30 Ngày Trả Hàng Miễn Phí,96%,89%,100%,['1'],['0'],['0'],['0'],['15']
Trang sức,"Feng Qi shopVòng Cổ Mặt Dây Chuyền Kim Cương Nữ Thời Trang, Phụ Kiện Trang Sức Kim Cương Lấp Lánh Đủ Màu Cho Vòng Cổ Quần Áo Nhiều Màu Sắc",https://www.lazada.vn/products/feng-qi-shopvong-co-mat-day-chuyen-kim-cuong-nu-thoi-trang-phu-kien-trang-suc-kim-cuong-lap-lanh-du-mau-cho-vong-co-quan-ao-nhieu-mau-sac-i1160060666.html,35.000 ₫,,446 Đã bán,(118),Nước ngoài,70.000 ₫,17.000 ₫,,95%,97%,100%,['1'],['1'],['2'],['4'],['110']
Trang sức,Jwer Divine Dragon đuôi lúc lắc Xoắn Qiankun Vòng vàng kim Nữ Sáng Nhẫn Cho Cô Gái trang sức nữ quà tặng năm mới Sinh Nhật,https://www.lazada.vn/products/jwer-divine-dragon-duoi-luc-lac-xoan-qiankun-vong-vang-kim-nu-sang-nhan-cho-co-gai-trang-suc-nu-qua-tang-nam-moi-sinh-nhat-i2525297900.html,8.000 ₫,,20 Đã bán,(4),Nước ngoài,21.000 ₫,17.000 ₫,,95%,100%,71%,['0'],['0'],['1'],['0'],['3']
Trang sức,Feng Qi shopDây Chuyền Áo Len Hoa Ngọc Trai Thanh Lịch Cho Nữ Vòng Cổ Mặt Dây Chuyền Dài Quà Tặng Trang Sức,https://www.lazada.vn/products/feng-qi-shopday-chuyen-ao-len-hoa-ngoc-trai-thanh-lich-cho-nu-vong-co-mat-day-chuyen-dai-qua-tang-trang-suc-i2025654392.html,23.200 ₫,,154 Đã bán,(36),Nước ngoài,46.400 ₫,17.000 ₫,,95%,97%,100%,['1'],['0'],['0'],['0'],['35']
Trang sức,DREJEW Đá Zircon Vuông Dongdaemun Hàn Quốc Vòng Đeo Tay Điều Chỉnh Được Nữ Đơn Giản Nhẹ Vòng Tay Sang Trọng Cá Tính Cao Cấp Đồ Trang Sức Tay,https://www.lazada.vn/products/drejew-da-zircon-vuong-dongdaemun-han-quoc-vong-deo-tay-dieu-chinh-duoc-nu-don-gian-nhe-vong-tay-sang-trong-ca-tinh-cao-cap-do-trang-suc-tay-i2213358989.html,19.000 ₫,,226 Đã bán,(56),Nước ngoài,28.000 ₫,17.000 ₫,30 Ngày Trả Hàng Miễn Phí,98%,90%,100%,['1'],['0'],['0'],['0'],['55']
Trang sức,Bạc ta nguyên liệu nguyên chất dùng để chế tác trang sức s999 - Quý Tùng Jewelry,https://www.lazada.vn/products/bac-ta-nguyen-lieu-nguyen-chat-dung-de-che-tac-trang-suc-quy-tung-jewelry-i2566949069.html,600.000 ₫,,,,Hà Nội,,Miễn phí,,100%,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
Trang sức,Cyang Phong cách Trung Quốc thời trang retro dây chuyền tết dây hoa bướm trăng mặt dây chuyền khóa an toàn cho phụ nữ trang sức cổ điển,https://www.lazada.vn/products/cyang-phong-cach-trung-quoc-thoi-trang-retro-day-chuyen-tet-day-hoa-buom-trang-mat-day-chuyen-khoa-an-toan-cho-phu-nu-trang-suc-co-dien-i2502950925.html,7.073 ₫,,8 Đã bán,(8),Nước ngoài,13.992 ₫,17.000 ₫,,93%,100%,100%,['0'],['0'],['0'],['0'],['8']
Trang sức,AOLD8 Thời Trang Nam Nữ Bán Sỉ MỚI Chuỗi Vòng Cổ 16-30 Inch Vàng Vàng 18K Lấp Đầy Trang Sức,https://www.lazada.vn/products/aold8-thoi-trang-nam-nu-ban-si-moi-chuoi-vong-co-16-30-inch-vang-vang-18k-lap-day-trang-suc-i2096564648.html,20.900 ₫,Áp dụng voucher,12 Đã bán,(1),Nước ngoài,41.000 ₫,17.000 ₫,,95%,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['1']
Trang sức,Hàn Quốc dát Hồng Zirconia Mặt dây chuyền trái tim nữ thời trang duyên dáng hành tinh Vòng cổ sinh nhật sinh viên Ins món quà tinh tế,https://www.lazada.vn/products/han-quoc-dat-hong-zirconia-mat-day-chuyen-trai-tim-nu-thoi-trang-duyen-dang-hanh-tinh-vong-co-sinh-nhat-sinh-vien-ins-mon-qua-tinh-te-i2553017159.html,8.000 ₫,,18 Đã bán,(2),Hồ Chí Minh,15.000 ₫,17.000 ₫,,94%,100%,100%,['0'],['1'],['0'],['0'],['1']
Trang sức,"Bộ Trang Sức Sang Trọng Cái/bộ BZY 4, Engagement Ring + Bông Tai + Bộ Trang Sức Đám Cưới Vàng Hồng 18K Vòng Cổ",https://www.lazada.vn/products/bo-trang-suc-sang-trong-caibo-bzy-4-engagement-ring-bong-tai-bo-trang-suc-dam-cuoi-vang-hong-18k-vong-co-i1207730051.html,26.800 ₫,,523 Đã bán,(105),Nước ngoài,36.400 ₫,17.000 ₫,,95%,100%,Không đủ thông tin,['5'],['0'],['0'],['3'],['97']
Trang sức,Set 5 Chiếc Nhẫn Nữ Đính Hạt Ngọc Trai Nhân Tạo Thời Trang,https://www.lazada.vn/products/set-5-chiec-nhan-nu-dinh-hat-ngoc-trai-nhan-tao-thoi-trang-i2546492580.html,3.771 ₫,,,,Hồ Chí Minh,4.500 ₫,16.500 ₫,,100%,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
Trang sức,GAI39 Có thể điều chỉnh Retro Đồ trang sức Quà Tặng Phát sáng Trong bóng Tối Cá tính Hàn Quốc Phong Cách Nhẫn Ngón tay Nhẫn Sáng Chiếc Nhẫn Đôi Tình yêu Trái Tim,https://www.lazada.vn/products/gai39-co-the-dieu-chinh-retro-do-trang-suc-qua-tang-phat-sang-trong-bong-toi-ca-tinh-han-quoc-phong-cach-nhan-ngon-tay-nhan-sang-chiec-nhan-doi-tinh-yeu-trai-tim-i2560711385.html,10.000 ₫,,,,Nước ngoài,23.000 ₫,17.000 ₫,,94%,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
Trang sức,"Nước rửa trang sức Hoàng Kim Jewelry, nước làm sáng bạc như mới",https://www.lazada.vn/products/nuoc-rua-trang-suc-hoang-kim-jewelry-nuoc-lam-sang-bac-nhu-moi-i2588034223.html,16.250 ₫,35% Off,26 Đã bán,(4),Hà Nội,15.000 ₫,32.700 ₫,,97%,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['4']
Trang sức,Nước rửa trang sức bạc Vàng Bạc Ngọc Tiến,https://www.lazada.vn/products/nuoc-rua-trang-suc-bac-vang-bac-ngoc-tien-i1946860249.html,15.000 ₫,25% Off,351 Đã bán,(63),Hà Nội,35.000 ₫,32.700 ₫,,97%,100%,Không đủ thông tin,['2'],['0'],['2'],['4'],['55']
Trang sức,7 Chiếc ximen inox chạm khắc tinh xảo không đen không gỉ Trang sức Bé Heo Chat shop tư vấn size nhé,https://www.lazada.vn/products/7-chiec-ximen-inox-cham-khac-tinh-xao-khong-den-khong-gi-trang-suc-be-heo-chat-shop-tu-van-size-nhe-i1787250010.html,17.076 ₫,66% Off,3.1K Đã bán,(496),Hồ Chí Minh,50.000 ₫,16.500 ₫,,97%,100%,85%,['7'],['4'],['4'],['6'],['475']
Trang sức,17km pha lê May Mắn Vòng đeo tay đính hạt cho phụ nữ thanh lịch bướm trăng sao Vòng tay bạc phụ kiện trang sức,https://www.lazada.vn/products/17km-pha-le-may-man-vong-deo-tay-dinh-hat-cho-phu-nu-thanh-lich-buom-trang-sao-vong-tay-bac-phu-kien-trang-suc-i2610474963.html,5.900 ₫,74% Off,1.9K Đã bán,(597),Hồ Chí Minh,22.906 ₫,17.000 ₫,30 Ngày Trả Hàng Miễn Phí,96%,95%,97%,['13'],['8'],['15'],['14'],['547']
Trang sức,17KM Pink Crystal Bell Orchid Bracelet for Women Heart Butterfly Silver Bracelets Accessories Jewelry,https://www.lazada.vn/products/17km-pink-crystal-bell-orchid-bracelet-for-women-heart-butterfly-silver-bracelets-accessories-jewelry-i2644357316.html,9.320 ₫,59% Off,135 Đã bán,(32),Hồ Chí Minh,27.975 ₫,17.000 ₫,30 Ngày Trả Hàng Miễn Phí,96%,95%,97%,['1'],['0'],['0'],['1'],['30']
Trang sức,Vòng tay nữ khoá lưỡi gà có khắc ký hiệu - trang sức Kami,https://www.lazada.vn/products/vong-tay-nu-khoa-luoi-ga-co-khac-ky-hieu-trang-suc-kami-i2194551732.html,22.750 ₫,42% Off,663 Đã bán,(179),Hồ Chí Minh,39.000 ₫,16.500 ₫,,97%,99%,87%,['1'],['1'],['2'],['2'],['173']
Trang sức,JWER 2 Cái/bộ Dạ Quang Cột Lục Giác Mặt Dây Chuyền Trái Tim Cặp Đôi Vòng Cổ Nam Châm Đá Tự Nhiên Mặt Dây Chuyền Hình Học Quà Tặng Trang Sức Vòng Cổ,https://www.lazada.vn/products/jwer-2-caibo-da-quang-cot-luc-giac-mat-day-chuyen-trai-tim-cap-doi-vong-co-nam-cham-da-tu-nhien-mat-day-chuyen-hinh-hoc-qua-tang-trang-suc-vong-co-i2183419671.html,20.000 ₫,47% Off,149 Đã bán,(64),Hồ Chí Minh,30.000 ₫,17.000 ₫,,95%,100%,71%,['7'],['2'],['0'],['1'],['54']
Trang sức,Jwer màu tím thời trang ngôi sao đá zirconia Nhẫn hở cho phụ nữ Hàn Quốc cho nam pha lê tỏa sáng sang trọng tim nhẫn có thể điều chỉnh người yêu Y2K đồ trang sức,https://www.lazada.vn/products/jwer-mau-tim-thoi-trang-ngoi-sao-da-zirconia-nhan-ho-cho-phu-nu-han-quoc-cho-nam-pha-le-toa-sang-sang-trong-tim-nhan-co-the-dieu-chinh-nguoi-yeu-y2k-do-trang-suc-i2251902536.html,8.000 ₫,38% Off,43 Đã bán,(21),Hồ Chí Minh,24.000 ₫,17.000 ₫,,95%,100%,71%,['0'],['0'],['2'],['0'],['19']
Trang sức,【ZNBY】Nhẫn Cưới Bạc Kim Cương Giả Cho Nữ Trang Sức Tay Đính Hôn,https://www.lazada.vn/products/znbynhan-cuoi-bac-kim-cuong-gia-cho-nu-trang-suc-tay-dinh-hon-i2193022539.html,12.000 ₫,47% Off,5 Đã bán,(3),Nước ngoài,22.500 ₫,17.000 ₫,,94%,95%,100%,['0'],['0'],['0'],['0'],['3']
Trang sức,"[ 1 viên ] Đá cubic zirconia Star Cut cao cấp ,đá trang sức, đá kim cương nhân tạo loại 11.0 mm -&gt; 15.0 mm",https://www.lazada.vn/products/1-vien-da-cubic-zirconia-star-cut-cao-cap-da-trang-suc-da-kim-cuong-nhan-tao-loai-110-mm-150-mm-i2601966864.html,39.998 ₫,,49 Đã bán,(8),Hồ Chí Minh,,16.500 ₫,,96%,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['8']
Trang sức,Nhẹ Nhẫn Đeo Khớp Ngón Tay Bằng Bạc Đính Kim Sa Lấp Lánh Thanh Lịch Sáng Bóng Mềm Mại Làm Quà Tặng Trang Sức,https://www.lazada.vn/products/nhe-nhan-deo-khop-ngon-tay-bang-bac-dinh-kim-sa-lap-lanh-thanh-lich-sang-bong-mem-mai-lam-qua-tang-trang-suc-i2642118437.html,60.000 ₫,,73 Đã bán,(13),Hải Phòng,,37.700 ₫,,Nhà bán hàng mới,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['13']
Trang sức,Nhẫn trơn khắc nổi mạ vàng 24k trang sức sỉ Kami,https://www.lazada.vn/products/nhan-tron-khac-noi-ma-vang-24k-trang-suc-si-kami-i2554238105.html,25.456 ₫,31% Off,212 Đã bán,(51),Hồ Chí Minh,89.000 ₫,16.500 ₫,,97%,99%,87%,['1'],['0'],['0'],['0'],['50']
Trang sức,bộ trang sức nữ hình cầu bi,https://www.lazada.vn/products/bo-trang-suc-nu-hinh-cau-bi-i280080799.html,149.000 ₫,45% Off,108 Đã bán,(24),Hà Nội,269.000 ₫,32.700 ₫,,80%,94%,85%,['2'],['2'],['0'],['0'],['20']
Trang sức,OYJR Nhẫn Nữ Titan Không Gỉ Phong Cách Hàn Quốc Trang Sức Nữ-INTL Cao Cấp Phong Cách,https://www.lazada.vn/products/oyjr-nhan-nu-titan-khong-gi-phong-cach-han-quoc-trang-suc-nu-intl-cao-cap-phong-cach-i1996417226.html,35.000 ₫,50% Off,160 Đã bán,(33),Nước ngoài,70.000 ₫,17.000 ₫,,98%,100%,100%,['0'],['0'],['0'],['0'],['34']
Trang sức,[HCM]Freeship Bộ trang sức ngọc đôi sang trọng BHB147,https://www.lazada.vn/products/hcmfreeship-bo-trang-suc-ngoc-doi-sang-trong-bhb147-i892076410.html,59.685 ₫,60% Off,213 Đã bán,(67),Hồ Chí Minh,200.000 ₫,16.500 ₫,,97%,100%,85%,['0'],['0'],['0'],['3'],['65']
