Type,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
Trang sức,15298,49,191,45,Ho Chi Minh,30000,17000,96,67,None,1,1,0,1,42
Trang sức,7600,49,1500,235,Ho Chi Minh,15000,17000,96,99,92,2,0,7,7,220
Trang sức,7829,49,112,37,Ho Chi Minh,30441,17000,96,95,96,0,0,2,1,34
Trang sức,9500,47,157,15,Nước ngoài,18000,17000,95,93,100,1,1,1,0,12
Trang sức,6561,34,4600,525,Ho Chi Minh,55000,17000,96,95,96,12,4,12,13,484
Trang sức,53307,52,250,48,Ho Chi Minh,112000,16500,87,99,100,2,1,1,1,43
Trang sức,39000,40,956,150,Ha Noi,65000,32700,84,93,100,21,3,6,3,117
Trang sức,4500,49,1800,217,Nước ngoài,19000,17000,95,93,100,10,3,2,3,200
Trang sức,31844,64,14,4,Ho Chi Minh,199000,16500,98,100,nan,1,0,0,0,3
Trang sức,44182,53,1100,274,Nước ngoài,93900,17000,97,94,50,2,1,2,2,268
Trang suc,4717,46,21,3,Nước ngoài,8800,17000,96,98,100,2,0,0,0,2
Trang sức,22750,42,659,175,Ho Chi Minh,39000,16500,97,99,86,1,1,2,2,170
Trang sức,6414,47,1000,101,Ho Chi Minh,14200,17000,98,99,100,1,2,1,6,91
Trang sức,13100,55,116,17,Ho Chi Minh,29000,16500,97,89,100,1,0,0,0,16
Trang sức,6146,50,237,60,Ho Chi Minh,15833,17000,95,99,100,2,0,1,2,55
Trang sức,10999,49,922,245,Ho Chi Minh,21567,17000,95,98,None,3,1,5,6,230
Trang sức,1000,99,None,None,Nghệ An,198000,635900,None,None,None,0,0,0,0,0
Trang sức,4325,71,1900,381,Nước ngoài,15000,17000,96,99,94,1,1,7,7,366
Trang sức,25456,31,212,49,Ho Chi Minh,89000,16500,97,99,86,1,0,0,0,48
Trang sức,5949,46,51,11,Nước ngoài,11000,17000,94,100,100,0,0,0,11,
Trang sức,6000,33,159,59,Nước ngoài,20000,17000,95,100,62,0,0,0,7,52
Trang sức,19000,49,107,25,Nước ngoài,37000,17000,93,100,None,0,0,0,1,25
Trang sức,71000,28,237,79,Ho Chi Minh,99000,16500,97,99,86,0,1,1,1,76
Trang sức,14345,49,83,33,Ho Chi Minh,46000,17000,96,100,83,0,1,1,1,30
Trang sức,25000,50,283,57,Nước ngoài,50000,17000,94,94,100,1,2,0,3,51
Trang sức,6660,53,65,16,Ho Chi Minh,14300,17000,97,98,100,0,0,0,1,15
Trang sức,9000,44,2300,374,Ho Chi Minh,16000,Miễn Phí,96,99,100,12,2,4,13,343
Trang sức,8140,50,18,5,Nước ngoài,16380,17000,96,100,83,0,0,0,5,
Trang sức,14300,43,178,41,Ho Chi Minh,25000,17000,94,94,100,2,0,0,3,36
Trang sức,10000,41,306,64,Ho Chi Minh,19000,17000,94,100,nan,2,2,3,0,57
Trang sức,20397,53,2300,451,Nước ngoài,43200,17000,94,97,100,5,6,10,15,415
Trang sức,8469,55,1100,197,Ho Chi Minh,18700,17000,95,99,91,7,3,7,16,164
Trang suc,8000,43,387,87,Nước ngoài,18000,17000,95,100,62,1,0,1,1,84
Trang sức,8253,62,127,37,Ho Chi Minh,21500,17000,97,100,100,2,1,0,0,34
Trang sức,11839,85,23,4,Nước ngoài,76700,17000,97,99,100,0,0,0,1,3
Trang sức,7558,50,17,5,Nước ngoài,15211,17000,96,96,50,0,0,0,5,
Trang sức,10220,56,74,34,Nước ngoài,31000,17000,96,95,96,0,0,2,1,30
Trang sức,9664,42,24,7,Ho Chi Minh,28291,17000,95,99,100,0,0,0,7,
Trang sức,4300,46,307,54,Ho Chi Minh,30000,17000,94,100,100,0,1,1,1,51
Trang sức,10000,50,955,172,Ho Chi Minh,20000,16500,94,100,100,2,2,6,7,156
Trang sức,16157,48,19,2,Nước ngoài,31059,17000,95,99,100,0,0,0,1,2
Trang sức,8324,37,193,42,Nước ngoài,13203,17000,96,99,None,3,0,1,1,37
Trang sức,8925,45,243,68,Ho Chi Minh,23201,17000,95,99,100,5,0,0,3,60
Trang sức,32000,29,1400,199,Ha Noi,45000,32700,85,87,100,24,1,10,6,158
Trang sức,20000,47,148,63,Ho Chi Minh,30000,17000,95,100,62,7,2,0,1,53
Trang sức,9035,47,1000,220,Ho Chi Minh,17000,17000,97,100,nan,2,2,4,7,206
Trang sức,20781,53,107,35,Nước ngoài,44000,17000,96,89,100,1,0,2,2,30
Trang suc,5536,72,79,24,Nước ngoài,37000,17000,95,99,100,1,0,0,0,24
Trang sức,6400,47,69,17,Ho Chi Minh,12000,17000,94,100,100,0,0,1,0,17
Trang sức,12110,47,43,13,Nước ngoài,23000,17000,95,99,100,1,1,1,0,10
Trang sức,5837,55,18,5,Nước ngoài,13000,17000,96,89,100,0,0,1,0,5
Trang sức,6324,39,157,30,Nước ngoài,10429,17000,95,95,None,0,0,2,4,24
Trang sức,17575,39,191,63,Ho Chi Minh,85000,17000,95,100,100,0,1,0,4,59
Trang sức,12024,43,905,232,Ho Chi Minh,44000,17000,94,100,100,4,1,4,3,221
Trang sức,17076,66,3100,496,Ho Chi Minh,50000,16500,97,100,87,7,4,4,6,475
Trang sức,11000,48,419,105,Ho Chi Minh,16000,17000,95,100,62,1,3,0,1,100
Trang sức,8000,47,18,2,Nước ngoài,15000,17000,94,100,100,0,1,0,0,1
Trang sức,32682,50,77,19,Ho Chi Minh,65000,16500,95,100,100,3,0,1,1,13
Trang sức,61050,82,68,25,Ho Chi Minh,330000,17000,98,100,100,0,0,0,25,
Trang sức,5240,51,23,6,Nước ngoài,10800,17000,94,97,100,0,0,0,6,
Trang sức,5600,50,133,24,Ho Chi Minh,11199,Miễn Phí,96,99,100,0,0,2,1,21
Trang sức,9000,50,455,87,Nước ngoài,18000,17000,95,99,100,5,0,2,4,77
Trang sức,24220,53,472,108,Nước ngoài,47000,17000,95,99,100,2,0,2,2,102
Trang sức,20482,54,371,82,Ho Chi Minh,44550,17000,88,100,nan,16,7,4,3,53
Trang sức,10000,47,30,8,Ho Chi Minh,19000,17000,94,100,100,0,0,0,8,
Trang sức,7542,42,235,53,Nước ngoài,13000,17000,95,100,100,0,0,1,5,47
Trang sức,10000,52,116,49,Nước ngoài,21000,17000,95,100,100,1,1,0,4,43
Trang sức,19718,58,1900,318,Ho Chi Minh,46400,17000,95,97,100,17,7,7,15,272
Trang suc,14706,54,117,23,Nước ngoài,31700,17000,94,97,100,2,0,1,1,19
Trang sức,10299,54,215,43,Nước ngoài,22300,17000,97,99,100,0,2,0,0,41
Trang sức,9712,98,538,97,Nước ngoài,471347,17000,96,98,100,4,4,8,3,78
Trang sức,18982,41,325,47,Nước ngoài,32000,17000,95,99,91,0,1,1,4,41
Trang sức,24000,41,619,87,Ho Chi Minh,41000,17000,94,100,nan,2,1,2,6,76
Trang sức,180000,55,342,120,Ha Noi,400000,32700,97,99,97,2,1,0,0,117
Trang sức,60122,81,1500,352,Ho Chi Minh,359000,17000,96,100,90,9,2,8,12,321
Trang sức,35237,53,398,80,Ho Chi Minh,75000,16500,95,100,100,3,3,1,1,72
Trang sức,10232,56,389,91,Ho Chi Minh,53000,17000,95,99,100,6,0,1,0,84
Trang sức,41631,40,11,6,Ho Chi Minh,69000,16500,97,99,86,0,0,0,6,
Trang sức,42000,48,1400,348,Nước ngoài,80000,17000,98,100,100,5,2,6,12,323
Trang suc,9000,40,100,15,Nước ngoài,15000,17000,95,100,62,0,0,0,2,13
Trang sức,28061,45,453,116,Ho Chi Minh,51020,17000,92,100,100,4,2,2,3,105
Trang sức,12000,40,56,16,Ho Chi Minh,32000,17000,95,99,100,1,0,1,0,14
Trang sức,35000,44,19,1,Nước ngoài,62000,17000,95,99,100,0,0,0,0,1
Trang sức,25000,50,1900,342,Ho Chi Minh,130000,17000,98,100,100,6,1,4,12,319
Trang sức,2500,72,NaN,NaN,Nước ngoài,9000,17000,95,100,NaN,0,0,0,0,0
Trang sức,25343,54,251,61,Nước ngoài,54600,17000,97,99,100,4,0,1,2,54
Trang suc,19311,52,12,2,Nước ngoài,40000,17000,96,100,100,0,0,0,2,
Trang sức,24000,56,3000,646,Ha Noi,55000,32700,95,96,100,16,3,13,15,600
Trang sức,10215,51,172,98,Ho Chi Minh,36000,17000,96,95,96,0,3,3,2,90
Trang sức,39000,34,nan,2,Ho Chi Minh,59000,16500,97,99,86,0,0,0,2,
Trang sức,35000,64,1700,400,Ho Chi Minh,98000,16500,98,100,100,5,1,5,10,379
Trang sức,41400,59,173,48,Ho Chi Minh,100000,17000,95,93,99,1,0,1,0,46
Trang sức,27500,None,1400,182,Ho Chi Minh,28000,17000,91,100,None,5,6,10,18,144
Trang sức,8131,38,644,111,Nước ngoài,13203,17000,95,99,91,3,1,4,7,96
Trang sức,11100,50,704,116,Nước ngoài,22000,17000,96,100,100,3,2,1,2,109
Trang sức,9005,40,10000,1550,Ho Chi Minh,15000,16500,97,100,nan,41,10,20,37,1442
Trang sức,6800,50,7,None,Nước ngoài,13500,Miễn Phí,97,99,100,0,0,0,0,
Trang sức,6750,48,2900,526,Ho Chi Minh,13000,17000,96,100,100,7,6,10,37,466
Trang sức,19000,24,1000,167,Nước ngoài,25000,17000,94,94,None,12,2,8,23,123
Trang sức,10053,53,525,85,Ho Chi Minh,30324,17000,96,100,100,2,0,2,4,77
Trang sức,28000,39,372,57,Nước ngoài,46000,17000,95,98,100,3,0,1,1,52
Trang sức,8000,38,43,21,Ho Chi Minh,24000,17000,95,100,62,0,0,2,0,19
Trang sức,30043,60,488,128,Nước ngoài,75000,17000,96,90,100,4,3,5,2,115
Trang sức,7000,42,44,9,Ho Chi Minh,12000,17000,95,100,62,0,1,0,0,9
Trang suc,10000,47,127,22,Nước ngoài,19000,17000,95,94,100,1,0,0,1,20
Trang sức,23021,59,647,153,Ho Chi Minh,56000,16500,94,100,100,3,0,2,9,139
Trang suc,10000,41,47,12,Nước ngoài,17000,Miễn Phí,96,99,100,1,0,2,0,10
Trang sức,10967,56,42,45,Nước ngoài,44000,17000,95,99,100,1,0,2,0,43
Trang sức,16700,50,68,23,Nước ngoài,33300,Miễn phí,97,99,100,1,0,0,4,19
Trang sức,25000,58,687,126,Ho Chi Minh,44000,17000,95,95,100,4,0,0,5,117
Trang sức,12990,50,24,9,Nước ngoài,26000,17000,95,99,100,0,1,0,0,9
Trang sức,10900,50,69,10,Nước ngoài,21800,17000,98,96,None,0,0,0,0,10
Trang sức,9995,50,168,39,Ho Chi Minh,20000,17000,96,100,83,1,0,1,1,36
Trang sức,21000,42,255,38,Nước ngoài,36000,17000,97,100,100,0,0,0,38,
Trang sức,10000,40,98,34,Nước ngoài,16667,17000,95,98,None,0,1,0,2,31
Trang sức,5851,58,41,19,Nước ngoài,14000,17000,95,99,100,1,2,0,0,16
Trang sức,26000,43,32,15,Ho Chi Minh,46000,17000,94,94,100,1,0,0,0,14
Trang sức,24220,51,740,120,Ho Chi Minh,49000,16500,87,99,100,24,4,4,7,81
Trang sức,29000,42,669,105,Ha Noi,50000,32700,90,None,None,9,4,4,5,83
Trang sức,19274,46,139,49,Ho Chi Minh,36000,17000,95,100,100,1,3,0,1,44
Trang sức,9100,49,21,6,Ho Chi Minh,30000,17000,94,100,100,1,0,0,0,4
Trang sức,15000,38,42,12,Nước ngoài,24000,17000,97,100,100,0,0,1,0,11
Trang sức,14000,40,152,53,Ho Chi Minh,23333,17000,92,100,nan,2,4,5,1,42
Trang sức,16900,50,649,107,Nước ngoài,54698,17000,98,91,100,0,0,1,1,105
Trang sức,28000,None,2400,342,Nước ngoài,40000,17000,94,100,None,13,3,10,17,299
Trang sức,29432,54,43,16,Nước ngoài,64000,17000,96,89,100,1,0,0,0,15
Trang sức,33000,35,8,4,Nước ngoài,50700,17000,None,100,None,0,0,0,0,4
Trang sức,6848,46,1900,595,Ho Chi Minh,22906,17000,96,95,96,13,8,15,14,546
Trang sức,6587,56,3500,952,Ho Chi Minh,18000,17000,96,95,96,6,9,11,12,914
Trang sức,9320,59,133,32,Ho Chi Minh,27975,17000,96,95,96,1,0,0,1,30
Trang sức,44182,53,1100,276,Nước ngoài,93900,17000,97,94,50,2,1,2,2,269
Trang suc,4850,49,85,21,Nước ngoài,9534,17000,96,100,83,0,0,0,21,
Trang sức,4162,48,1100,302,Ho Chi Minh,8000,Miễn Phí,98,99,94,9,4,2,7,281
Trang sức,16000,47,1200,239,Ho Chi Minh,34000,17000,93,98,100,7,0,3,9,220
Trang sức,5000,44,1200,222,Ho Chi Minh,9000,17000,95,100,62,12,4,6,13,187
Trang sức,11457,40,446,97,Ho Chi Minh,15851,17000,94,97,80,1,2,2,5,87
Trang sức,20000,47,148,64,Ho Chi Minh,30000,17000,95,100,62,7,2,0,1,54
Trang sức,4625,54,73,40,Ho Chi Minh,10000,Miễn Phí,98,99,94,0,0,0,40,
Trang sức,25456,31,212,49,Ho Chi Minh,89000,16500,97,99,86,1,0,0,0,48
Trang sức,12487,71,84,41,Ho Chi Minh,43000,17000,97,99,100,0,0,0,1,40
Trang sức,4300,46,307,54,Ho Chi Minh,30000,17000,94,100,100,0,1,1,1,51
Trang sức,16000,43,1100,176,Nước ngoài,28000,17000,95,100,None,9,7,10,10,140
Trang sức,54470,21,64,17,Ho Chi Minh,69000,16500,97,99,86,0,0,0,17,
Trang sức,13840,51,25,3,Ho Chi Minh,28000,17000,96,100,nan,0,0,0,3,
Trang sức,10174,52,5400,838,Ho Chi Minh,21000,17000,95,100,100,35,18,28,37,720
Trang sức,22750,42,659,175,Ho Chi Minh,39000,16500,97,99,86,1,1,2,2,170
Trang sức,53306,23,39,17,Ho Chi Minh,69000,16500,97,99,86,0,1,1,1,14
Trang sức,40873,50,547,130,Ho Chi Minh,81746,17000,95,100,None,1,0,3,1,125
Trang sức,20397,53,2300,451,Nước ngoài,43200,17000,94,97,100,5,6,10,15,415
Trang sức,7458,58,2000,406,Ho Chi Minh,17600,16500,97,88,100,6,1,9,17,373
Trang sức,17000,37,172,45,Nước ngoài,50000,Miễn Phí,96,99,100,0,0,2,1,42
Trang sức,6660,53,65,16,Ho Chi Minh,14300,17000,97,98,100,0,0,0,1,15
Trang sức,26708,50,1300,363,Ho Chi Minh,53416,17000,95,100,None,7,3,1,22,330
Trang sức,53307,52,250,48,Ho Chi Minh,112000,16500,87,99,100,2,1,1,1,43
Trang sức,39000,34,nan,2,Ho Chi Minh,59000,16500,97,99,86,0,0,0,2,
Trang sức,9035,47,1000,220,Ho Chi Minh,17000,17000,97,100,nan,2,2,4,7,206
Trang sức,20780,54,189,62,Ho Chi Minh,45000,17000,96,97,100,1,0,1,5,55
Trang sức,41631,40,11,6,Ho Chi Minh,69000,16500,97,99,86,0,0,0,6,
Trang sức,20781,53,107,35,Nước ngoài,44000,17000,96,89,100,1,0,2,2,30
Trang sức,33800,50,376,112,Ho Chi Minh,67400,17000,97,99,100,4,0,4,3,101
Trang sức,1000,None,20,2,Ha Noi,32700,None,100,None,None,0,0,0,2,
Trang sức,35000,36,1600,377,Nước ngoài,100000,17000,98,100,100,9,0,3,11,355
Trang sức,52765,56,1800,326,Ho Chi Minh,120000,16500,95,97,100,5,1,3,6,312
Trang sức,600000,None,None,None,Ha Noi,None,Miễn Phí,100,None,None,0,0,0,0,0
Trang sức,29000,41,5300,851,Ha Noi,49000,32700,99,100,None,4,1,5,16,825
Trang sức,42000,30,7,1,Nước ngoài,60000,17000,97,100,None,0,0,0,0,1
Trang sức,70000,30,43,13,Ho Chi Minh,100000,17000,98,100,100,1,0,0,0,12
Trang sức,31844,64,14,4,Ho Chi Minh,199000,16500,98,100,nan,1,0,0,0,3
Trang sức,4500,49,1800,217,Nước ngoài,19000,17000,95,94,100,10,3,2,3,200
Trang sức,51035,15,255,101,Ho Chi Minh,49000,17000,95,99,100,1,1,2,3,95
Trang sức,5446,52,6700,1649,Ho Chi Minh,12900,17000,96,95,96,39,14,26,36,1534
Trang suc,4717,46,21,4,Nước ngoài,8800,17000,96,98,100,2,0,0,0,2
Trang suc,4000,43,109,13,Nước ngoài,7000,17000,95,100,62,0,1,2,0,10
Trang sức,8509,48,76,29,Ho Chi Minh,16500,17000,96,100,83,0,1,0,0,28
Trang sức,12024,43,905,232,Ho Chi Minh,44000,17000,94,100,100,4,1,4,3,221
Trang sức,9000,44,2300,374,Ho Chi Minh,16000,Miễn Phí,96,99,100,12,2,4,13,343
Trang sức,12000,47,None,3,Nước ngoài,22500,17000,94,96,100,0,0,0,3,
Trang sức,64961,55,16,15,Nước ngoài,143500,17000,97,100,100,0,1,0,0,14
Trang sức,6000,40,3800,456,Ho Chi Minh,10000,17000,94,100,100,9,4,15,24,405
Trang sức,29000,71,3600,753,Ho Chi Minh,99000,16500,98,100,90,4,1,3,14,731
Trang sức,9000,59,5600,735,Ho Chi Minh,22000,17000,96,99,92,7,5,9,27,687
Trang sức,44000,51,157,41,Ho Chi Minh,90000,16500,98,100,100,1,0,0,0,40
Trang sức,10000,40,32,17,Ho Chi Minh,16667,17000,92,100,nan,2,0,0,3,12
Trang sức,6400,47,69,17,Ho Chi Minh,12000,17000,94,100,100,0,0,1,0,17
Trang sức,14300,43,178,41,Ho Chi Minh,25000,17000,94,94,100,2,0,0,3,36
Trang sức,11474,63,66,20,Ho Chi Minh,30700,17000,96,98,100,0,0,0,3,17
Trang sức,8253,62,127,37,Ho Chi Minh,21500,17000,97,100,100,2,1,0,0,34
Trang sức,9005,40,10000,1550,Ho Chi Minh,15000,16500,97,100,nan,41,10,20,37,1442
Trang sức,7662,55,156,43,Ho Chi Minh,17000,17000,95,99,100,1,1,0,1,40
Trang sức,53000,48,870,290,Ho Chi Minh,102000,16500,99,100,100,1,0,2,5,
Trang sức,73687,77,199,45,Ho Chi Minh,495862,17000,95,100,None,0,0,0,1,44
Trang sức,68335,43,217,48,Ho Chi Minh,120000,16500,95,97,100,0,1,0,2,45
Trang sức,23000,44,364,75,Nước ngoài,41000,17000,95,100,None,3,0,1,3,68
Trang sức,20780,55,498,115,Ho Chi Minh,46000,16500,92,99,100,5,3,7,9,92
Trang sức,27500,None,1400,182,Ho Chi Minh,28000,17000,91,100,None,5,6,10,18,144
Trang sức,60122,81,1500,352,Ho Chi Minh,359000,17000,96,100,90,9,2,8,12,321
Trang sức,11000,31,1100,59,Nước ngoài,16000,Miễn Phí,96,99,100,2,2,5,4,46
Trang sức,14000,40,152,53,Ho Chi Minh,23333,17000,92,100,nan,2,4,5,1,42
Trang sức,12000,40,56,16,Ho Chi Minh,32000,17000,95,99,100,1,0,1,0,14
Trang sức,35000,None,21,2,Ho Chi Minh,None,16500,97,100,100,0,0,0,2,
Trang sức,62341,55,261,56,Ho Chi Minh,140000,16500,94,100,100,3,0,1,1,51
Trang sức,18000,45,18,5,Nước ngoài,48000,17000,95,100,62,0,0,0,5,
Trang sức,53307,52,28,10,Ho Chi Minh,112000,16500,95,100,100,1,0,0,1,8
Trang sức,32682,53,None,1,Ho Chi Minh,69000,16500,97,99,86,0,0,0,1,
Trang sức,3771,16,None,None,Ho Chi Minh,4500,16500,100,100,None,0,0,0,0,0
Trang sức,8000,47,18,2,Nước ngoài,15000,17000,94,100,100,0,1,0,0,1
Trang sức,34225,53,147,23,Nước ngoài,73000,17000,95,95,100,1,1,1,1,20
Trang sức,6146,50,237,61,Ho Chi Minh,15833,17000,95,99,100,2,0,1,2,56
Trang sức,8925,45,243,68,Ho Chi Minh,23201,17000,95,99,100,5,0,0,3,60
Trang sức,10099,45,291,63,Ho Chi Minh,20350,17000,96,100,83,5,0,1,3,54
Trang sức,7233,47,149,53,Ho Chi Minh,30932,17000,95,99,100,2,1,1,1,48
Trang sức,4325,71,1900,381,Nước ngoài,15000,17000,96,99,94,1,1,7,7,366
Trang sức,7073,35,8,8,Nước ngoài,13992,17000,93,100,100,0,0,0,8,
Trang sức,3586,53,395,80,Ho Chi Minh,7700,17000,98,99,100,0,2,2,3,73
Trang sức,6750,48,2900,526,Ho Chi Minh,13000,17000,96,100,100,7,6,10,37,466
Trang suc,5536,72,79,24,Nước ngoài,37000,17000,95,99,100,1,0,0,0,24
Trang sức,4850,52,2800,45,Ho Chi Minh,32000,17000,96,100,100,1,1,1,0,42
Trang sức,17847,42,70,29,Ho Chi Minh,13000,17000,95,100,100,0,0,0,29,
Trang sức,8050,55,197,52,Ho Chi Minh,53000,17000,95,99,100,1,1,2,1,47
Trang suc,79000,None,None,2,Nước ngoài,None,17000,40,100,None,0,0,0,0,2
Trang sức,8000,38,43,21,Ho Chi Minh,24000,17000,95,100,62,0,0,2,0,19
Trang sức,8040,93,10000,1758,Ho Chi Minh,109000,16500,97,100,100,53,11,30,69,1595
Trang sức,16700,50,68,23,Nước ngoài,33300,Miễn phí,97,99,100,1,0,0,4,19
