Type,Title,Link,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Return,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
tivi,[SALE 6.6] Smart Tivi Samsung 55 inch QLED 4K Q60B QA55Q60BAKXXV - Hàng Chính Hãng - Phân Phối Bởi LAZADA,https://www.lazada.vn/products/sale-66-smart-tivi-samsung-55-inch-qled-4k-q60b-qa55q60bakxxv-hang-chinh-hang-phan-phoi-boi-lazada-i2333404856.html,11.589.000 ₫,27% Off,85 Đã bán,(24),Hồ Chí Minh,15.900.000 ₫,146.000 ₫,30 Ngày Trả Hàng Miễn Phí,Không đủ thông tin,100%,100%,['0'],['0'],['1'],['0'],['23']
tivi,"phim phân cực 32in để dán tivi bị ố dộp mốc lang beng, trầy xước, tặng dao cạo keo, khăn lau bụi, hướng dẫn dán",https://www.lazada.vn/products/phim-phan-cuc-32in-de-dan-tivi-bi-o-dop-moc-lang-beng-tray-xuoc-tang-dao-cao-keo-khan-lau-bui-huong-dan-dan-i1083030645.html,99.000 ₫,,908 Đã bán,(220),Hồ Chí Minh,,18.300 ₫,,94%,100%,Không đủ thông tin,['3'],['3'],['2'],['8'],['205']
tivi,[SALE 6.6] Smart Tivi Samsung 4K UHD 55 inch UA55AU7700KXXV - Hàng Chính Hãng - Phân Phối Bởi LAZADA,https://www.lazada.vn/products/sale-66-smart-tivi-samsung-4k-uhd-55-inch-ua55au7700kxxv-hang-chinh-hang-phan-phoi-boi-lazada-i2302177894.html,8.589.000 ₫,33% Off,1.0K Đã bán,(234),Hồ Chí Minh,12.900.000 ₫,159.200 ₫,30 Ngày Trả Hàng Miễn Phí,Không đủ thông tin,100%,100%,['1'],['0'],['0'],['1'],['232']
tivi,THANH LED TIVI SAMSUNG 43T6000 43T6500 43R6000 HÀNG MỚI 100% BỘ 4 THANH MỖI THANH 7 BÓNG 3V GỒM 4 THANH 4 BÓNG + 4 THANH 3 BÓNG,https://www.lazada.vn/products/thanh-led-tivi-samsung-43t6000-43t6500-43r6000-hang-moi-100-bo-4-thanh-moi-thanh-7-bong-3v-gom-4-thanh-4-bong-4-thanh-3-bong-i2222461262.html,230.000 ₫,,72 Đã bán,(26),Hồ Chí Minh,,16.500 ₫,,99%,100%,36%,['0'],['0'],['0'],['0'],['26']
tivi,[SALE 6.6] Smart Tivi Samsung 4K UHD 50 inch UA50AU7700KXXV - Hàng Chính Hãng - Phân Phối Bởi LAZADA,https://www.lazada.vn/products/sale-66-smart-tivi-samsung-4k-uhd-50-inch-ua50au7700kxxv-hang-chinh-hang-phan-phoi-boi-lazada-i2302335018.html,8.189.000 ₫,28% Off,102 Đã bán,(24),Hồ Chí Minh,11.400.000 ₫,131.600 ₫,30 Ngày Trả Hàng Miễn Phí,Không đủ thông tin,100%,100%,['0'],['0'],['0'],['1'],['24']
tivi,[SALE 6.6] Smart Tivi Samsung 4K UHD 65 inch UA65AU7700KXXV - Hàng Chính Hãng - Phân Phối Bởi LAZADA,https://www.lazada.vn/products/sale-66-smart-tivi-samsung-4k-uhd-65-inch-ua65au7700kxxv-hang-chinh-hang-phan-phoi-boi-lazada-i2302276515.html,11.589.000 ₫,27% Off,317 Đã bán,(63),Hồ Chí Minh,15.900.000 ₫,258.200 ₫,30 Ngày Trả Hàng Miễn Phí,Không đủ thông tin,100%,100%,['1'],['0'],['0'],['2'],['60']
tivi,"SMART TV 4K COOCAA 55 inch viền mỏng - Youtube - Model 55S3U Pro Games mode, Dolby audio, Youtube , Bảo Hành 2 Năm, 1 năm ClipTV, FPT gói gia đình 3 tháng",https://www.lazada.vn/products/smart-tv-4k-coocaa-55-inch-vien-mong-youtube-model-55s3u-pro-games-mode-dolby-audio-youtube-bao-hanh-2-nam-1-nam-cliptv-fpt-goi-gia-dinh-3-thang-i1546322531.html,5.740.000 ₫,48% Off,2.2K Đã bán,(919),Hồ Chí Minh,10.990.000 ₫,46.000 ₫,30 Ngày Trả Hàng Miễn Phí,97%,93%,100%,['5'],['0'],['1'],['17'],['896']
tivi,Smart Tivi Samsung 4K 65 inch UA65AU7002,https://www.lazada.vn/products/smart-tivi-samsung-4k-65-inch-ua65au7002-i2554988442.html,9.900.000 ₫,44% Off,5 Đã bán,,Hồ Chí Minh,17.800.000 ₫,238.400 ₫,,85%,50%,100%,['0'],['0'],['0'],['0'],['0']
tivi,[6.6 HOTDEAL 19400K - Tặng Loa S522W cho 20 đơn đầu tiên khi mua dòng 65C845 ] TCL MINI LED ALL- ROUND TV - Tivi 65 inch - 65C845 - Google TV - OK Google - tivi 65 inch chât lượng,https://www.lazada.vn/products/66-hotdeal-19400k-tang-loaw-cho-20-don-dau-tien-khi-mua-dong-65c845-tcl-mini-led-all-round-tv-tivi-65-inch-65c845-google-tv-ok-google-tivi-65-inch-chat-luong-i2212698383.html,33.890.000 ₫,11% Off,83 Đã bán,(27),Bình Dương,38.290.000 ₫,,30 Ngày Trả Hàng Miễn Phí,96%,100%,99%,['0'],['0'],['0'],['0'],['27']
tivi,"TCON: T430HVN01.A, T420HVN6.1, T430HVN01.0, T430HVN01.6, TCON THAY THẾ CHO TIVI: 43W800C, 50W800C, 43W780C, 42W700B",https://www.lazada.vn/products/tcon-t430hvn01a-t420hvn61-t430hvn010-t430hvn016-tcon-thay-the-cho-tivi-43w800c-50w800c-43w780c-42w700b-i1724817858.html,250.000 ₫,,165 Đã bán,(57),Hà Nội,,32.700 ₫,,96%,100%,100%,['0'],['2'],['1'],['2'],['52']
tivi,Smart Tivi QLED 4K 50 inch Samsung QA50Q65A,https://www.lazada.vn/products/smart-tivi-qled-4k-50-inch-samsung-qa50q65a-i2559955210.html,12.600.000 ₫,14% Off,9 Đã bán,(4),Hồ Chí Minh,14.690.000 ₫,146.000 ₫,,85%,50%,100%,['0'],['0'],['0'],['0'],['5']
tivi,Smart Tivi Samsung 65 inch QLED 4K 65QN90CA,https://www.lazada.vn/products/smart-tivi-samsung-65-inch-qled-4k-65qn90ca-i2371786982.html,31.590.000 ₫,36% Off,8 Đã bán,,Hồ Chí Minh,48.990.000 ₫,,,100%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
tivi,Google Tivi COOCAA 75 inch 4K V-75C9,https://www.lazada.vn/products/google-tivi-coocaa-75-inch-4k-v-75c9-i2643338863.html,11.381.000 ₫,51% Off,,,Hồ Chí Minh,22.990.000 ₫,,,97%,Không đủ thông tin,86%,['0'],['0'],['0'],['0'],['0']
tivi,"Thanh Led Tivi SAMSUNG 32J4003, 32J4303, 32N4300",https://www.lazada.vn/products/thanh-led-tivi-samsung-32j4003-32j4303-32n4300-i2312270671.html,120.000 ₫,,12 Đã bán,(7),Tiền Giang,,28.700 ₫,,96%,100%,100%,['0'],['0'],['0'],['0'],['7']
tivi,Smart Tivi Samsung 4K 43 inch UA43AU7002,https://www.lazada.vn/products/smart-tivi-samsung-4k-43-inch-ua43au7002-i2553755581.html,6.100.000 ₫,38% Off,,,Hồ Chí Minh,9.900.000 ₫,21.600 ₫,,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
tivi,Android Tivi TCL 40 inch L40S66A,https://www.lazada.vn/products/android-tivi-tcl-40-inch-l40s66a-i2305914988.html,4.190.000 ₫,46% Off,,,Hồ Chí Minh,7.690.000 ₫,131.600 ₫,,Không đủ thông tin,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
tivi,Thanh led tivi samsung 48ju6400,https://www.lazada.vn/products/thanh-led-tivi-samsung-48ju6400-i2353809526.html,570.000 ₫,,,,Hà Nội,,21.700 ₫,,97%,96%,55%,['0'],['0'],['0'],['0'],['0']
tivi,Tivi led 24 inch Darling có tích hợp đầu thu KTS,https://www.lazada.vn/products/tivi-led-24-inch-darling-co-tich-hop-dau-thu-kts-i288056692.html,2.250.000 ₫,,59 Đã bán,(20),Đồng Tháp,,65.500 ₫,,97%,94%,100%,['0'],['0'],['0'],['4'],['16']
tivi,Smart Tivi QLED Samsung 4K 65 inch QA65Q80R,https://www.lazada.vn/products/smart-tivi-qled-samsung-4k-65-inch-qa65q80r-i2590093816.html,14.200.000 ₫,38% Off,,,Hồ Chí Minh,22.900.000 ₫,258.200 ₫,,85%,50%,100%,['0'],['0'],['0'],['0'],['0']
tivi,Google Tivi QLED TCL 4K 43 inch 43Q636,https://www.lazada.vn/products/google-tivi-qled-tcl-4k-43-inch-43q636-i2306144130.html,6.490.000 ₫,44% Off,,,Hồ Chí Minh,11.490.000 ₫,131.600 ₫,,Không đủ thông tin,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
tivi,"Thanh lý Tivi Samsung 32inch chính hãng, hình ảnh sắc nét,bền bỉ,ngoại hình đẹp 98%",https://www.lazada.vn/products/thanh-ly-tivi-samsung-32inch-chinh-hang-hinh-anh-sac-netben-bingoai-hinh-dep-98-i2537344473.html,1.675.000 ₫,11% Off,,,Hà Nội,1.875.000 ₫,198.200 ₫,,91%,92%,100%,['0'],['0'],['0'],['0'],['0']
tivi,"[ 6.6 HOTDEAL 5290K - Tặng Giá Treo TV DP243 cho 80 đơn đầu tiên mua dòng 43T66 ] Google TV TCL 43 inch 4K HDR - 43T66 - Dolby Audio, Tivi Giá Rẻ Chất Lượng - Bảo Hành 2 Năm, Trả góp 0%",https://www.lazada.vn/products/66-hotdeal-5290k-tang-gia-treo-tv-dp243-cho-80-don-dau-tien-mua-dong-43t66-google-tv-tcl-43-inch-4k-hdr-43t66-dolby-audio-tivi-gia-re-chat-luong-bao-hanh-2-nam-tra-gop-0-i1933200101.html,6.490.000 ₫,38% Off,473 Đã bán,(141),Bắc Ninh,10.490.000 ₫,Miễn phí,30 Ngày Trả Hàng Miễn Phí,96%,100%,99%,['2'],['1'],['1'],['1'],['136']
tivi,"SMART TIVI DARLING 32 INCH 32HD964S ( Internet, Wifi, HDR, Android 11.0, DVB-T2, Dolby Audio )",https://www.lazada.vn/products/smart-tivi-darling-32-inch-32hd964s-internet-wifi-hdr-android-110-dvb-t2-dolby-audio-i2428485196.html,2.730.000 ₫,,,,Hồ Chí Minh,,38.000 ₫,,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
tivi,Tivi Smart Tv 32 inch Asanzo wifi internet,https://www.lazada.vn/products/tivi-smart-tv-32-inch-asanzo-wifi-internet-i2111812852.html,3.050.000 ₫,,,,Đồng Tháp,,88.900 ₫,,97%,85%,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
tivi,Google Tivi TCL 4K 58 inch 58P635,https://www.lazada.vn/products/google-tivi-tcl-4k-58-inch-58p635-i2306178047.html,7.490.000 ₫,29% Off,,,Hồ Chí Minh,10.490.000 ₫,131.600 ₫,,Không đủ thông tin,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
tivi,Google Tivi TCL 4K 43 inch 43P745 - Hàng chính hãng - Bảo hành 2 năm,https://www.lazada.vn/products/google-tivi-tcl-4k-43-inch-43p745-hang-chinh-hang-bao-hanh-2-nam-i2594176268.html,7.990.000 ₫,,20 Đã bán,(8),Bình Dương,,,30 Ngày Trả Hàng Miễn Phí,96%,100%,99%,['0'],['0'],['0'],['0'],['9']
tivi,"Bo WIFI Tivi SONY 43W800F, 43W800G, 49W800F, 49W800G, 43X7500F, 49X7500F - HÀNG NGUYÊN ZIN CHÍNH HÃNG",https://www.lazada.vn/products/bo-wifi-tivi-sony-43w800f-43w800g-49w800f-49w800g-43x7500f-49x7500f-hang-nguyen-zin-chinh-hang-i2306282265.html,190.000 ₫,,18 Đã bán,(2),Tiền Giang,,28.700 ₫,,96%,100%,100%,['0'],['0'],['0'],['0'],['3']
tivi,THANH LED TIVI SAMSUNG 55TU7000 55TU8000 55TU8100 55TU7020 55TU7025 55TU7092 HÀNG MỚI 100% BỘ 8 THANH MỖI THANH 5 BÓNG 3V DÀI 510+576mm,https://www.lazada.vn/products/thanh-led-tivi-samsung-55tu7000-55tu8000-55tu8100-55tu7020-55tu7025-55tu7092-hang-moi-100-bo-8-thanh-moi-thanh-5-bong-3v-dai-510576mm-i2222789523.html,230.000 ₫,,7 Đã bán,(1),Hồ Chí Minh,,16.500 ₫,,99%,100%,36%,['0'],['0'],['0'],['0'],['1']
tivi,Bộ LED TIVI SAMSUNG 40J5000 40J5200 40J5250 40M5000 và các dòng tương tự V5DN-395SMO-R2 - L003,https://www.lazada.vn/products/bo-led-tivi-samsung-40j5000-40j5200-40j5250-40m5000-va-cac-dong-tuong-tu-v5dn-395smo-r2-l003-i2296174438.html,165.000 ₫,,,(3),Hà Tĩnh,,43.900 ₫,,96%,100%,100%,['0'],['0'],['0'],['0'],['3']
tivi,"TCON TIVI SONY 43W800F, 43W800G - HÀNG NGUYÊN ZIN CHÍNH HÃNG",https://www.lazada.vn/products/tcon-tivi-sony-43w800f-43w800g-hang-nguyen-zin-chinh-hang-i2304507871.html,320.000 ₫,,17 Đã bán,(6),Tiền Giang,,32.200 ₫,,96%,100%,100%,['0'],['0'],['0'],['0'],['6']
