Type,Title,Link,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Return,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
tivi,[SALE 6.6] Smart Tivi Samsung 55 inch QLED 4K Q60B QA55Q60BAKXXV - Hàng Chính Hãng - Phân Phối Bởi LAZADA,https://www.lazada.vn/products/sale-66-smart-tivi-samsung-55-inch-qled-4k-q60b-qa55q60bakxxv-hang-chinh-hang-phan-phoi-boi-lazada-i2333404856.html,11.589.000 ₫,27% Off,86 Đã bán,(24),Hồ Chí Minh,15.900.000 ₫,146.000 ₫,30 Ngày Trả Hàng Miễn Phí,Không đủ thông tin,100%,100%,['0'],['0'],['1'],['0'],['23']
tivi,[Giao hàng và lắp đặt miễn phí toàn quốc] 55BU8000 - Smart Tivi Samsung Crystal UHD 4K 55 inch UA55BU8000 UA55BU8000KXXV,https://www.lazada.vn/products/giao-hang-va-lap-dat-mien-phi-toan-quoc-55bu8000-smart-tivi-samsung-crystal-uhd-4k-55-inch-ua55bu8000-ua55bu8000kxxv-i1879572278.html,8.920.000 ₫,47% Off,21 Đã bán,(5),Hồ Chí Minh,16.900.000 ₫,,30 Ngày Trả Hàng Miễn Phí,99%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['5']
tivi,[SALE 6.6] Smart Tivi Samsung 4K UHD 50 inch UA50AU7700KXXV - Hàng Chính Hãng - Phân Phối Bởi LAZADA,https://www.lazada.vn/products/sale-66-smart-tivi-samsung-4k-uhd-50-inch-ua50au7700kxxv-hang-chinh-hang-phan-phoi-boi-lazada-i2302335018.html,8.189.000 ₫,28% Off,103 Đã bán,(24),Hồ Chí Minh,11.400.000 ₫,131.600 ₫,30 Ngày Trả Hàng Miễn Phí,Không đủ thông tin,100%,100%,['0'],['0'],['0'],['1'],['24']
tivi,[SALE 6.6] Smart Tivi Samsung 4K Crystal UHD 43 inch UA43BU8000KXXV Kết nối bluetooth Tìm Kiếm giọng nói Bằng Tiếng Việt - Hàng Chính Hãng - Phân Phối Bởi LAZADA,https://www.lazada.vn/products/sale-66-smart-tivi-samsung-4k-crystal-uhd-43-inch-ua43bu8000kxxv-ket-noi-bluetooth-tim-kiem-giong-noi-bang-tieng-viet-hang-chinh-hang-phan-phoi-boi-lazada-i2362893230.html,7.889.000 ₫,28% Off,98 Đã bán,(36),Hồ Chí Minh,10.900.000 ₫,74.700 ₫,30 Ngày Trả Hàng Miễn Phí,Không đủ thông tin,100%,100%,['0'],['0'],['0'],['0'],['36']
tivi,[SALE 6.6] Smart Tivi Samsung 4K UHD 65 inch UA65AU7700KXXV - Hàng Chính Hãng - Phân Phối Bởi LAZADA,https://www.lazada.vn/products/sale-66-smart-tivi-samsung-4k-uhd-65-inch-ua65au7700kxxv-hang-chinh-hang-phan-phoi-boi-lazada-i2302276515.html,11.589.000 ₫,27% Off,323 Đã bán,(63),Hồ Chí Minh,15.900.000 ₫,258.200 ₫,30 Ngày Trả Hàng Miễn Phí,Không đủ thông tin,100%,100%,['1'],['0'],['0'],['2'],['60']
tivi,[SALE 6.6] Smart TV Crystal UHD 4K 55 inch UA55BU8000KXXV 2022 Kết nối bluetooth Tìm Kiếm giọng nói Bằng Tiếng Việt - UA55BU8000 - 55BU8000 - Hàng Chính Hãng - Phân Phối Bởi Lazada - MIỄN PHÍ VẬN CHUYỂN TOÀN QUỐC,https://www.lazada.vn/products/sale-66-smart-tv-crystal-uhd-4k-55-inch-ua55bu8000kxxv-2022-ket-noi-bluetooth-tim-kiem-giong-noi-bang-tieng-viet-ua55bu8000-55bu8000-hang-chinh-hang-phan-phoi-boi-lazada-mien-phi-van-chuyen-toan-quoc-i2362857587.html,10.899.000 ₫,22% Off,103 Đã bán,(36),Hồ Chí Minh,13.900.000 ₫,146.000 ₫,30 Ngày Trả Hàng Miễn Phí,Không đủ thông tin,100%,100%,['0'],['0'],['0'],['0'],['36']
tivi,[Giao hàng và lắp đặt nội thành phố HCM trong 2 giờ] 43AU7002 - Smart Tivi Samsung 4K 43 inch UA43AU7002 UA43AU7002KXXV,https://www.lazada.vn/products/giao-hang-va-lap-dat-noi-thanh-pho-hcm-trong-2-gio-43au7002-smart-tivi-samsung-4k-43-inch-ua43au7002-ua43au7002kxxv-i1919783497.html,6.390.000 ₫,19% Off,49 Đã bán,(18),Hồ Chí Minh,7.900.000 ₫,,30 Ngày Trả Hàng Miễn Phí,99%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['19']
tivi,Smart Tivi Samsung 4K 65 inch UA65AU7002,https://www.lazada.vn/products/smart-tivi-samsung-4k-65-inch-ua65au7002-i2554988442.html,9.900.000 ₫,44% Off,5 Đã bán,,Hồ Chí Minh,17.800.000 ₫,238.400 ₫,,85%,50%,100%,['0'],['0'],['0'],['0'],['0']
tivi,Smart Tivi Neo QLED 8K 85 inch Samsung QA85QN900CK - TRẢ GÓP 0% - GIAO TOÀN QUỐC - NGOÀI HCM TÍNH PHÍ,https://www.lazada.vn/products/smart-tivi-neo-qled-8k-85-inch-samsung-qa85qn900ck-tra-gop-0-giao-toan-quoc-ngoai-hcm-tinh-phi-i2215548110.html,145.350.000 ₫,20% Off,6 Đã bán,,Hồ Chí Minh,181.394.000 ₫,,,97%,Không đủ thông tin,94%,['0'],['0'],['0'],['0'],['0']
tivi,[6.6 HOTDEAL 19400K - Tặng Loa S522W cho 20 đơn đầu tiên khi mua dòng 65C845 ] TCL MINI LED ALL- ROUND TV - Tivi 65 inch - 65C845 - Google TV - OK Google - tivi 65 inch chât lượng,https://www.lazada.vn/products/66-hotdeal-19400k-tang-loaw-cho-20-don-dau-tien-khi-mua-dong-65c845-tcl-mini-led-all-round-tv-tivi-65-inch-65c845-google-tv-ok-google-tivi-65-inch-chat-luong-i2212698383.html,33.890.000 ₫,11% Off,84 Đã bán,(27),Bình Dương,38.290.000 ₫,,30 Ngày Trả Hàng Miễn Phí,96%,100%,99%,['0'],['0'],['0'],['0'],['27']
tivi,[6.6 HOTDEAL 9490K - Tặng Giá Treo TV DP265 cho 20 đơn đầu tiên mua dòng 65T66 ] Google Tivi TCL 65'' 4K HDR Dolby Audio - 65T66 - Tivi Giá Rẻ Chất Lượng - OK Google - Điều khiển giọng nói - Bảo Hành 2 Năm,https://www.lazada.vn/products/66-hotdeal-9490k-tang-gia-treo-tv-dp265-cho-20-don-dau-tien-mua-dong-65t66-google-tivi-tcl-65-4k-hdr-dolby-audio-65t66-tivi-gia-re-chat-luong-ok-google-dieu-khien-giong-noi-bao-hanh-2-nam-i1933160424.html,11.190.000 ₫,45% Off,376 Đã bán,(171),Hồ Chí Minh,20.490.000 ₫,Miễn phí,30 Ngày Trả Hàng Miễn Phí,96%,100%,99%,['3'],['0'],['2'],['0'],['167']
tivi,"Google Tivi Coocaa 4K 70 Inch - 70C9 Youtube Netfilx Smart TV 2022 new tv Tặng gói giải trí cliptv 1 năm, k+ 1 năm, FPT gói gia đình 3 tháng, VTVcap ON 1 năm",https://www.lazada.vn/products/google-tivi-coocaa-4k-70-inch-70c9-youtube-netfilx-smart-tv-2022-new-tv-tang-goi-giai-tri-cliptv-1-nam-k-1-nam-fpt-goi-gia-dinh-3-thang-vtvcap-on-1-nam-i2392690422.html,10.095.000 ₫,44% Off,261 Đã bán,(144),Hồ Chí Minh,17.990.000 ₫,,30 Ngày Trả Hàng Miễn Phí,97%,93%,100%,['1'],['1'],['2'],['2'],['138']
tivi,[Giao hàng và lắp đặt nội thành phố HCM trong 2H] 65QN85B - Smart Tivi Samsung Neo QLED 4K 65 inch QA65QN85B QA65QN85BA 65QN85BA QA65QN85BAKXXV,https://www.lazada.vn/products/giao-hang-va-lap-dat-noi-thanh-pho-hcm-trong-2h-65qn85b-smart-tivi-samsung-neo-qled-4k-65-inch-qa65qn85b-qa65qn85ba-65qn85ba-qa65qn85bakxxv-i1806219163.html,29.900.000 ₫,46% Off,,,Hồ Chí Minh,54.900.000 ₫,,30 Ngày Trả Hàng Miễn Phí,99%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
tivi,[NEW MODEL 2024] QLED TIVI 4K SAMSUNG 85 INCH 85Q80D SMART TV,https://www.lazada.vn/products/new-model-2024-qled-tivi-4k-samsung-85-inch-85q80d-smart-tv-i2623014247.html,64.690.000 ₫,6% Off,,,Hồ Chí Minh,68.790.000 ₫,,,100%,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
tivi,Smart Tivi LG OLED 4K 77 Inch 77C3PSA - Hệ điều hành webOS kho ứng dụng phong phú Remote Nhận diện mệnh lệnh giọng nói- GIAO HÀNG TOÀN QUỐC - NGOÀI HCM TÍNH PHÍ,https://www.lazada.vn/products/smart-tivi-lg-oled-4k-77-inch-77c3psa-he-dieu-hanh-webos-kho-ung-dung-phong-phu-remote-nhan-dien-menh-lenh-giong-noi-giao-hang-toan-quoc-ngoai-hcm-tinh-phi-i2264728460.html,68.119.000 ₫,43% Off,,,Hồ Chí Minh,120.000.000 ₫,,,97%,Không đủ thông tin,94%,['0'],['0'],['0'],['0'],['0']
tivi,"Google Tivi Coocaa 4K 55 Inch - 55Y72 Youtube Netfilx Smart TV 2022 new tv Tặng gói giải trí cliptv 1 năm, k+ 1 năm, FPT gói gia đình 3 tháng, VTVcap ON 1 năm",https://www.lazada.vn/products/google-tivi-coocaa-4k-55-inch-55y72-youtube-netfilx-smart-tv-2022-new-tv-tang-goi-giai-tri-cliptv-1-nam-k-1-nam-fpt-goi-gia-dinh-3-thang-vtvcap-on-1-nam-i1931985776.html,7.590.000 ₫,24% Off,715 Đã bán,(516),Hồ Chí Minh,10.000.000 ₫,46.000 ₫,30 Ngày Trả Hàng Miễn Phí,97%,93%,100%,['3'],['2'],['4'],['4'],['503']
tivi,[Giao hàng và lắp đặt miễn phí toàn quốc] 43Q60B - Smart Tivi QLED 4K 43 inch Samsung QA43Q60B QA43Q60BA 43Q60BA QA43Q60BAKXXV,https://www.lazada.vn/products/giao-hang-va-lap-dat-mien-phi-toan-quoc-43q60b-smart-tivi-qled-4k-43-inch-samsung-qa43q60b-qa43q60ba-43q60ba-qa43q60bakxxv-i1879816329.html,8.600.000 ₫,46% Off,15 Đã bán,(2),Hồ Chí Minh,15.900.000 ₫,,30 Ngày Trả Hàng Miễn Phí,99%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['2']
tivi,Smart Tivi Samsung 65 Inch OLED 4K Tizen OS QA65S90DAKXXV,https://www.lazada.vn/products/smart-tivi-samsung-65-inch-oled-4k-tizen-os-qa65s90dakxxv-i2610657727.html,60.805.000 ₫,5% Off,,,Hồ Chí Minh,63.900.000 ₫,,30 Ngày Trả Hàng Miễn Phí,92%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
tivi,"[ 6.6 HOTDEAL 7290K - Tặng Giá Treo TV DP243 cho 80 đơn đầu tiên mua dòng 55T66 ] Google TV TCL 55 inch 4K HDR Dolby Audio - 55T66 - TV - Bảo Hành 2 Năm, Trả góp 0%",https://www.lazada.vn/products/66-hotdeal-7290k-tang-gia-treo-tv-dp243-cho-80-don-dau-tien-mua-dong-55t66-google-tv-tcl-55-inch-4k-hdr-dolby-audio-55t66-tv-bao-hanh-2-nam-tra-gop-0-i1933199122.html,8.090.000 ₫,42% Off,1.7K Đã bán,(682),Hồ Chí Minh,13.990.000 ₫,Miễn phí,30 Ngày Trả Hàng Miễn Phí,96%,100%,99%,['18'],['4'],['6'],['12'],['641']
tivi,Google Tivi Sony 4K 55 inch KD-55X75K VN3,https://www.lazada.vn/products/google-tivi-sony-4k-55-inch-kd-55x75k-vn3-i2048314123.html,17.300.000 ₫,,,,Hồ Chí Minh,,,30 Ngày Trả Hàng Miễn Phí,99%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
tivi,[NEW 2024][Giao hàng và lắp đặt nội thành phố HCM trong 2H] 85QN85D - Smart Tivi SAMSUNG Neo QLED 4K 85 inch QA85QN85DBKXXV QA85QN85DB QA85QN85D 85QN85DB,https://www.lazada.vn/products/new-2024giao-hang-va-lap-dat-noi-thanh-pho-hcm-trong-2h-85qn85d-smart-tivi-samsung-neo-qled-4k-85-inch-qa85qn85dbkxxv-qa85qn85db-qa85qn85d-85qn85db-i2625831445.html,99.900.000 ₫,,,,Hồ Chí Minh,,,30 Ngày Trả Hàng Miễn Phí,99%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
tivi,[NEW 2024][Giao hàng và lắp đặt nội thành phố HCM trong 2H] 65QN800D - Smart Tivi SAMSUNG Neo QLED 8K 65 inch QA65QN800DKXXV QA65QN800D,https://www.lazada.vn/products/new-2024giao-hang-va-lap-dat-noi-thanh-pho-hcm-trong-2h-65qn800d-smart-tivi-samsung-neo-qled-8k-65-inch-qa65qn800dkxxv-qa65qn800d-i2623367779.html,89.900.000 ₫,,,,Hồ Chí Minh,,,30 Ngày Trả Hàng Miễn Phí,99%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
tivi,[NEW 2023][Giao hàng và lắp đặt miễn phí toàn quốc] 75QN800C - Smart Tivi SAMSUNG Neo QLED 8K 75 inch QA75QN800CKXXV QA75QN800C,https://www.lazada.vn/products/new-2023giao-hang-va-lap-dat-mien-phi-toan-quoc-75qn800c-smart-tivi-samsung-neo-qled-8k-75-inch-qa75qn800ckxxv-qa75qn800c-i2310617895.html,115.900.000 ₫,11% Off,6 Đã bán,,Hồ Chí Minh,129.900.000 ₫,,30 Ngày Trả Hàng Miễn Phí,99%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
tivi,[6.6 HOTDEAL 24390K - Tặng Loa S522W cho 20 đơn đầu tiên khi mua dòng 75C845 ] TCL MINI LED ALL-ROUND TV - Tivi 75 inch - 75C845 - Google TV - OK Google - tivi 75 inch chât lượng,https://www.lazada.vn/products/66-hotdeal-24390k-tang-loaw-cho-20-don-dau-tien-khi-mua-dong-75c845-tcl-mini-led-all-round-tv-tivi-75-inch-75c845-google-tv-ok-google-tivi-75-inch-chat-luong-i2212634574.html,43.890.000 ₫,9% Off,6 Đã bán,(1),Bình Dương,48.290.000 ₫,,30 Ngày Trả Hàng Miễn Phí,96%,100%,99%,['0'],['0'],['0'],['0'],['1']
tivi,[6.6 HOTDEAL 7890K - Tặng MLKK KJ270F cho 10 đơn đầu tiên mua dòng C645] QLED TV TCL 4K UHD - Tivi 50'' 50C645 - Tivi 50 inch - Tivi cao cấp - Hàng chính hãng,https://www.lazada.vn/products/66-hotdeal-7890k-tang-mlkk-kj270f-cho-10-don-dau-tien-mua-dong-c645-qled-tv-tcl-4k-uhd-tivi-50-50c645-tivi-50-inch-tivi-cao-cap-hang-chinh-hang-i2212737125.html,11.392.000 ₫,14% Off,99 Đã bán,(54),Hồ Chí Minh,13.290.000 ₫,Miễn phí,30 Ngày Trả Hàng Miễn Phí,96%,100%,99%,['0'],['1'],['0'],['1'],['53']
tivi,"[ 6.6 HOTDEAL 5290K - Tặng Giá Treo TV DP243 cho 80 đơn đầu tiên mua dòng 43T66 ] Google TV TCL 43 inch 4K HDR - 43T66 - Dolby Audio, Tivi Giá Rẻ Chất Lượng - Bảo Hành 2 Năm, Trả góp 0%",https://www.lazada.vn/products/66-hotdeal-5290k-tang-gia-treo-tv-dp243-cho-80-don-dau-tien-mua-dong-43t66-google-tv-tcl-43-inch-4k-hdr-43t66-dolby-audio-tivi-gia-re-chat-luong-bao-hanh-2-nam-tra-gop-0-i1933200101.html,6.490.000 ₫,38% Off,490 Đã bán,(141),Bắc Ninh,10.490.000 ₫,Miễn phí,30 Ngày Trả Hàng Miễn Phí,96%,100%,99%,['2'],['1'],['1'],['1'],['136']
tivi,[6.6 HOTDEAL 19990K ] TCL 55C755 QD-Mini LED 4K TV - Tivi 55inch - Hàng chính hãng - Bảo hành 2 năm,https://www.lazada.vn/products/66-hotdeal-19990k-tcl-55c755-qd-mini-led-4k-tv-tivi-55inch-hang-chinh-hang-bao-hanh-2-nam-i2532950833.html,19.992.000 ₫,9% Off,5 Đã bán,,Hồ Chí Minh,21.990.000 ₫,Miễn phí,30 Ngày Trả Hàng Miễn Phí,96%,100%,99%,['0'],['0'],['0'],['0'],['0']
tivi,"[6.6 HOTDEAL 10490K - Tặng Loa S522W cho 20 đơn đầu tiên khi mua dòng T7B ] QLED TV TCL 4K 120hz - Tivi 55"" 55T7B - Google TV - Hàng Chính Hãng - Bảo Hành 2 Năm",https://www.lazada.vn/products/66-hotdeal-10490k-tang-loaw-cho-20-don-dau-tien-khi-mua-dong-t7b-qled-tv-tcl-4k-120hz-tivi-55-55t7b-google-tv-hang-chinh-hang-bao-hanh-2-nam-i2638452487.html,12.490.000 ₫,11% Off,12 Đã bán,(2),Bình Dương,13.990.000 ₫,Miễn phí,30 Ngày Trả Hàng Miễn Phí,96%,100%,99%,['0'],['0'],['1'],['0'],['1']
tivi,[6.6 HOTDEAL 5350K - Tặng Giá Treo TV DP243 cho 40 đơn đầu tiên khi mua dòng S5401A ] Android TV FHD TCL 43inch - 43S5401A/S5400A - Smart TV - Hàng chính hãng - Bảo hành 2 năm,https://www.lazada.vn/products/66-hotdeal-5350k-tang-gia-treo-tv-dp243-cho-40-don-dau-tien-khi-mua-donga-android-tv-fhd-tcl-43inch-43s5401as5400a-smart-tv-hang-chinh-hang-bao-hanh-2-nam-i2382008430.html,5.990.000 ₫,9% Off,270 Đã bán,(138),Hồ Chí Minh,6.590.000 ₫,Miễn phí,30 Ngày Trả Hàng Miễn Phí,96%,100%,99%,['0'],['0'],['0'],['0'],['139']
tivi,"Google Tivi QLED TOSHIBA 50 inch 50M550LP, Smart TV Màn Hình Quantum Dot 4K UHD - Loa 49W - Miễn Phí Lắp Đặt",https://www.lazada.vn/products/google-tivi-qled-toshiba-50-inch-50m550lp-smart-tv-man-hinh-quantum-dot-4k-uhd-loa-49w-mien-phi-lap-dat-i2128445239.html,9.250.000 ₫,49% Off,17 Đã bán,(5),Hồ Chí Minh,17.990.000 ₫,72.400 ₫,30 Ngày Trả Hàng Miễn Phí,99%,100%,100%,['0'],['0'],['0'],['1'],['4']
tivi,"Thanh lý TIVI TOSHIBA 24inch đầy đủ cổng kết nối USB, HDMI, USB, AV. FULL phụ kiện",https://www.lazada.vn/products/thanh-ly-tivi-toshiba-24inch-day-du-cong-ket-noi-usb-hdmi-usb-av-full-phu-kien-i2391255350.html,920.486 ₫,3% Off,76 Đã bán,(26),Hà Nội,950.000 ₫,115.100 ₫,,91%,95%,93%,['0'],['0'],['0'],['2'],['24']
tivi,"Thanh lý Tivi LED Sony KDL 40 inch siêu nét, ngoại hình đẹp 98% xem truyền hình,lắp camera, màn hình trình chiếu",https://www.lazada.vn/products/thanh-ly-tivi-led-sony-kdl-40-inch-sieu-net-ngoai-hinh-dep-98-xem-truyen-hinhlap-camera-man-hinh-trinh-chieu-i2365790756.html,2.151.660 ₫,8% Off,28 Đã bán,(12),Hà Nội,2.350.000 ₫,198.200 ₫,,91%,95%,93%,['1'],['0'],['0'],['0'],['11']
tivi,"Thanh lý Tivi Sony 32inch LCD xem truyền hình,lắp camera, màn hình trình chiếu,màn hình máy tính ảnh đẹp, siêu bền, ngoại hình đẹp",https://www.lazada.vn/products/thanh-ly-tivi-sony-32inch-lcd-xem-truyen-hinhlap-camera-man-hinh-trinh-chieuman-hinh-may-tinh-anh-dep-sieu-ben-ngoai-hinh-dep-i2319312883.html,1.435.853 ₫,7% Off,20 Đã bán,(9),Hà Nội,2.050.000 ₫,198.200 ₫,,91%,95%,93%,['1'],['0'],['0'],['1'],['7']
tivi,"Thanh lý tivi SHARP 32inch led mỏng đẹp 98% xem truyền hình,camera,màn hình trình chiếu,màn hình máy tính...",https://www.lazada.vn/products/thanh-ly-tivi-sharp-32inch-led-mong-dep-98-xem-truyen-hinhcameraman-hinh-trinh-chieuman-hinh-may-tinh-i2391292060.html,1.369.480 ₫,2% Off,24 Đã bán,(7),Hà Nội,1.400.000 ₫,198.200 ₫,,91%,95%,93%,['0'],['0'],['0'],['0'],['7']
tivi,Tivi LED LG - samsung 24 - 47 inch,https://www.lazada.vn/products/tivi-led-lg-samsung-24-47-inch-i2102338649.html,1.100.000 ₫,,9 Đã bán,(3),Hồ Chí Minh,,74.700 ₫,,85%,100%,65%,['0'],['0'],['0'],['0'],['3']
tivi,Smart Tivi XIAOMI 32 inch EA32 2022 Series (1Gb + 8Gb)/ 60Hz - CHÍNH HÃNG 100%,https://www.lazada.vn/products/smart-tivi-xiaomi-32-inch-ea32-2022-series-1gb-8gb-60hz-chinh-hang-100-i2232669025.html,2.777.000 ₫,44% Off,319 Đã bán,(118),Hồ Chí Minh,4.990.000 ₫,,,97%,Không đủ thông tin,84%,['0'],['1'],['1'],['1'],['116']
tivi,Smart Tivi Samsung 32 inch UA32T4202,https://www.lazada.vn/products/smart-tivi-samsung-32-inch-ua32t4202-i2540182594.html,4.689.000 ₫,41% Off,16 Đã bán,,Hà Nội,7.900.000 ₫,,,100%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['1']
tivi,Tivi Xiaomi EA43 2022 Series - Tivi 43 Inch Giá rẻ (1Gb + 8Gb)/60Hz - CHÍNH HÃNG 100%,https://www.lazada.vn/products/tivi-xiaomi-ea43-2022-series-tivi-43-inch-gia-re-1gb-8gb60hz-chinh-hang-100-i2195973454.html,4.048.000 ₫,19% Off,388 Đã bán,(107),Hồ Chí Minh,4.990.000 ₫,,,97%,Không đủ thông tin,84%,['2'],['3'],['1'],['4'],['98']
tivi,Android Tivi QLED Casper 4K 55 inch 55QG8000,https://www.lazada.vn/products/android-tivi-qled-casper-4k-55-inch-55qg8000-i2495985328.html,7.490.000 ₫,49% Off,9 Đã bán,(5),Hà Nội,14.790.000 ₫,,,100%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['5']
tivi,Tivi led CASPER 32HGS610 32 inch Android 11.0,https://www.lazada.vn/products/tivi-led-casper-32hgs610-32-inch-android-110-i2614534769.html,3.366.000 ₫,43% Off,,,Hà Nội,5.900.000 ₫,,30 Ngày Trả Hàng Miễn Phí,Nhà bán hàng mới,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['1']
