Type,Title,Link,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Return,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
tivi,[6.6 HOTDEAL 9490K - Tặng Giá Treo TV DP265 cho 20 đơn đầu tiên mua dòng 65T66 ] Google Tivi TCL 65'' 4K HDR Dolby Audio - 65T66 - Tivi Giá Rẻ Chất Lượng - OK Google - Điều khiển giọng nói - Bảo Hành 2 Năm,https://www.lazada.vn/products/66-hotdeal-9490k-tang-gia-treo-tv-dp265-cho-20-don-dau-tien-mua-dong-65t66-google-tivi-tcl-65-4k-hdr-dolby-audio-65t66-tivi-gia-re-chat-luong-ok-google-dieu-khien-giong-noi-bao-hanh-2-nam-i1933160424.html,11.190.000 ₫,45% Off,376 Đã bán,(171),Hồ Chí Minh,20.490.000 ₫,Miễn phí,30 Ngày Trả Hàng Miễn Phí,96%,100%,100%,['3'],['0'],['2'],['0'],['167']
tivi,"Google Tivi Coocaa 4K 70 Inch - 70C9 Youtube Netfilx Smart TV 2022 new tv Tặng gói giải trí cliptv 1 năm, k+ 1 năm, FPT gói gia đình 3 tháng, VTVcap ON 1 năm",https://www.lazada.vn/products/google-tivi-coocaa-4k-70-inch-70c9-youtube-netfilx-smart-tv-2022-new-tv-tang-goi-giai-tri-cliptv-1-nam-k-1-nam-fpt-goi-gia-dinh-3-thang-vtvcap-on-1-nam-i2392690422.html,10.095.000 ₫,44% Off,263 Đã bán,(144),Hồ Chí Minh,17.990.000 ₫,,30 Ngày Trả Hàng Miễn Phí,97%,93%,100%,['1'],['1'],['2'],['2'],['138']
tivi,"Google Tivi Coocaa 4K 55 Inch - 55Y72 Youtube Netfilx Smart TV 2022 new tv Tặng gói giải trí cliptv 1 năm, k+ 1 năm, FPT gói gia đình 3 tháng, VTVcap ON 1 năm",https://www.lazada.vn/products/google-tivi-coocaa-4k-55-inch-55y72-youtube-netfilx-smart-tv-2022-new-tv-tang-goi-giai-tri-cliptv-1-nam-k-1-nam-fpt-goi-gia-dinh-3-thang-vtvcap-on-1-nam-i1931985776.html,7.590.000 ₫,24% Off,715 Đã bán,(516),Hồ Chí Minh,10.000.000 ₫,46.000 ₫,30 Ngày Trả Hàng Miễn Phí,97%,93%,100%,['3'],['2'],['4'],['4'],['503']
tivi,Smart Tivi Samsung 65 Inch OLED 4K Tizen OS QA65S90DAKXXV,https://www.lazada.vn/products/smart-tivi-samsung-65-inch-oled-4k-tizen-os-qa65s90dakxxv-i2610657727.html,60.805.000 ₫,5% Off,,,Hồ Chí Minh,63.900.000 ₫,,30 Ngày Trả Hàng Miễn Phí,92%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
tivi,"Thanh lý smart Tivi LG chính hãng 42inch siêu bền, ngoại hình đẹp 98%",https://www.lazada.vn/products/thanh-ly-smart-tivi-lg-chinh-hang-42inch-sieu-ben-ngoai-hinh-dep-98-i2588404973.html,1.998.000 ₫,20% Off,7 Đã bán,(6),Hà Nội,2.500.000 ₫,198.200 ₫,,91%,90%,95%,['0'],['0'],['0'],['0'],['6']
tivi,Google Tivi Sony 4K 55 inch KD-55X75K VN3,https://www.lazada.vn/products/google-tivi-sony-4k-55-inch-kd-55x75k-vn3-i2048314123.html,17.300.000 ₫,,,,Hồ Chí Minh,,,,99%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
tivi,Tivi LED LG - samsung 24 - 47 inch,https://www.lazada.vn/products/tivi-led-lg-samsung-24-47-inch-i2102338649.html,1.100.000 ₫,,9 Đã bán,(3),Hồ Chí Minh,,74.700 ₫,,85%,100%,70%,['0'],['0'],['0'],['0'],['3']
tivi,Tivi Mới Cũ dùng cho khách sạn - văn phòng,https://www.lazada.vn/products/tivi-moi-cu-dung-cho-khach-san-van-phong-i2513433493.html,950.000 ₫,,,(1),Hà Nội,,198.200 ₫,,86%,97%,80%,['0'],['0'],['0'],['0'],['1']
tivi,[6.6 HOTDEAL 24390K - Tặng Loa S522W cho 20 đơn đầu tiên khi mua dòng 75C845 ] TCL MINI LED ALL-ROUND TV - Tivi 75 inch - 75C845 - Google TV - OK Google - tivi 75 inch chât lượng,https://www.lazada.vn/products/66-hotdeal-24390k-tang-loaw-cho-20-don-dau-tien-khi-mua-dong-75c845-tcl-mini-led-all-round-tv-tivi-75-inch-75c845-google-tv-ok-google-tivi-75-inch-chat-luong-i2212634574.html,43.890.000 ₫,9% Off,6 Đã bán,(1),Bình Dương,48.290.000 ₫,,30 Ngày Trả Hàng Miễn Phí,96%,100%,100%,['0'],['0'],['0'],['0'],['1']
tivi,[6.6 HOTDEAL 7890K - Tặng MLKK KJ270F cho 10 đơn đầu tiên mua dòng C645] QLED TV TCL 4K UHD - Tivi 50'' 50C645 - Tivi 50 inch - Tivi cao cấp - Hàng chính hãng,https://www.lazada.vn/products/66-hotdeal-7890k-tang-mlkk-kj270f-cho-10-don-dau-tien-mua-dong-c645-qled-tv-tcl-4k-uhd-tivi-50-50c645-tivi-50-inch-tivi-cao-cap-hang-chinh-hang-i2212737125.html,11.392.000 ₫,14% Off,99 Đã bán,(54),Hồ Chí Minh,13.290.000 ₫,Miễn phí,30 Ngày Trả Hàng Miễn Phí,96%,100%,100%,['0'],['1'],['0'],['1'],['53']
tivi,Tivi 32 inch sony thanh lý tại tp.HCM ( không wifi ) dùng hộp box hoặc cáp hoặc đầu thu để xem .,https://www.lazada.vn/products/tivi-32-inch-sony-thanh-ly-tai-tphcm-khong-wifi-dung-hop-box-hoac-cap-hoac-dau-thu-de-xem-i2657906041.html,1.450.000 ₫,,,,Hồ Chí Minh,,23.800 ₫,,Nhà bán hàng mới,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
tivi,"Thanh lý tivi SHARP 32inch led mỏng đẹp 98% xem truyền hình,camera,màn hình trình chiếu,màn hình máy tính...",https://www.lazada.vn/products/thanh-ly-tivi-sharp-32inch-led-mong-dep-98-xem-truyen-hinhcameraman-hinh-trinh-chieuman-hinh-may-tinh-i2391292060.html,1.369.480 ₫,2% Off,25 Đã bán,(7),Hà Nội,1.400.000 ₫,198.200 ₫,,91%,95%,93%,['0'],['0'],['0'],['0'],['7']
tivi,"[6.6 HOTDEAL 10490K - Tặng Loa S522W cho 20 đơn đầu tiên khi mua dòng T7B ] QLED TV TCL 4K 120hz - Tivi 55"" 55T7B - Google TV - Hàng Chính Hãng - Bảo Hành 2 Năm",https://www.lazada.vn/products/66-hotdeal-10490k-tang-loaw-cho-20-don-dau-tien-khi-mua-dong-t7b-qled-tv-tcl-4k-120hz-tivi-55-55t7b-google-tv-hang-chinh-hang-bao-hanh-2-nam-i2638452487.html,12.490.000 ₫,11% Off,12 Đã bán,(2),Hồ Chí Minh,13.990.000 ₫,Miễn phí,30 Ngày Trả Hàng Miễn Phí,96%,100%,100%,['0'],['0'],['1'],['0'],['1']
tivi,"Google Tivi QLED TOSHIBA 50 inch 50M550LP, Smart TV Màn Hình Quantum Dot 4K UHD - Loa 49W - Miễn Phí Lắp Đặt",https://www.lazada.vn/products/google-tivi-qled-toshiba-50-inch-50m550lp-smart-tv-man-hinh-quantum-dot-4k-uhd-loa-49w-mien-phi-lap-dat-i2128445239.html,9.250.000 ₫,49% Off,17 Đã bán,(5),Hồ Chí Minh,17.990.000 ₫,72.400 ₫,30 Ngày Trả Hàng Miễn Phí,99%,100%,100%,['0'],['0'],['0'],['1'],['4']
tivi,Smart Tivi Samsung 32 inch UA32T4202,https://www.lazada.vn/products/smart-tivi-samsung-32-inch-ua32t4202-i2540182594.html,4.689.000 ₫,41% Off,16 Đã bán,,Hà Nội,7.900.000 ₫,,,100%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['1']
tivi,"[6.6 HOTDEAL 11990K - Tặng Loa S522W cho 20 đơn đầu tiên khi mua dòng T7B ] QLED TV TCL 4K 120hz - Tivi 65"" 65T7B - Google TV - Hàng Chính Hãng - Bảo Hành 2 Năm",https://www.lazada.vn/products/66-hotdeal-11990k-tang-loaw-cho-20-don-dau-tien-khi-mua-dong-t7b-qled-tv-tcl-4k-120hz-tivi-65-65t7b-google-tv-hang-chinh-hang-bao-hanh-2-nam-i2638585125.html,16.490.000 ₫,8% Off,22 Đã bán,(8),Hồ Chí Minh,17.990.000 ₫,Miễn phí,30 Ngày Trả Hàng Miễn Phí,96%,100%,100%,['0'],['0'],['0'],['1'],['7']
tivi,[6.6 HOTDEAL 3790K - Tặng Giá Treo TV DP243 cho 40 đơn đầu tiên khi mua dòng S5401A ] Android TV HD TCL 32inch - 32S5401A - Smart TV - Hàng chính hãng - Bảo hành 2 năm,https://www.lazada.vn/products/66-hotdeal-3790k-tang-gia-treo-tv-dp243-cho-40-don-dau-tien-khi-mua-donga-android-tv-hd-tcl-32inch-32s5401a-smart-tv-hang-chinh-hang-bao-hanh-2-nam-i2509119979.html,4.290.000 ₫,7% Off,52 Đã bán,(13),Hồ Chí Minh,4.590.000 ₫,Miễn phí,30 Ngày Trả Hàng Miễn Phí,96%,100%,100%,['0'],['0'],['0'],['1'],['13']
tivi,Smart Tivi TCL 55 inch 4K L55P65-UF - Internet TV TCL Việt Nam - Giá số 1 thị trường - Màn mới nguyên Seal - Nguyên Tem & Phụ kiện zin mới - Like New - Bao 1 đổi 1 nếu có lỗi trong 12 tháng. - CHÍNH HÃNG 100% - VOUCHER TÍCH L,https://www.lazada.vn/products/smart-tivi-tcl-55-inch-4k-l55p65-uf-internet-tv-tcl-viet-nam-gia-so-1-thi-truong-man-moi-nguyen-seal-nguyen-tem-phu-kien-zin-moi-like-new-bao-1-doi-1-neu-co-loi-trong-12-thang-chinh-hang-100-voucher-tich-l-i1995837668.html,5.713.000 ₫,35% Off,462 Đã bán,(178),Hồ Chí Minh,8.800.000 ₫,,,97%,Không đủ thông tin,81%,['1'],['2'],['2'],['5'],['169']
tivi,Smart Tivi Coocaa Full HD 43 Inch 43S3U,https://www.lazada.vn/products/smart-tivi-coocaa-full-hd-43-inch-43s3u-i2614626362.html,3.989.000 ₫,50% Off,,,Hà Nội,7.990.000 ₫,,30 Ngày Trả Hàng Miễn Phí,Nhà bán hàng mới,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
tivi,Android Tivi QLED Casper 4K 55 inch 55QG8000,https://www.lazada.vn/products/android-tivi-qled-casper-4k-55-inch-55qg8000-i2614648125.html,6.590.000 ₫,55% Off,,,Hà Nội,14.790.000 ₫,,30 Ngày Trả Hàng Miễn Phí,Nhà bán hàng mới,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
tivi,Android Tivi QLED Casper 4K 55 inch 55QG8000,https://www.lazada.vn/products/android-tivi-qled-casper-4k-55-inch-55qg8000-i2495985328.html,7.490.000 ₫,49% Off,10 Đã bán,(5),Hà Nội,14.790.000 ₫,,,99%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['5']
tivi,Google Tivi Xiaomi A Pro 4K 55 Inch L55M8-A2SEA - Công nghệ hình ảnh Dolby Vision và HDR10 Hệ điều hành Google TV thân thiện - GIAO TOÀN QUỐC - FREESHIP HCM,https://www.lazada.vn/products/google-tivi-xiaomi-a-pro-4k-55-inch-l55m8-a2sea-cong-nghe-hinh-anh-dolby-vision-va-hdr10-he-dieu-hanh-google-tv-than-thien-giao-toan-quoc-freeship-hcm-i2398944553.html,8.363.000 ₫,40% Off,33 Đã bán,(14),Hồ Chí Minh,14.000.000 ₫,,,98%,100%,99%,['0'],['0'],['0'],['1'],['13']
tivi,(MEGA 6.6 SALE LỚN NHẤT NĂM) Tivi Sony 43 inch | 43X75K | 4K Ultra HD | Dải tần nhạy sáng cao (HDR) | Smart TV (Google TV) I Mới 2022,https://www.lazada.vn/products/mega-66-sale-lon-nhat-nam-tivi-sony-43-inch-43x75k-4k-ultra-hd-dai-tan-nhay-sang-cao-hdr-smart-tv-google-tv-i-moi-2022-i1424959001.html,9.789.000 ₫,25% Off,66 Đã bán,(15),Bình Dương,13.000.000 ₫,,30 Ngày Trả Hàng Miễn Phí,98%,Không đủ thông tin,98%,['0'],['0'],['0'],['0'],['15']
tivi,[6.6 HOTDEAL 7490K - Tặng MLKK KJ270F cho 10 đơn đầu tiên mua dòng C645] QLED TV TCL 4K UHD - Tivi 43''- 43C645 - Tivi 43 inch - Tivi cao cấp - Hàng chính hãng,https://www.lazada.vn/products/66-hotdeal-7490k-tang-mlkk-kj270f-cho-10-don-dau-tien-mua-dong-c645-qled-tv-tcl-4k-uhd-tivi-43-43c645-tivi-43-inch-tivi-cao-cap-hang-chinh-hang-i2212743108.html,8.992.000 ₫,18% Off,15 Đã bán,(5),Hồ Chí Minh,10.990.000 ₫,Miễn phí,30 Ngày Trả Hàng Miễn Phí,96%,100%,100%,['0'],['0'],['0'],['0'],['5']
tivi,[SALE 6.6] Smart Tivi Samsung 4K Crystal UHD DU8000 (2024)- Hàng Chính Hãng - Phân Phối Bởi Lazada - MIỄN PHÍ VẬN CHUYỂN TOÀN QUỐC,https://www.lazada.vn/products/sale-66-smart-tivi-samsung-4k-crystal-uhd-du8000-2024-hang-chinh-hang-phan-phoi-boi-lazada-mien-phi-van-chuyen-toan-quoc-i2654950285.html,11.898.000 ₫,20% Off,,,Hồ Chí Minh,19.900.000 ₫,218.600 ₫,30 Ngày Trả Hàng Miễn Phí,Không đủ thông tin,100%,100%,['0'],['0'],['0'],['0'],['0']
