Type,Title,Link,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Return,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
dien thoai,Điện thoại Oppo Reno11 5G (8GB/256GB) - Hàng chính hãng,https://www.lazada.vn/products/dien-thoai-oppo-reno11-5g-8gb256gb-hang-chinh-hang-i2546723109.html,10.690.000 ₫,11% Off,,,Đà Nẵng,11.990.000 ₫,27.000 ₫,,100%,100%,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,[Mới] Điện thoại vivo V30e (12GB+256GB) - Hàng chính hãng - Bảo hành 12 tháng,https://www.lazada.vn/products/moi-dien-thoai-vivo-v30e-12gb256gb-hang-chinh-hang-bao-hanh-12-thang-i2646788055.html,10.490.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,30 Ngày Trả Hàng Miễn Phí,99%,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại ip 11 Pro Max bộ nhớ 512gb đủ các màu hàng quốc tế hàng likenew 99% bảo hành 1 đổi 1 - VN,https://www.lazada.vn/products/dien-thoai-ip-11-pro-max-bo-nho-512gb-du-cac-mau-hang-quoc-te-hang-likenew-99-bao-hanh-1-doi-1-vn-i2640578865.html,10.489.500 ₫,,,,Hồ Chí Minh,,16.500 ₫,,Không đủ thông tin,Không đủ thông tin,66%,['0'],['0'],['0'],['0'],['0']
dien thoai,[GIÁ SỐC CHỈ 6.6 - VOUCHER 1.2TR] Điện thoại Samsung Galaxy S22 8GB+128GB chính hãng - Điện thoại AI - Galaxy AI - Độc quyền LAZADA,https://www.lazada.vn/products/gia-soc-chi-66-voucher-12tr-dien-thoai-samsung-galaxy-8gb128gb-chinh-hang-dien-thoai-ai-galaxy-ai-doc-quyen-lazada-i1714314288.html,10.489.000 ₫,52% Off,237 Đã bán,(35),Hồ Chí Minh,21.990.000 ₫,18.300 ₫,30 Ngày Trả Hàng Miễn Phí,91%,99%,100%,['2'],['0'],['0'],['2'],['32']
dien thoai,"Điện thoại Ip11 Promax 256Gb like new 99%, pin cao",https://www.lazada.vn/products/dien-thoai-ip11-promax-256gb-like-new-99-pin-cao-i2506946155.html,10.390.000 ₫,22% Off,,,Vĩnh Phúc,13.390.000 ₫,37.700 ₫,,100%,100%,97%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại Redmi Note 13 Pro+ 5G (8GB/256GB) - Chính hãng,https://www.lazada.vn/products/dien-thoai-redmi-note-13-pro-5g-8gb256gb-chinh-hang-i2552235600.html,10.100.000 ₫,8% Off,6 Đã bán,(2),Hồ Chí Minh,10.990.000 ₫,18.300 ₫,,98%,100%,92%,['0'],['0'],['0'],['0'],['2']
dien thoai,Điện thoại IP 12 giá rẻ bộ nhớ 128GB hàng likenew 99% bản đẹp full màu - Máy quốc tế chính hãng hàng,https://www.lazada.vn/products/dien-thoai-ip-12-gia-re-bo-nho-128gb-hang-likenew-99-ban-dep-full-mau-may-quoc-te-chinh-hang-hang-i2640715167.html,9.990.000 ₫,,,,Hồ Chí Minh,,16.500 ₫,,Không đủ thông tin,Không đủ thông tin,66%,['0'],['0'],['0'],['0'],['0']
dien thoai,(MEGA 6.6 SALE LỚN NHẤT NĂM) Điện Thoại Sony Xperia 10 V | Điện thoại thông minh siêu nhẹ & thời lượng pin cực lớn,https://www.lazada.vn/products/mega-66-sale-lon-nhat-nam-dien-thoai-sony-xperia-10-v-dien-thoai-thong-minh-sieu-nhe-thoi-luong-pin-cuc-lon-i2299721673.html,9.890.000 ₫,21% Off,38 Đã bán,(12),Bình Dương,12.490.000 ₫,,30 Ngày Trả Hàng Miễn Phí,98%,Không đủ thông tin,98%,['0'],['0'],['1'],['1'],['11']
dien thoai,"[MỞ BÁN] Điện thoại Samsung Galaxy A55 5G - Hàng Chính Hãng, Mới 100%, Nguyên seal, Bảo Hành 12 Tháng",https://www.lazada.vn/products/mo-ban-dien-thoai-samsung-galaxy-a55-5g-hang-chinh-hang-moi-100-nguyen-seal-bao-hanh-12-thang-i2604024068.html,9.790.000 ₫,1% Off,,,Hồ Chí Minh,9.900.000 ₫,18.300 ₫,30 Ngày Trả Hàng Miễn Phí,99%,99%,98%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại 12 pro max 256GB fullbox bản quốc tế_Freeship MAX_King Of Smartphone,https://www.lazada.vn/products/dien-thoai-12-pro-max-256gb-fullbox-ban-quoc-te_freeship-max_king-of-smartphone-i2187748910.html,9.500.000 ₫,,10 Đã bán,,Nam Định,,37.700 ₫,,87%,80%,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại ai Phone 11 Pro Max 64GB Cũ,https://www.lazada.vn/products/dien-thoai-ai-phone-11-pro-max-64gb-cu-i2493864038.html,9.499.000 ₫,10% Off,,,Hồ Chí Minh,10.499.000 ₫,Miễn phí,,82%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,"Điện thoại Xiaomi 13 Pro, chip SM8550 Snapdragon 8 Gen 2, fullbox, sạc nhanh 120W",https://www.lazada.vn/products/dien-thoai-xiaomi-13-pro-chip-sm8550-snapdragon-8-gen-2-fullbox-sac-nhanh-120w-i2506840402.html,9.390.000 ₫,17% Off,,(1),Vĩnh Phúc,11.250.000 ₫,43.900 ₫,,100%,100%,97%,['0'],['0'],['0'],['0'],['1']
dien thoai,Điện thoại Apple iPhone 11 64GB,https://www.lazada.vn/products/dien-thoai-apple-iphone-11-64gb-i688176675.html,9.220.491 ₫,29% Off,62 Đã bán,(2),Hồ Chí Minh,12.990.000 ₫,16.500 ₫,30 Ngày Trả Hàng Miễn Phí,97%,100%,100%,['0'],['0'],['0'],['1'],['1']
dien thoai,[Trả góp 0%] Điện thoại Apple iPhone 11 Chính hãng VN/A [Viettel Store],https://www.lazada.vn/products/tra-gop-0-dien-thoai-apple-iphone-11-chinh-hang-vna-viettel-store-i1453408210.html,9.090.000 ₫,24% Off,534 Đã bán,(126),Hà Nội,11.990.000 ₫,38.000 ₫,30 Ngày Trả Hàng Miễn Phí,99%,100%,85%,['1'],['0'],['0'],['2'],['123']
dien thoai,Điện Thoại Xiaomi Redmi Note 13 Pro Plus 5G - Bảo Hành 12 Tháng - Chip MediaTek Dimensity 7200 Ultra - Hàng Chính Hãng,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-note-13-pro-plus-5g-bao-hanh-12-thang-chip-mediatek-dimensity-7200-ultra-hang-chinh-hang-i2543551681.html,9.060.000 ₫,18% Off,,,Hồ Chí Minh,10.990.000 ₫,Miễn phí,,100%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,"Điện thoại bền vững Unihertz Tank (IP68 không thấm nước ,Chống sốc, Face ID & Nhận dạng vân tay, Pin 22000mAh) [Queen Mo",https://www.lazada.vn/products/dien-thoai-ben-vung-unihertz-tank-ip68-khong-tham-nuoc-chong-soc-face-id-nhan-dang-van-tay-pin-22000mah-queen-mo-i2242531300.html,8.991.000 ₫,,,,Hồ Chí Minh,,Miễn phí,,79%,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại OPPO Reno11F 5G (8GB/256GB) - Hàng chính hãng,https://www.lazada.vn/products/dien-thoai-oppo-reno11f-5g-8gb256gb-hang-chinh-hang-i2585085427.html,8.990.000 ₫,,,,Hồ Chí Minh,,45.100 ₫,30 Ngày Trả Hàng Miễn Phí,100%,100%,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại thông minh POCO X6 Pro 5G,https://www.lazada.vn/products/dien-thoai-thong-minh-poco-x6-pro-5g-i2553686625.html,8.990.000 ₫,10% Off,23 Đã bán,(5),Hồ Chí Minh,11.490.000 ₫,18.300 ₫,30 Ngày Trả Hàng Miễn Phí,99%,99%,98%,['0'],['0'],['0'],['0'],['5']
dien thoai,[6.6 SALE TO] iPhone 11 - Hàng Chính Hãng VN/A,https://www.lazada.vn/products/66-sale-to-iphone-11-hang-chinh-hang-vna-i900924449.html,8.890.000 ₫,60% Off,9.1K Đã bán,(1558),Hồ Chí Minh,23.990.000 ₫,5.500 ₫,30 Ngày Trả Hàng Miễn Phí,94%,98%,100%,['34'],['13'],['14'],['37'],['1460']
dien thoai,Điện thoại Samsung Note 20 Ultra 5G 2 sim 128Gb Likenew Fullbox,https://www.lazada.vn/products/dien-thoai-samsung-note-20-ultra-5g-2-sim-128gb-likenew-fullbox-i2438005121.html,8.888.000 ₫,23% Off,16 Đã bán,(7),Hồ Chí Minh,11.500.000 ₫,18.300 ₫,,96%,75%,75%,['0'],['0'],['0'],['0'],['7']
dien thoai,"[Nhập mã 66LAZSOCIAL80] Điện thoại HONOR X9b 5G (12+8)GB+256GB | Pin 5800mAh, Camera 108MP, 120Hz | Hàng Chính Hãng",https://www.lazada.vn/products/nhap-ma-66lazsocial80-dien-thoai-honor-x9b-5g-128gb256gb-pin-5800mah-camera-108mp-120hz-hang-chinh-hang-i2544917807.html,8.390.000 ₫,7% Off,,(1),Long An,8.990.000 ₫,28.700 ₫,30 Ngày Trả Hàng Miễn Phí,99%,100%,96%,['0'],['0'],['0'],['0'],['2']
dien thoai,"Điện thoại OPPO Reno11 F 5G Ram 8GB | 256GB Chính Hãng, Màn hình 6.7"" 120Hz | Mediatek Dimensity 7050 - BH 12 tháng",https://www.lazada.vn/products/dien-thoai-oppo-reno11-f-5g-ram-8gb-256gb-chinh-hang-man-hinh-67-120hz-mediatek-dimensity-7050-bh-12-thang-i2638583964.html,7.850.000 ₫,17% Off,,,Hồ Chí Minh,9.500.000 ₫,16.500 ₫,30 Ngày Trả Hàng Miễn Phí,98%,82%,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại POCO X6 5G (8GB/256GB) - Chính hãng,https://www.lazada.vn/products/dien-thoai-poco-x6-5g-8gb256gb-chinh-hang-i2580781858.html,7.490.000 ₫,7% Off,9 Đã bán,(1),Hồ Chí Minh,8.090.000 ₫,18.300 ₫,30 Ngày Trả Hàng Miễn Phí,99%,99%,98%,['0'],['0'],['0'],['0'],['1']
dien thoai,Điện thoại thông minh POCO X6,https://www.lazada.vn/products/dien-thoai-thong-minh-poco-x6-i2553696626.html,7.490.000 ₫,12% Off,13 Đã bán,(1),Hồ Chí Minh,8.990.000 ₫,18.300 ₫,30 Ngày Trả Hàng Miễn Phí,99%,99%,98%,['0'],['0'],['0'],['0'],['2']
dien thoai,Điện thoại 11 pro max 256GB fullbox bản quốc tế,https://www.lazada.vn/products/dien-thoai-11-pro-max-256gb-fullbox-ban-quoc-te-i2026380590.html,7.400.000 ₫,1% Off,22 Đã bán,(1),Nam Định,10.200.000 ₫,37.700 ₫,,87%,80%,100%,['0'],['0'],['0'],['0'],['1']
dien thoai,"Điện thoại Samsung Galaxy A35 5G ( 8GB - 128GB ) - Hàng chính hãng, Mới 100%, Bảo hành 12 tháng",https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a35-5g-8gb-128gb-hang-chinh-hang-moi-100-bao-hanh-12-thang-i2603851611.html,7.349.000 ₫,11% Off,9 Đã bán,(2),Hồ Chí Minh,8.290.000 ₫,18.300 ₫,30 Ngày Trả Hàng Miễn Phí,99%,99%,98%,['0'],['0'],['0'],['0'],['2']
dien thoai,Điện thoại thông minh Xiaomi Redmi Note 13 Pro 4G (8+128GB),https://www.lazada.vn/products/dien-thoai-thong-minh-xiaomi-redmi-note-13-pro-4g-8128gb-i2587787490.html,7.290.000 ₫,,,,Hồ Chí Minh,,1.928.000 ₫,30 Ngày Trả Hàng Miễn Phí,99%,99%,98%,['0'],['0'],['0'],['0'],['0']
dien thoai,"Điện thoại lphone XS Max bản quốc tế, full chức năng",https://www.lazada.vn/products/dien-thoai-lphone-xs-max-ban-quoc-te-full-chuc-nang-i2528829370.html,7.199.000 ₫,,,,Hà Nội,,32.700 ₫,,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
dien thoai,"[Nhập mã 66LAZSOCIAL80] Điện thoại HONOR X8b (8+8)GB+512GB | Snapdragon 680, Camera 108MP | Hàng Chính Hãng",https://www.lazada.vn/products/nhap-ma-66lazsocial80-dien-thoai-honor-x8b-88gb512gb-snapdragon-680-camera-108mp-hang-chinh-hang-i2632868739.html,7.190.000 ₫,7% Off,,(2),Long An,7.690.000 ₫,28.700 ₫,30 Ngày Trả Hàng Miễn Phí,99%,100%,96%,['0'],['0'],['0'],['0'],['2']
dien thoai,"Điện thoại Samsung Galaxy A54 5G - Hàng Chính Hãng, Mới 100%, Nguyên seal, Bảo Hành 12 Tháng",https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a54-5g-hang-chinh-hang-moi-100-nguyen-seal-bao-hanh-12-thang-i2232865605.html,7.180.000 ₫,32% Off,208 Đã bán,(49),Hồ Chí Minh,10.490.000 ₫,16.500 ₫,30 Ngày Trả Hàng Miễn Phí,99%,99%,98%,['0'],['0'],['0'],['0'],['49']
dien thoai,Điện thoại OPPO FIND N3 (16GB/512GB) - Hàng chính hãng,https://www.lazada.vn/products/dien-thoai-oppo-find-n3-16gb512gb-hang-chinh-hang-i2455329959.html,41.990.000 ₫,,11 Đã bán,,Hồ Chí Minh,44.990.000 ₫,20.100 ₫,30 Ngày Trả Hàng Miễn Phí,99%,100%,85%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại Samsung Galaxy S24 Ultra 12GB/1TB - Độc Quyền Online,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-ultra-12gb1tb-doc-quyen-online-i2534500258.html,37.590.001 ₫,,24 Đã bán,(2),Hồ Chí Minh,44.490.000 ₫,,30 Ngày Trả Hàng Miễn Phí,91%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['2']
dien thoai,"Điện Thoại Samsung Galaxy Z Fold 5 (12GB|256GB) Chính Hãng Thiết Kế Tinh Tế, Hiệu Năng Khủng",https://www.lazada.vn/products/dien-thoai-samsung-galaxy-z-fold-5-12gb256gb-chinh-hang-thiet-ke-tinh-te-hieu-nang-khung-i2433835167.html,37.020.000 ₫,,,,Hà Nội,,38.000 ₫,30 Ngày Trả Hàng Miễn Phí,100%,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['0']
dien thoai,[GIÁ SỐC CHỈ 6.6] [TẶNG Buds2 Pro + Duo Charger - KIỂM TRA GIỎ HÀNG] Điện thoại Samsung Galaxy S24 Ultra - Điện thoại AI - Camera 200MP Zoom 100x - S Pen - Snapdragon 8 Gen 3,https://www.lazada.vn/products/gia-soc-chi-66-tang-buds2-pro-duo-charger-kiem-tra-gio-hang-dien-thoai-samsung-galaxy-ultra-dien-thoai-ai-camera-200mp-zoom-100x-s-pen-snapdragon-8-gen-3-i2540035297.html,31.989.000 ₫,"LazFlash Sale,kết thúc sau 13h",1.4K Đã bán,(340),Hồ Chí Minh,33.990.000 ₫,16.500 ₫,30 Ngày Trả Hàng Miễn Phí,91%,99%,100%,['2'],['0'],['1'],['0'],['337']
dien thoai,Điện thoại Samsung Galaxy S24 Ultra 12GB/512GB - Độc Quyền Online,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-ultra-12gb512gb-doc-quyen-online-i2534394835.html,31.590.000 ₫,,21 Đã bán,(2),Hồ Chí Minh,37.490.000 ₫,,30 Ngày Trả Hàng Miễn Phí,91%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['3']
dien thoai,Điện thoại Xiaomi 14 Ultra 16GB/512GB Chính hãng,https://www.lazada.vn/products/dien-thoai-xiaomi-14-ultra-16gb512gb-chinh-hang-i2659247573.html,29.990.000 ₫,,,,Hà Nội,32.990.000 ₫,38.000 ₫,,98%,100%,92%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại thông minh Xiaomi 14 Ultra (16+512GB),https://www.lazada.vn/products/dien-thoai-thong-minh-xiaomi-14-ultra-16512gb-i2645089479.html,29.517.000 ₫,"LazFlash Sale,kết thúc sau 13h",6 Đã bán,(1),Hồ Chí Minh,32.990.000 ₫,18.300 ₫,30 Ngày Trả Hàng Miễn Phí,99%,99%,98%,['0'],['0'],['0'],['0'],['2']
dien thoai,(MEGA 6.6 SALE LỚN NHẤT NĂM) Điện thoại Sony Xperia 1 V – Cảm biến Exmor T mới dành cho di động và màn hình OLED 4K HDR,https://www.lazada.vn/products/mega-66-sale-lon-nhat-nam-dien-thoai-sony-xperia-1-v-cam-bien-exmor-t-moi-danh-cho-di-dong-va-man-hinh-oled-4k-hdr-i2299841231.html,29.890.000 ₫,Áp dụng voucher,16 Đã bán,(4),Bình Dương,35.990.000 ₫,,30 Ngày Trả Hàng Miễn Phí,98%,Không đủ thông tin,98%,['0'],['0'],['0'],['0'],['4']
dien thoai,[6.6 SALE TO] iPhone 15 Pro Max - Hàng Chính Hãng VN/A,https://www.lazada.vn/products/66-sale-to-iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html,29.590.000 ₫,,11.9K Đã bán,(2674),Hồ Chí Minh,34.999.000 ₫,5.500 ₫,30 Ngày Trả Hàng Miễn Phí,94%,98%,100%,['31'],['3'],['8'],['9'],['2625']
dien thoai,Điện thoại Samsung Galaxy S23 Ultra - Mầu độc Quyền - 1TB｜12GB ; 512GB｜12GB ; 256GB｜8GB,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-ultra-mau-doc-quyen-1tb12gb-512gb12gb-256gb8gb-i2538949440.html,28.791.000 ₫,,,,Hà Nội,31.990.000 ₫,,30 Ngày Trả Hàng Miễn Phí,94%,Không đủ thông tin,83%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại Samsung Galaxy S24 Ultra 12GB/256GB - Độc Quyền Online,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-ultra-12gb256gb-doc-quyen-online-i2534421716.html,28.090.000 ₫,,13 Đã bán,,Hồ Chí Minh,33.990.000 ₫,,30 Ngày Trả Hàng Miễn Phí,91%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,"[GIÁ SỐC CHỈ 6.6] Điện thoại Samsung Galaxy S24+ - Điện thoại AI - Camera 50MP - Màn hình 6.7"" Dynamic AMOLED 2X QHD+",https://www.lazada.vn/products/gia-soc-chi-66-dien-thoai-samsung-galaxy-dien-thoai-ai-camera-50mp-man-hinh-67-dynamic-amoled-2x-qhd-i2540029256.html,27.989.000 ₫,"LazFlash Sale,kết thúc sau 13h",155 Đã bán,(28),Hồ Chí Minh,30.490.000 ₫,16.500 ₫,30 Ngày Trả Hàng Miễn Phí,91%,99%,100%,['0'],['0'],['0'],['1'],['28']
dien thoai,Điện thoại Samsung Galaxy S24 Ultra 12GB-256GB,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-ultra-12gb-256gb-i2580519746.html,24.898.000 ₫,"LazFlash Sale,kết thúc sau 13h",6 Đã bán,,Hồ Chí Minh,33.990.000 ₫,18.300 ₫,30 Ngày Trả Hàng Miễn Phí,99%,99%,98%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện Thoại Samsung Galaxy S23 Ultra | 256GB - 512GB - 1TB,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-ultra-256gb-512gb-1tb-i2539000069.html,24.880.000 ₫,,,,Hà Nội,31.990.000 ₫,,30 Ngày Trả Hàng Miễn Phí,94%,Không đủ thông tin,83%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện Thoại Samsung Galaxy S23+ (S23 Plus),https://www.lazada.vn/products/dien-thoai-samsung-galaxy-plus-i2538947515.html,24.290.100 ₫,,,,Hà Nội,29.990.000 ₫,,30 Ngày Trả Hàng Miễn Phí,94%,Không đủ thông tin,83%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB Chính Hãng - Bảo hành độc quyền tại Di Động Việt 02 năm,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-ultra-5g-12gb256gb-chinh-hang-bao-hanh-doc-quyen-tai-di-dong-viet-02-nam-i2623338718.html,24.140.000 ₫,,,,Hồ Chí Minh,33.990.000 ₫,16.500 ₫,30 Ngày Trả Hàng Miễn Phí,98%,82%,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại Samsung Galaxy S24 8GB/512GB - Độc quyền Online,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-8gb512gb-doc-quyen-online-i2534516152.html,23.590.000 ₫,,14 Đã bán,(1),Hồ Chí Minh,26.490.000 ₫,,30 Ngày Trả Hàng Miễn Phí,91%,Không đủ thông tin,100%,['1'],['0'],['0'],['0'],['0']
dien thoai,"Điện thoại Samsung Galaxy S24 Ultra 5G (12GB/256GB) Nguyên seal, chính hãng, MỚI 100%, Màn hình:Dynamic AMOLED 2X 6.8"" Quad HD+ (2K+), Camera sau: Chính 200 MP & Phụ 50 MP, 12 MP, 10 MP,Camera trước: 12 MP, Chip:Snapdragon 8 Gen 3 for Galaxy, Pin:5000 mAh",https://www.lazada.vn/products/dien-thoai-samsung-galaxy-ultra-5g-12gb256gb-nguyen-seal-chinh-hang-moi-100-man-hinhdynamic-amoled-2x-68-quad-hd-2k-camera-sau-chinh-200-mp-phu-50-mp-12-mp-10-mpcamera-truoc-12-mp-chipsnapdragon-8-gen-3-for-galaxy-pin5000-mah-i2555926099.html,23.290.000 ₫,,7 Đã bán,(3),Hồ Chí Minh,44.490.000 ₫,Miễn phí,,98%,100%,88%,['0'],['0'],['0'],['1'],['2']
dien thoai,Điện thoại OPPO FIND N3 FLIP (12GB/256GB) - Hàng chính hãng,https://www.lazada.vn/products/dien-thoai-oppo-find-n3-flip-12gb256gb-hang-chinh-hang-i2455443122.html,22.990.000 ₫,,5 Đã bán,,Hồ Chí Minh,,19.600 ₫,30 Ngày Trả Hàng Miễn Phí,99%,100%,85%,['0'],['0'],['0'],['0'],['0']
dien thoai,[Trả góp 0%] Apple iPhone 15 Plus 128GB Chính hãng VN/A [Viettel Store],https://www.lazada.vn/products/tra-gop-0-apple-iphone-15-plus-128gb-chinh-hang-vna-viettel-store-i2416386842.html,22.890.000 ₫,,7 Đã bán,,Hà Nội,26.790.000 ₫,38.000 ₫,30 Ngày Trả Hàng Miễn Phí,99%,100%,85%,['0'],['0'],['0'],['0'],['0']
dien thoai,"[MỞ BÁN] Điện thoại Xiaomi 14 5G 256GB - Mới 100%, Nguyên seal - Hàng Chính Hãng",https://www.lazada.vn/products/mo-ban-dien-thoai-xiaomi-14-5g-256gb-moi-100-nguyen-seal-hang-chinh-hang-i2618895780.html,21.390.000 ₫,,,,Hồ Chí Minh,22.900.000 ₫,18.300 ₫,30 Ngày Trả Hàng Miễn Phí,99%,99%,98%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại Samsung Galaxy Z Flip5 216GB/8GB và 512GB/8GB,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-z-flip5-216gb8gb-va-512gb8gb-i2539005004.html,21.310.000 ₫,,,,Hà Nội,25.990.000 ₫,,30 Ngày Trả Hàng Miễn Phí,94%,Không đủ thông tin,83%,['0'],['0'],['0'],['0'],['0']
dien thoai,"[GIÁ SỐC CHỈ 6.6 - VOUCHER 5TR] Điện thoại Samsung Galaxy S24 - Điện thoại AI -Camera 50MP - Màn hình 6.2"" Dynamic AMOLED 2X FHD+",https://www.lazada.vn/products/gia-soc-chi-66-voucher-5tr-dien-thoai-samsung-galaxy-dien-thoai-ai-camera-50mp-man-hinh-62-dynamic-amoled-2x-fhd-i2533183500.html,20.989.000 ₫,"LazFlash Sale,kết thúc sau 13h",114 Đã bán,(29),Hồ Chí Minh,22.990.000 ₫,16.500 ₫,30 Ngày Trả Hàng Miễn Phí,91%,99%,100%,['1'],['1'],['4'],['1'],['22']
