Type,Title,Link,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Return,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
Trang sức,OYJR Nhẫn Nữ Titan Không Gỉ Phong Cách Hàn Quốc Trang Sức Nữ-INTL Cao Cấp Phong Cách,https://www.lazada.vn/products/oyjr-nhan-nu-titan-khong-gi-phong-cach-han-quoc-trang-suc-nu-intl-cao-cap-phong-cach-i1996417226.html,35.000 ₫,,160 Đã bán,(33),Nước ngoài,70.000 ₫,17.000 ₫,,98%,100%,100%,['0'],['0'],['0'],['0'],['34']
Trang sức,"Nước rửa bạc, nước rửa trang sức vàng bạc 50ml - Trang Sức TNJ",https://www.lazada.vn/products/nuoc-rua-bac-nuoc-rua-trang-suc-vang-bac-50ml-trang-suc-tnj-i712112769.html,24.000 ₫,,3.0K Đã bán,(647),Hà Nội,55.000 ₫,32.700 ₫,30 Ngày Trả Hàng Miễn Phí,95%,96%,100%,['16'],['3'],['13'],['15'],['601']
Trang sức,Thanh Lịch T2K Bướm Vòng cổ trái tim Cho Phụ Nữ Tulip ngọc trai bạc Zircon dây chuyền vàng Dây chuyền choker phụ kiện trang sức,https://www.lazada.vn/products/thanh-lich-t2k-buom-vong-co-trai-tim-cho-phu-nu-tulip-ngoc-trai-bac-zircon-day-chuyen-vang-day-chuyen-choker-phu-kien-trang-suc-i2637905179.html,6.113 ₫,,226 Đã bán,(44),Hồ Chí Minh,25.419 ₫,17.000 ₫,,94%,100%,100%,['1'],['0'],['2'],['3'],['39']
Trang sức,Vòng Cổ Dây Chuyền Chạm Xương Quai Xanh Hình Trái Tim Hai Vòng,https://www.lazada.vn/products/vong-co-day-chuyen-cham-xuong-quai-xanh-hinh-trai-tim-hai-vong-i2207738030.html,4.850 ₫,,85 Đã bán,(21),Nước ngoài,9.534 ₫,17.000 ₫,,96%,100%,83%,['0'],['0'],['0'],['0'],['21']
Trang sức,OLOPYN Phong cách Punk Thép không gỉ An toàn sống còn Tự vệ gai Trang sức Vòng ngón tay cái Vòng tay Phụ kiện thời trang,https://www.lazada.vn/products/olopyn-phong-cach-punk-thep-khong-gi-an-toan-song-con-tu-ve-gai-trang-suc-vong-ngon-tay-cai-vong-tay-phu-kien-thoi-trang-i2474658185.html,13.840 ₫,,25 Đã bán,(3),Hồ Chí Minh,28.000 ₫,17.000 ₫,,96%,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['3']
Trang sức,BESFOME Bộ Ba Phần Của Các Vụ Nổ Phát Sóng Trực Tiếp! Bộ Trang Sức Vòng Cổ Cỏ Bốn Lá Vòng Cổ Dây Chuyền Xương Đòn Thời Trang Cho Nữ Bộ Bông Tai Vòng Tay Bằng Thép Titan Vàng Hồng 18K,https://www.lazada.vn/products/besfome-bo-ba-phan-cua-cac-vu-no-phat-song-truc-tiep-bo-trang-suc-vong-co-co-bon-la-vong-co-day-chuyen-xuong-don-thoi-trang-cho-nu-bo-bong-tai-vong-tay-bang-thep-titan-vang-hong-18k-i1899514542.html,44.182 ₫,,1.1K Đã bán,(279),Nước ngoài,93.900 ₫,17.000 ₫,,97%,94%,36%,['2'],['1'],['2'],['2'],['272']
Trang sức,[FreeShip Max] Dây chuyền xoắn hoa mai cọng nhỏ 3 ly trắng vàng bền màu - Trang Sức Kami,https://www.lazada.vn/products/freeship-max-day-chuyen-xoan-hoa-mai-cong-nho-3-ly-trang-vang-ben-mau-trang-suc-kami-i2148493607.html,71.000 ₫,,238 Đã bán,(79),Hồ Chí Minh,99.000 ₫,16.500 ₫,,97%,99%,87%,['0'],['1'],['1'],['1'],['76']
Trang sức,🎀Vòng Đeo Tay Dạng Hở Kiểu Gợn Sóng Đơn Giản Cho Nữ EGHRERN🛒,https://www.lazada.vn/products/vong-deo-tay-dang-ho-kieu-gon-song-don-gian-cho-nu-eghrern-i2207684268.html,6.000 ₫,,457 Đã bán,(77),Hồ Chí Minh,12.332 ₫,16.500 ₫,,96%,100%,100%,['1'],['1'],['1'],['4'],['71']
Trang sức,Nơ đáng yêu Knot Nhẫn hở Nữ Phụ Nữ điều chỉnh Zircon cổ điển Vòng Tròn Bạc mua sắm hàng ngày hẹn hò trang sức thời trang Quà Tặng,https://www.lazada.vn/products/no-dang-yeu-knot-nhan-ho-nu-phu-nu-dieu-chinh-zircon-co-dien-vong-tron-bac-mua-sam-hang-ngay-hen-ho-trang-suc-thoi-trang-qua-tang-i2568064597.html,6.660 ₫,,65 Đã bán,(16),Hồ Chí Minh,14.300 ₫,17.000 ₫,,97%,98%,100%,['0'],['0'],['0'],['1'],['15']
Trang sức,JWER 2 Cái/bộ Dạ Quang Cột Lục Giác Mặt Dây Chuyền Trái Tim Cặp Đôi Vòng Cổ Nam Châm Đá Tự Nhiên Mặt Dây Chuyền Hình Học Quà Tặng Trang Sức Vòng Cổ,https://www.lazada.vn/products/jwer-2-caibo-da-quang-cot-luc-giac-mat-day-chuyen-trai-tim-cap-doi-vong-co-nam-cham-da-tu-nhien-mat-day-chuyen-hinh-hoc-qua-tang-trang-suc-vong-co-i2183419671.html,20.000 ₫,,149 Đã bán,(64),Hồ Chí Minh,30.000 ₫,17.000 ₫,,95%,100%,71%,['7'],['2'],['0'],['1'],['54']
Trang sức,Nước rửa trang sức bạc Vàng Bạc Ngọc Tiến,https://www.lazada.vn/products/nuoc-rua-trang-suc-bac-vang-bac-ngoc-tien-i1946860249.html,15.000 ₫,,351 Đã bán,(63),Hà Nội,35.000 ₫,32.700 ₫,,97%,100%,Không đủ thông tin,['2'],['0'],['2'],['4'],['55']
Trang sức,RAISS Vòng Cổ Cỏ Bốn Lá Zircon Vòng Cổ Xương Đòn Vỏ Sò Hai Mặt,https://www.lazada.vn/products/raiss-vong-co-co-bon-la-zircon-vong-co-xuong-don-vo-so-hai-mat-i1920975860.html,17.575 ₫,,191 Đã bán,(63),Hồ Chí Minh,85.000 ₫,17.000 ₫,,96%,100%,100%,['0'],['1'],['0'],['4'],['59']
Trang sức,Chốt nhựa (Không hoen gỉ) Dây chuyền titan cao cấp hình trái tim hottrend phụ kiện Mely trang sức nữ sang trọng - VC138,https://www.lazada.vn/products/chot-nhua-khong-hoen-gi-day-chuyen-titan-cao-cap-hinh-trai-tim-hottrend-phu-kien-mely-trang-suc-nu-sang-trong-vc138-i2394196330.html,1.000 ₫,,20 Đã bán,(2),Hà Nội,,32.700 ₫,,100%,Không đủ thông tin,Không đủ thông tin,['0'],['0'],['0'],['0'],['2']
Trang sức,Vòng tay nam bằng kim loại đính hạt đá hắc diện thạch mạ vàng thời trang bán chạy phong cách quân đội dũng cảm phù hợp làm quà tặng SWAG,https://www.lazada.vn/products/vong-tay-nam-bang-kim-loai-dinh-hat-da-hac-dien-thach-ma-vang-thoi-trang-ban-chay-phong-cach-quan-doi-dung-cam-phu-hop-lam-qua-tang-swag-i1892333659.html,10.000 ₫,,587 Đã bán,(77),Hồ Chí Minh,32.000 ₫,17.000 ₫,,94%,94%,100%,['0'],['0'],['2'],['1'],['74']
Trang sức,17km Tulip Wing nơ hình trái tim Mặt dây chuyền Hồng ngọc pha lê dây chuyền đá Zircon choker cho trang sức nữ Phụ Kiện,https://www.lazada.vn/products/17km-tulip-wing-no-hinh-trai-tim-mat-day-chuyen-hong-ngoc-pha-le-day-chuyen-da-zircon-choker-cho-trang-suc-nu-phu-kien-i2308928356.html,5.446 ₫,"LazFlash Sale,kết thúc sau 22h",6.7K Đã bán,(1651),Hồ Chí Minh,12.900 ₫,17.000 ₫,30 Ngày Trả Hàng Miễn Phí,96%,95%,97%,['39'],['14'],['26'],['36'],['1536']
Trang sức,"【YIDEA HONGKONG】1pc nhẫn Cặp Đôi Đồng Tâm Thắt Nút Mãi Mãi, Nhẫn Hở Lỗ Hình Trái Tim Tình Yêu Cho Nam Và Nữ",https://www.lazada.vn/products/yidea-hongkong1pc-nhan-cap-doi-dong-tam-that-nut-mai-mai-nhan-ho-lo-hinh-trai-tim-tinh-yeu-cho-nam-va-nu-i1501743022.html,16.000 ₫,,1.2K Đã bán,(239),Hồ Chí Minh,34.000 ₫,17.000 ₫,,93%,98%,100%,['7'],['0'],['3'],['9'],['220']
Trang sức,Nhẫn kim tiền viền đá tấm siêu sáng Kami trang sức sỉ,https://www.lazada.vn/products/nhan-kim-tien-vien-da-tam-sieu-sang-kami-trang-suc-si-i2643334160.html,41.631 ₫,,11 Đã bán,(6),Hồ Chí Minh,69.000 ₫,16.500 ₫,,97%,99%,87%,['0'],['0'],['0'],['0'],['6']
Trang sức,Punk cổ điển thạch anh ngón tay xem vòng cho phụ nữ người đàn ông Gothic Đồng hồ nhẫn đồng hồ kỹ thuật số đàn hồi co giãn nhẫn trang sức Quà Tặng đồng hồ,https://www.lazada.vn/products/punk-co-dien-thach-anh-ngon-tay-xem-vong-cho-phu-nu-nguoi-dan-ong-gothic-dong-ho-nhan-dong-ho-ky-thuat-so-dan-hoi-co-gian-nhan-trang-suc-qua-tang-dong-ho-i2248399986.html,33.800 ₫,,376 Đã bán,(112),Hồ Chí Minh,67.400 ₫,17.000 ₫,,97%,99%,100%,['4'],['0'],['4'],['3'],['101']
Trang sức,【PrettySet】Gold Vòng Tay Màu Bạc Vòng Tay Có Thể Điều Chỉnh Mở Xoắn Sóng Không Đều Tối Giản Cho Nữ Trang Sức Tinh Xảo Thời Trang Đơn Giản Cho Nữ,https://www.lazada.vn/products/prettysetgold-vong-tay-mau-bac-vong-tay-co-the-dieu-chinh-mo-xoan-song-khong-deu-toi-gian-cho-nu-trang-suc-tinh-xao-thoi-trang-don-gian-cho-nu-i2081164821.html,4.717 ₫,,23 Đã bán,(4),Nước ngoài,8.800 ₫,17.000 ₫,,96%,98%,100%,['2'],['0'],['0'],['0'],['2']
Trang sức,Vòng tay nữ khoá lưỡi gà có khắc ký hiệu - trang sức Kami,https://www.lazada.vn/products/vong-tay-nu-khoa-luoi-ga-co-khac-ky-hieu-trang-suc-kami-i2194551732.html,22.750 ₫,Áp dụng voucher,663 Đã bán,(179),Hồ Chí Minh,39.000 ₫,16.500 ₫,,97%,99%,87%,['1'],['1'],['2'],['2'],['173']
Trang sức,7 Chiếc ximen inox chạm khắc tinh xảo không đen không gỉ Trang sức Bé Heo Chat shop tư vấn size nhé,https://www.lazada.vn/products/7-chiec-ximen-inox-cham-khac-tinh-xao-khong-den-khong-gi-trang-suc-be-heo-chat-shop-tu-van-size-nhe-i1787250010.html,17.076 ₫,,3.1K Đã bán,(496),Hồ Chí Minh,50.000 ₫,16.500 ₫,,97%,100%,85%,['7'],['4'],['4'],['6'],['475']
Trang sức,Vòng cổ hai lớp Mặt dây chuyền bướm sáng bóng phong cách Hàn Quốc 17 dặm cho phụ kiện trang sức dây chuyền chạm xương quai xanh nữ Phụ nữ,https://www.lazada.vn/products/vong-co-hai-lop-mat-day-chuyen-buom-sang-bong-phong-cach-han-quoc-17-dam-cho-phu-kien-trang-suc-day-chuyen-cham-xuong-quai-xanh-nu-phu-nu-i2391672302.html,5.851 ₫,,41 Đã bán,(19),Nước ngoài,14.000 ₫,17.000 ₫,30 Ngày Trả Hàng Miễn Phí,95%,99%,100%,['1'],['2'],['0'],['0'],['16']
Trang sức,Jwer cổ điển màu đen Zircon nhẫn hình rắn cho Nam Nữ Punk Sliver màu hở điều chỉnh được Nhẫn đeo ngón tay trang sức tiệc anillos mujer,https://www.lazada.vn/products/jwer-co-dien-mau-den-zircon-nhan-hinh-ran-cho-nam-nu-punk-sliver-mau-ho-dieu-chinh-duoc-nhan-deo-ngon-tay-trang-suc-tiec-anillos-mujer-i2367786390.html,6.000 ₫,,90 Đã bán,(20),Nước ngoài,12.000 ₫,17.000 ₫,,95%,100%,71%,['1'],['0'],['0'],['0'],['19']
Trang sức,Lắc bi nhỏ chạm khía mẫu mới siêu đẹp Kami trang sức sỉ,https://www.lazada.vn/products/lac-bi-nho-cham-khia-mau-moi-sieu-dep-kami-trang-suc-si-i2631261707.html,39.000 ₫,,5 Đã bán,(2),Hồ Chí Minh,59.000 ₫,16.500 ₫,,97%,99%,87%,['0'],['0'],['0'],['0'],['3']
Trang sức,Dây Chuyền Bạc 925 Tự Nhiên 12 Phật Bản Mệnh Sành Điệu Nam Nữ 12 Con Giáp Mặt Dây Chuyền Xương Đòn Trang Sức Vòng Áo Len,https://www.lazada.vn/products/day-chuyen-bac-925-tu-nhien-12-phat-ban-menh-sanh-dieu-nam-nu-12-con-giap-mat-day-chuyen-xuong-don-trang-suc-vong-ao-len-i1739816262.html,44.160 ₫,,95 Đã bán,(28),Hồ Chí Minh,536.000 ₫,17.000 ₫,,95%,93%,99%,['1'],['0'],['1'],['1'],['25']
Trang sức,17 dặm Retro phẳng Dây chuyền kiểu da rắn Vòng cổ đa lớp Núm Tua Rua Vàng kim choker cho trang sức nữ Phụ Kiện,https://www.lazada.vn/products/17-dam-retro-phang-day-chuyen-kieu-da-ran-vong-co-da-lop-num-tua-rua-vang-kim-choker-cho-trang-suc-nu-phu-kien-i2391675274.html,5.851 ₫,,15 Đã bán,(20),Nước ngoài,31.000 ₫,17.000 ₫,30 Ngày Trả Hàng Miễn Phí,95%,99%,100%,['1'],['0'],['0'],['1'],['19']
Trang sức,[fhsav] New Trung Quốc Phong Cách Đẹp Chalcedony Khá Sen Mặt Dây Chuyền Quyến Rũ Amulet Nữ Dây Chuyền Cho Phụ Nữ Đồ Trang Sức Quà Tặng,https://www.lazada.vn/products/fhsav-new-trung-quoc-phong-cach-dep-chalcedony-kha-sen-mat-day-chuyen-quyen-ru-amulet-nu-day-chuyen-cho-phu-nu-do-trang-suc-qua-tang-i2504716477.html,13.266 ₫,,,(2),Nước ngoài,17.246 ₫,17.000 ₫,,96%,100%,Không đủ thông tin,['0'],['0'],['0'],['0'],['2']
Trang sức,Lắc tay bi nhẹ nhiều màu 6 ly chạm 4d Kami trang sức Kami,https://www.lazada.vn/products/lac-tay-bi-nhe-nhieu-mau-6-ly-cham-4d-kami-trang-suc-kami-i2522264341.html,53.306 ₫,,52 Đã bán,(9),Hồ Chí Minh,89.000 ₫,16.500 ₫,,97%,99%,87%,['0'],['0'],['0'],['0'],['9']
Trang sức,OYJR Dây Chuyền Titan Nữ Vòng Cổ đẹp Không Gỉ Phong Cách Hàn Quốc Vintage Phụ Kiện Trang Sức,https://www.lazada.vn/products/oyjr-day-chuyen-titan-nu-vong-co-dep-khong-gi-phong-cach-han-quoc-vintage-phu-kien-trang-suc-i2309637097.html,70.000 ₫,,43 Đã bán,(13),Hồ Chí Minh,100.000 ₫,17.000 ₫,,98%,100%,100%,['1'],['0'],['0'],['0'],['12']
Trang sức,vàng 18k thật dây chuyềnNhật Bản và Hàn Quốc gió thổi cá heo mặt dây chuyền bạn gái quà tặng trang sức sang trọng Giáng sinh,https://www.lazada.vn/products/vang-18k-that-day-chuyennhat-ban-va-han-quoc-gio-thoi-ca-heo-mat-day-chuyen-ban-gai-qua-tang-trang-suc-sang-trong-giang-sinh-i2057574249.html,60.122 ₫,,1.5K Đã bán,(352),Hồ Chí Minh,359.000 ₫,17.000 ₫,,96%,100%,90%,['9'],['2'],['8'],['12'],['321']
Trang sức,17km pha lê May Mắn Vòng đeo tay đính hạt cho phụ nữ thanh lịch bướm trăng sao Vòng tay bạc phụ kiện trang sức,https://www.lazada.vn/products/17km-pha-le-may-man-vong-deo-tay-dinh-hat-cho-phu-nu-thanh-lich-buom-trang-sao-vong-tay-bac-phu-kien-trang-suc-i2610474963.html,5.900 ₫,74% Off,1.9K Đã bán,(597),Hồ Chí Minh,22.906 ₫,17.000 ₫,30 Ngày Trả Hàng Miễn Phí,96%,95%,97%,['13'],['8'],['15'],['14'],['547']
Trang sức,17km thanh lịch nơ hình trái tim bướm mặt dây chuyền trái tim Vòng Cổ Zircon ngọc trai pha lê vàng bạc Vòng Cổ Choker cho trang sức nữ Phụ Kiện,https://www.lazada.vn/products/17km-thanh-lich-no-hinh-trai-tim-buom-mat-day-chuyen-trai-tim-vong-co-zircon-ngoc-trai-pha-le-vang-bac-vong-co-choker-cho-trang-suc-nu-phu-kien-i2388370585.html,6.587 ₫,56% Off,3.5K Đã bán,(953),Hồ Chí Minh,18.000 ₫,17.000 ₫,30 Ngày Trả Hàng Miễn Phí,96%,95%,97%,['6'],['9'],['11'],['13'],['915']
Trang sức,JWER Quà Tặng Trang Sức Cặp Đôi Hình Trái Tim Tình Yêu Nhẫn Dạ Quang Màu Xanh Thời Trang Dành Cho Nữ Cổ Điển Cho Nam Phát Sáng Trong Bóng Tối Màu Bạc Nhẫn Đeo Tay Có Thể Điều Chỉnh,https://www.lazada.vn/products/jwer-qua-tang-trang-suc-cap-doi-hinh-trai-tim-tinh-yeu-nhan-da-quang-mau-xanh-thoi-trang-danh-cho-nu-co-dien-cho-nam-phat-sang-trong-bong-toi-mau-bac-nhan-deo-tay-co-the-dieu-chinh-i2081122363.html,5.000 ₫,44% Off,1.2K Đã bán,(224),Hồ Chí Minh,9.000 ₫,17.000 ₫,,95%,100%,71%,['12'],['4'],['6'],['13'],['189']
Trang sức,Fashion Angel Girl Hoạt hình dễ thương Mèo Kitty pacha hình con chó Nhẫn đôi nữ hoặc nam đơn giản mở điều chỉnh màu bạc trang sức sinh viên quà tặng sinh nhật ngày Valentine,https://www.lazada.vn/products/fashion-angel-girl-hoat-hinh-de-thuong-meo-kitty-pacha-hinh-con-cho-nhan-doi-nu-hoac-nam-don-gian-mo-dieu-chinh-mau-bac-trang-suc-sinh-vien-qua-tang-sinh-nhat-ngay-valentine-i2555394937.html,4.500 ₫,44% Off,56 Đã bán,(12),Nước ngoài,8.000 ₫,17.000 ₫,,94%,100%,100%,['0'],['0'],['0'],['0'],['12']
Trang sức,MIAOYA Thời trang Hàn Quốc bốn mặt dây chuyền Cỏ Ba Lá để vòng cổ nữ bạc Ins món quà sinh viên tinh tế,https://www.lazada.vn/products/miaoya-thoi-trang-han-quoc-bon-mat-day-chuyen-co-ba-la-de-vong-co-nu-bac-ins-mon-qua-sinh-vien-tinh-te-i2481944236.html,9.157 ₫,49% Off,246 Đã bán,(52),Nước ngoài,17.999 ₫,17.000 ₫,,96%,100%,100%,['4'],['1'],['1'],['2'],['43']
Trang sức,2Pcs Kim Cương Twist Nhẫn bạc Phụ Nữ Người Đàn Ông tiệc cưới trang sức cô dâu Tinh Tế Nhẫn đôi Valentine Của Ngày Quà Tặng,https://www.lazada.vn/products/2pcs-kim-cuong-twist-nhan-bac-phu-nu-nguoi-dan-ong-tiec-cuoi-trang-suc-co-dau-tinh-te-nhan-doi-valentine-cua-ngay-qua-tang-i2551931292.html,5.272 ₫,53% Off,35 Đã bán,(12),Hồ Chí Minh,11.300 ₫,17.000 ₫,,97%,98%,100%,['0'],['0'],['0'],['0'],['12']
Trang sức,Jwer màu tím thời trang ngôi sao đá zirconia Nhẫn hở cho phụ nữ Hàn Quốc cho nam pha lê tỏa sáng sang trọng tim nhẫn có thể điều chỉnh người yêu Y2K đồ trang sức,https://www.lazada.vn/products/jwer-mau-tim-thoi-trang-ngoi-sao-da-zirconia-nhan-ho-cho-phu-nu-han-quoc-cho-nam-pha-le-toa-sang-sang-trong-tim-nhan-co-the-dieu-chinh-nguoi-yeu-y2k-do-trang-suc-i2251902536.html,8.000 ₫,38% Off,43 Đã bán,(21),Hồ Chí Minh,24.000 ₫,17.000 ₫,,95%,100%,71%,['0'],['0'],['2'],['0'],['19']
Trang sức,"【YIDEA HONGKONG】1pc nhẫn Cặp Đôi Đồng Tâm Thắt Nút Mãi Mãi, Nhẫn Hở Lỗ Hình Trái Tim Tình Yêu Cho Nam Và Nữ",https://www.lazada.vn/products/yidea-hongkong1pc-nhan-cap-doi-dong-tam-that-nut-mai-mai-nhan-ho-lo-hinh-trai-tim-tinh-yeu-cho-nam-va-nu-i1501743022.html,16.000 ₫,47% Off,1.2K Đã bán,(239),Hồ Chí Minh,34.000 ₫,17.000 ₫,,93%,98%,100%,['7'],['0'],['3'],['9'],['220']
Trang sức,18K vàng sang trọng Rhinestone Nhẫn Zircon cho nam nữ chéo Xoắn Nhẫn kim cương vài Nhẫn cưới,https://www.lazada.vn/products/18k-vang-sang-trong-rhinestone-nhan-zircon-cho-nam-nu-cheo-xoan-nhan-kim-cuong-vai-nhan-cuoi-i2385149139.html,11.457 ₫,40% Off,448 Đã bán,(97),Hồ Chí Minh,15.851 ₫,17.000 ₫,,94%,97%,80%,['1'],['2'],['2'],['5'],['87']
Trang sức,St. Kunkka Dây Chuyền Mặt Chữ Cái Tiếng Anh Bằng Kim Loại Dành Cho Nữ A-Z Để Làm Quà Tặng,https://www.lazada.vn/products/st-kunkka-day-chuyen-mat-chu-cai-tieng-anh-bang-kim-loai-danh-cho-nu-a-z-de-lam-qua-tang-i2160283439.html,4.162 ₫,48% Off,1.1K Đã bán,(302),Hồ Chí Minh,8.000 ₫,Miễn phí,,98%,99%,90%,['9'],['4'],['2'],['7'],['281']
Trang sức,Nhẫn trơn khắc nổi mạ vàng 24k trang sức sỉ Kami,https://www.lazada.vn/products/nhan-tron-khac-noi-ma-vang-24k-trang-suc-si-kami-i2554238105.html,25.456 ₫,"31% Off
Áp dụng voucher",212 Đã bán,(51),Hồ Chí Minh,89.000 ₫,16.500 ₫,,97%,99%,87%,['1'],['0'],['0'],['0'],['50']
Trang sức,Dây Chuyền Nam Titan Cá Tính Nhiều Lựa Chọn Cực Chất Part 2,https://www.lazada.vn/products/day-chuyen-nam-titan-ca-tinh-nhieu-lua-chon-cuc-chat-part-2-i1893365102.html,26.201 ₫,42% Off,1.2K Đã bán,(273),Hà Nội,79.000 ₫,32.700 ₫,,95%,100%,Không đủ thông tin,['14'],['5'],['4'],['8'],['242']
Trang sức,bộ trang sức nữ hình cầu bi,https://www.lazada.vn/products/bo-trang-suc-nu-hinh-cau-bi-i280080799.html,149.000 ₫,45% Off,108 Đã bán,(24),Hà Nội,269.000 ₫,32.700 ₫,,80%,94%,85%,['2'],['2'],['0'],['0'],['20']
