Type,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
giày dép,70392,66,18,7,Nước ngoài,208800,None,99,None,100,0,0,0,0,7
giày dép,99000,45,775,226,Hà Nội,180000,38000,94,99,100,6,8,12,25,175
giày dép,300842,31,230,23,Hồ Chí Minh,439000,18300,99,99,50,0,0,0,0,23
giày dép,51900,48,185,60,Nước ngoài,99000,,97,,100,1,0,1,3,55
giày dép,111000,28,139,103,Nước ngoài,205000,nan,93,nan,100,3,0,3,5,92
giày dép,98000,None,88,27,Hồ Chí Minh,None,16500,88,3,46,3,0,1,0,23
giày dép,30168,58,34,12,Hồ Chí Minh,72000,16500,94,95,92,0,0,0,0,12
giày dép,65226,None,389,140,Hồ Chí Minh,None,16500,88,3,46,9,3,3,7,119
giày dép,66202,78,628,228,Hồ Chí Minh,300000,16500,97,100,66,5,0,1,5,217
giày dép,57040,37,112,30,Nước ngoài,91000,17000,95,93,99,0,0,1,2,27
giày dép,9000,55,7500,400,Hồ Chí Minh,20000,None,98,100,100,0,0,0,0,0
giày dép,52938,49,62,19,Nước ngoài,104000,nan,97,nan,100,0,0,0,0,19
giày dép,39000,51,1600,489,Hồ Chí Minh,79000,16500,95,100,76,6,5,2,12,464
giày dép,55000,45,20,1,Hải Dương,100000,37700,None,100,100,0,0,0,1,0
giày dép,145691,39,216,98,Hồ Chí Minh,239000,18300,99,100,100,0,0,1,0,97
giày dép,119037,30,18,5,Nước ngoài,169000,17000,100,100,100,0,0,0,0,5
giày dép,79000,20,120,25,Hải Dương,99000,37700,90,100,100,0,0,2,0,24
giày dép,191902,42,362,133,Hồ Chí Minh,330000,19600,96,99,83,0,0,3,5,126
giày dép,33854,58,112,39,Hồ Chí Minh,80000,16500,None,98,100,2,0,0,1,36
giày dép,184000,36,296,119,Nước ngoài,400000,,96,,93,0,0,2,4,113
giày dép,239200,44,74,23,Nước ngoài,430000,17000,96,95,100,0,1,0,0,22
giày dép,79000,43,127,52,Hải Dương,138000,37700,90,100,100,2,1,3,2,44
giày dép,208000,47,552,99,Hồ Chí Minh,389000,18300,99,99,50,0,0,0,0,0
giày dép,236700,67,124,49,Hồ Chí Minh,708000,17000,95,93,99,0,0,0,4,45
giày dép,80644,50,30,7,Nước ngoài,162000,None,91,None,100,0,0,0,0,8
giày dép,59000,65,515,125,Hồ Chí Minh,169000,19600,81,98,100,4,2,2,4,113
giày dép,109000,45,5,1,Nước ngoài,196800,None,98,None,100,0,0,0,0,1
giày dép,107640,38,163,47,Hồ Chí Minh,175000,17000,96,94,98,1,1,0,1,44
giày dép,208662,46,721,98,Hồ Chí Minh,389000,18300,99,99,50,0,0,0,0,0
giày dép,55000,50,5,2,Nước ngoài,110000,None,98,None,100,0,0,0,0,2
giày dép,95000,14,None,1,Nước ngoài,110000,None,98,None,100,0,0,0,0,2
giày dép,130000,48,793,707,Nước ngoài,249600,None,99,None,100,0,0,0,2,705
giày dép,100560,60,308,90,Hải Dương,250000,37700,96,100,100,0,0,2,2,85
giày dép,79120,39,94,28,Nước ngoài,130000,17000,95,94,100,0,1,1,1,25
giày dép,33000,78,1500,465,Hà Nội,150000,38000,97,88,None,4,1,5,22,434
giày dép,126040,70,60,20,Hồ Chí Minh,422000,17000,95,93,99,0,0,0,1,19
giày dép,103074,59,618,155,Hà Nội,250000,45100,95,98,100,0,0,0,0,0
giày dép,106000,27,363,142,Nước ngoài,214000,,96,,100,0,0,1,0,141
giày dép,57432,35,603,197,Hồ Chí Minh,89000,18300,95,99,None,2,1,3,3,188
giày dép,47405,53,43,8,Hồ Chí Minh,100000,19600,87,96,34,0,0,0,0,8
giày dép,69900,42,nan,nan,Hồ Chí Minh,120000,16500,98,100,94,0,0,0,0,0
giày dép,116000,58,161,130,Nước ngoài,278000,,95,,97,1,1,0,0,128
giày dép,1296,None,337,None,Nước ngoài,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
giày dép,55000,15,2600,630,Hồ Chí Minh,65000,18300,99,99,100,6,4,11,18,591
giày dép,212000,nan,765,319,Hồ Chí Minh,nan,17000,95,94,100,1,2,6,15,296
giày dép,99000,50,2600,943,Hà Nội,198000,32700,98,99,None,9,2,7,26,900
giày dép,98251,60,59,31,Hồ Chí Minh,298000,17000,95,93,100,0,0,1,0,30
giày dép,49000,50,57,15,Hải Dương,98000,37700,98,None,None,0,0,0,1,14
giày dép,102000,27,187,104,Nước ngoài,194000,nan,97,nan,100,0,0,1,0,103
giày dép,39000,51,1600,407,Hồ Chí Minh,79000,16500,97,98,80,6,3,4,15,379
giày dép,45000,65,379,279,Nước ngoài,129600,None,98,None,100,0,0,0,0,0
giày dép,51035,66,1100,308,Hà Nội,150000,45100,97,99,88,1,3,3,11,291
giày dép,70000,None,40,12,Hồ Chí Minh,None,16500,88,3,46,0,0,0,0,12
giày dép,41160,49,1800,508,Hồ Chí Minh,80000,19600,92,100,50,11,4,18,29,447
giày dép,85000,None,113,27,Hồ Chí Minh,None,18300,88,3,46,4,0,1,0,23
giày dép,19000,50,992,206,Hồ Chí Minh,64000,16500,94,95,92,4,1,2,7,192
giày dép,378000,46,33,9,Nước ngoài,699000,17000,95,99,100,0,0,0,0,9
giày dép,111320,8,133,45,Nước ngoài,124000,17000,95,93,99,0,1,1,1,42
giày dép,221000,nan,415,184,Nước ngoài,nan,17000,96,95,100,4,0,4,8,168
giày dép,59000,41,821,225,Hà Nội,160000,32700,94,100,100,9,4,10,8,194
giày dép,198950,46,14,6,Nước ngoài,369000,None,94,None,100,0,0,0,0,6
giày dép,72680,30,20,9,Hồ Chí Minh,105000,17000,96,95,100,1,0,1,0,7
giày dép,86480,36,70,19,Hồ Chí Minh,205000,17000,96,95,100,0,0,3,0,16
giày dép,26168,42,129,26,Hồ Chí Minh,45000,18300,99,96,100,0,1,0,0,25
giày dép,98000,25,107,53,Nước ngoài,195000,nan,96,nan,100,0,0,1,5,47
giày dép,208000,47,35,15,Hồ Chí Minh,389000,18300,99,99,50,0,0,0,0,15
giày dép,90000,37,6,2,Hồ Chí Minh,184000,17000,96,95,100,0,0,1,0,1
giày dép,178245,49,43,22,Nước ngoài,349000,nan,95,93,100,0,0,2,0,20
giày dép,105000,46,99,43,Nước ngoài,193000,,94,,100,1,1,4,4,34
giày dép,55000,71,53,12,Hồ Chí Minh,189000,18300,94,None,100,2,0,0,1,10
giày dép,57822,62,1700,632,Nước ngoài,153000,nan,96,nan,100,12,3,11,25,581
giày dép,27645,58,8,5,Nước ngoài,66000,None,95,None,100,0,0,0,1,4
giày dép,174,None,494,None,Nước ngoài,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
giày dép,371,40,319,None,Nước ngoài,618,17000,None,None,None,0,0,0,0,0
giày dép,12000,73,640,173,Nước ngoài,45000,None,90,None,100,4,2,3,5,159
giày dép,383,40,250,None,Nước ngoài,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
giày dép,19000,50,547,99,Nước ngoài,38000,None,96,None,100,0,0,0,1,98
giày dép,32000,54,83,20,Hồ Chí Minh,69000,16500,93,92,100,0,0,1,0,19
giày dép,19895,57,45,15,Nước ngoài,46000,nan,95,nan,100,0,1,0,0,14
giày dép,174,40,8,None,Nước ngoài,290,17000,None,None,None,0,0,0,0,0
giày dép,51000,53,160,42,Nước ngoài,108000,nan,99,nan,88,0,0,1,0,41
giày dép,31000,53,2700,688,Hồ Chí Minh,66000,16500,94,95,92,13,8,17,24,626
giày dép,79000,nan,1900,645,Nước ngoài,nan,17000,96,95,100,7,3,11,12,612
giày dép,25000,62,757,108,Hồ Chí Minh,66000,18300,94,95,92,0,0,0,0,0
giày dép,68400,54,703,201,Hà Nội,150000,38000,93,100,100,4,1,5,8,183
giày dép,30168,58,34,12,Hồ Chí Minh,72000,16500,94,95,92,0,0,0,0,12
giày dép,29000,28,188,63,Nước ngoài,40000,None,96,None,100,6,2,2,2,50
giày dép,79000,nan,250,78,Nước ngoài,nan,17000,95,94,100,2,0,2,0,74
giày dép,45000,65,379,279,Nước ngoài,129600,None,98,None,100,2,0,1,4,272
giày dép,79000,57,894,339,Nước ngoài,184000,nan,98,nan,100,8,4,4,10,313
giày dép,33000,78,1500,466,Hà Nội,None,None,None,None,None,0,0,0,0,0
giày dép,143000,59,864,349,Nước ngoài,350000,None,98,None,100,4,1,2,8,334
giày dép,47723,52,277,77,Nước ngoài,99000,nan,97,nan,100,2,0,4,3,69
giày dép,52938,49,62,19,Nước ngoài,104000,nan,97,nan,100,0,0,0,0,19
giày dép,1296,None,337,None,Nước ngoài,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
giày dép,70000,None,40,13,Hồ Chí Minh,None,16500,88,3,46,0,0,0,0,13
giày dép,79120,39,94,29,Nước ngoài,130000,17000,95,94,100,0,1,1,1,26
giày dép,26000,42,3500,1041,Nước ngoài,45000,nan,90,nan,100,63,38,51,40,849
giày dép,30168,61,55,9,Hồ Chí Minh,78000,16500,93,92,100,0,0,0,0,9
giày dép,45000,50,34,10,Nam Định,90000,37700,94,100,50,0,0,0,0,10
giày dép,41732,54,20,7,Nước ngoài,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
giày dép,91000,56,97,73,Nước ngoài,206000,None,98,None,100,0,0,0,0,74
giày dép,54470,45,66,13,Hà Nội,99000,38000,93,100,78,1,0,1,1,10
giày dép,57822,62,1700,632,Nước ngoài,153000,nan,96,nan,100,12,3,11,25,581
giày dép,53000,65,nan,2,Nước ngoài,149800,nan,99,nan,100,0,0,0,0,2
giày dép,80644,50,30,7,Nước ngoài,162000,None,91,None,100,0,0,0,0,8
giày dép,66561,56,407,131,Hà Nội,150000,38000,94,100,83,4,6,3,5,113
giày dép,50000,20,nan,nan,Hồ Chí Minh,62500,19600,nan,nan,nan,0,0,0,0,0
giày dép,57000,70,2200,862,Nước ngoài,192000,nan,98,nan,100,7,5,15,22,814
giày dép,50000,50,89,23,Hồ Chí Minh,169000,18300,90,91,100,0,0,1,0,22
giày dép,95000,14,None,1,Nước ngoài,110000,None,98,None,100,0,0,0,0,2
giày dép,38000,37,295,112,Nước ngoài,60000,nan,90,nan,100,0,0,2,2,108
giày dép,30000,57,6,1,Tây Ninh,70000,28700,100,None,None,0,0,0,0,1
giày dép,75000,50,1400,337,Hồ Chí Minh,150000,16500,94,96,None,0,0,0,0,0
giày dép,100560,60,308,90,Hải Dương,250000,37700,96,100,100,0,0,2,2,85
giày dép,126040,70,60,20,Hồ Chí Minh,422000,17000,95,93,99,0,0,0,1,19
giày dép,208662,46,885,127,Hồ Chí Minh,389000,18300,99,99,50,0,0,0,0,0
giày dép,130640,5,439,157,Nước ngoài,137000,17000,95,93,99,3,2,2,2,148
giày dép,111320,8,133,45,Nước ngoài,124000,17000,95,93,99,0,1,1,1,42
giày dép,62560,44,50,22,Hồ Chí Minh,184000,17000,95,93,99,0,0,1,0,21
giày dép,57000,nan,340,178,Hồ Chí Minh,nan,17000,95,93,99,2,1,7,6,162
giày dép,72680,55,30,8,Hồ Chí Minh,203000,17000,95,93,99,1,0,0,0,8
giày dép,51900,48,185,60,Nước ngoài,99000,,97,,100,1,0,1,3,55
giày dép,212000,nan,765,319,Hồ Chí Minh,nan,17000,95,94,100,1,2,6,15,296
giày dép,19266,56,436,108,Nước ngoài,44000,nan,95,nan,100,2,3,2,7,95
giày dép,23600,48,225,52,Hà Nội,45180,32700,97,100,100,0,0,5,1,47
giày dép,18436,67,89,18,Nước ngoài,56000,nan,95,nan,100,1,0,0,2,15
giày dép,98000,None,88,27,Hồ Chí Minh,None,16500,88,3,46,3,0,1,0,23
giày dép,31844,58,43,7,Hồ Chí Minh,76000,16500,93,92,100,0,0,0,1,7
giày dép,37900,nan,114,25,Đồng Nai,222888,28700,97,100,100,1,0,0,0,24
giày dép,65226,None,389,140,Hồ Chí Minh,None,16500,88,3,46,9,3,3,7,119
giày dép,66202,78,628,228,Hồ Chí Minh,300000,16500,97,100,66,5,0,1,5,217
giày dép,453,40,None,None,Nước ngoài,None,None,None,None,None,0.0,0.0,0.0,0.0,0.0
giày dép,149000,38,25,10,Nước ngoài,330000,None,94,None,100,0,0,0,0,10
giày dép,35824,40,149,36,Nước ngoài,60176,nan,97,nan,100,1,0,2,2,31
giày dép,95047,57,46,16,Nước ngoài,222222,37700,93,100,100,1,0,0,0,15
giày dép,118000,56,115,56,Nước ngoài,266000,None,98,None,100,0,0,0,1,55
giày dép,39000,35,27,8,Hồ Chí Minh,60000,16500,99,99,100,0,0,0,0,8
