Type,Title,Link,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Return,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
dien thoai,Điện thoại Samsung Galaxy S24 Ultra 12GB/256GB - Độc Quyền Online,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-ultra-12gb256gb-doc-quyen-online-i2534421716.html,28.090.000 ₫,17% Off,13 Đã bán,,Hồ Chí Minh,33.990.000 ₫,,30 Ngày Trả Hàng Miễn Phí,90%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,"[GIÁ SỐC CHỈ 6.6 - VOUCHER 7TR] Điện thoại Samsung Galaxy S24+ - Điện thoại AI - Camera 50MP - Màn hình 6.7"" Dynamic AMOLED 2X QHD+",https://www.lazada.vn/products/gia-soc-chi-66-voucher-7tr-dien-thoai-samsung-galaxy-dien-thoai-ai-camera-50mp-man-hinh-67-dynamic-amoled-2x-qhd-i2540029256.html,27.989.000 ₫,8% Off,123 Đã bán,(26),Hồ Chí Minh,30.490.000 ₫,16.500 ₫,30 Ngày Trả Hàng Miễn Phí,91%,99%,100%,['0'],['0'],['0'],['1'],['25']
dien thoai,iPhone 15 Pro 128GB/256GB/512GB [Futureworld- APR],https://www.lazada.vn/products/iphone-15-pro-128gb256gb512gb-futureworld-apr-i2417266007.html,27.030.000 ₫,,15 Đã bán,(1),Hồ Chí Minh,,18.300 ₫,30 Ngày Trả Hàng Miễn Phí,98%,100%,100%,['0'],['0'],['0'],['0'],['1']
dien thoai,[Trả góp 0%] Apple iPhone 15 Plus 256GB Chính hãng VN/A [Viettel Store],https://www.lazada.vn/products/tra-gop-0-apple-iphone-15-plus-256gb-chinh-hang-vna-viettel-store-i2416366952.html,25.890.000 ₫,13% Off,,,Hà Nội,29.790.000 ₫,38.000 ₫,30 Ngày Trả Hàng Miễn Phí,99%,100%,85%,['0'],['0'],['0'],['0'],['0']
dien thoai,Máy Tính Bảng iPad Pro 11inch Wi-Fi + Cellular 128GB/256GB/512GB [Futureworld- APR],https://www.lazada.vn/products/may-tinh-bang-ipad-pro-11inch-wi-fi-cellular-128gb256gb512gb-futureworld-apr-i2110312642.html,25.682.000 ₫,,7 Đã bán,(1),Hồ Chí Minh,25.782.000 ₫,19.600 ₫,30 Ngày Trả Hàng Miễn Phí,98%,100%,100%,['0'],['0'],['0'],['0'],['1']
dien thoai,[Trả góp 0%] Apple iPhone 15 Pro 128GB Chính hãng VN/A [Viettel Store],https://www.lazada.vn/products/tra-gop-0-apple-iphone-15-pro-128gb-chinh-hang-vna-viettel-store-i2416602219.html,25.590.000 ₫,13% Off,16 Đã bán,,Hà Nội,29.490.000 ₫,38.000 ₫,30 Ngày Trả Hàng Miễn Phí,99%,100%,85%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại Samsung Galaxy S24 Ultra 12GB-256GB,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-ultra-12gb-256gb-i2580519746.html,24.898.000 ₫,27% Off,6 Đã bán,,Hồ Chí Minh,33.990.000 ₫,18.300 ₫,30 Ngày Trả Hàng Miễn Phí,99%,99%,95%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện Thoại Samsung Galaxy S23 Ultra | 256GB - 512GB - 1TB,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-ultra-256gb-512gb-1tb-i2539000069.html,24.880.000 ₫,22% Off,,,Hà Nội,31.990.000 ₫,,30 Ngày Trả Hàng Miễn Phí,94%,Không đủ thông tin,87%,['0'],['0'],['0'],['0'],['0']
dien thoai,iPhone 15 Plus 128GB/256GB/512GB [Futureworld- APR],https://www.lazada.vn/products/iphone-15-plus-128gb256gb512gb-futureworld-apr-i2417218209.html,24.430.000 ₫,,,,Hồ Chí Minh,,18.300 ₫,30 Ngày Trả Hàng Miễn Phí,98%,100%,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB Chính Hãng - Bảo hành độc quyền tại Di Động Việt 02 năm,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-ultra-5g-12gb256gb-chinh-hang-bao-hanh-doc-quyen-tai-di-dong-viet-02-nam-i2623338718.html,24.140.000 ₫,29% Off,,,Hồ Chí Minh,33.990.000 ₫,16.500 ₫,30 Ngày Trả Hàng Miễn Phí,98%,82%,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại Samsung Galaxy S24 8GB/512GB - Độc quyền Online,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-8gb512gb-doc-quyen-online-i2534516152.html,23.590.000 ₫,11% Off,14 Đã bán,(1),Hồ Chí Minh,26.490.000 ₫,,30 Ngày Trả Hàng Miễn Phí,90%,Không đủ thông tin,100%,['1'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại OPPO FIND N3 FLIP (12GB/256GB) - Hàng chính hãng,https://www.lazada.vn/products/dien-thoai-oppo-find-n3-flip-12gb256gb-hang-chinh-hang-i2455443122.html,22.990.000 ₫,,5 Đã bán,,Hồ Chí Minh,,19.600 ₫,30 Ngày Trả Hàng Miễn Phí,99%,100%,75%,['0'],['0'],['0'],['0'],['0']
dien thoai,[Trả góp 0%] Apple iPhone 15 Plus 128GB Chính hãng VN/A [Viettel Store],https://www.lazada.vn/products/tra-gop-0-apple-iphone-15-plus-128gb-chinh-hang-vna-viettel-store-i2416386842.html,22.890.000 ₫,15% Off,7 Đã bán,,Hà Nội,26.790.000 ₫,38.000 ₫,30 Ngày Trả Hàng Miễn Phí,99%,100%,85%,['0'],['0'],['0'],['0'],['0']
dien thoai,[GIÁ SỐC CHỈ 6.6] [TẶNG Watch6 + Powerbank - KIỂM TRA GIỎ HÀNG] Điện thoại Samsung Galaxy Z Flip5 - Điện thoại AI - Bản lề Flex gập không kẽ hở - Flex Cam đa góc độ,https://www.lazada.vn/products/gia-soc-chi-66-tang-watch6-powerbank-kiem-tra-gio-hang-dien-thoai-samsung-galaxy-z-flip5-dien-thoai-ai-ban-le-flex-gap-khong-ke-ho-flex-cam-da-goc-do-i2351112090.html,21.989.000 ₫,27% Off,2.4K Đã bán,(474),Hồ Chí Minh,29.990.000 ₫,16.500 ₫,30 Ngày Trả Hàng Miễn Phí,91%,99%,100%,['16'],['4'],['3'],['12'],['440']
dien thoai,"[MỞ BÁN] Điện thoại Xiaomi 14 5G 256GB - Mới 100%, Nguyên seal - Hàng Chính Hãng",https://www.lazada.vn/products/mo-ban-dien-thoai-xiaomi-14-5g-256gb-moi-100-nguyen-seal-hang-chinh-hang-i2618895780.html,21.390.000 ₫,7% Off,,,Hồ Chí Minh,22.900.000 ₫,18.300 ₫,30 Ngày Trả Hàng Miễn Phí,99%,99%,95%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại Samsung Galaxy Z Flip5 216GB/8GB và 512GB/8GB,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-z-flip5-216gb8gb-va-512gb8gb-i2539005004.html,21.310.000 ₫,18% Off,,,Hà Nội,25.990.000 ₫,,30 Ngày Trả Hàng Miễn Phí,94%,Không đủ thông tin,87%,['0'],['0'],['0'],['0'],['0']
dien thoai,iPhone 15 128GB/256GB/512GB [Futureworld- APR],https://www.lazada.vn/products/iphone-15-128gb256gb512gb-futureworld-apr-i2417244049.html,21.310.000 ₫,,,,Hồ Chí Minh,,18.300 ₫,30 Ngày Trả Hàng Miễn Phí,98%,100%,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,"[GIÁ SỐC CHỈ 6.6 - VOUCHER 5TR] Điện thoại Samsung Galaxy S24 - Điện thoại AI -Camera 50MP - Màn hình 6.2"" Dynamic AMOLED 2X FHD+",https://www.lazada.vn/products/gia-soc-chi-66-voucher-5tr-dien-thoai-samsung-galaxy-dien-thoai-ai-camera-50mp-man-hinh-62-dynamic-amoled-2x-fhd-i2533183500.html,20.989.000 ₫,9% Off,114 Đã bán,(29),Hồ Chí Minh,22.990.000 ₫,16.500 ₫,30 Ngày Trả Hàng Miễn Phí,91%,99%,100%,['1'],['1'],['4'],['1'],['22']
dien thoai,Điện Thoại Samsung Galaxy S23 5G Mầu độc quyền | 128GB/8GB - 256GB/8GB,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-5g-mau-doc-quyen-128gb8gb-256gb8gb-i2424938693.html,20.691.000 ₫,10% Off,,,Hà Nội,22.990.000 ₫,,30 Ngày Trả Hàng Miễn Phí,92%,Không đủ thông tin,33%,['0'],['0'],['0'],['0'],['0']
dien thoai,Điện thoại Samsung Galaxy S24 8GB/256GB - Độc quyền Online,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-8gb256gb-doc-quyen-online-i2534436616.html,20.090.000 ₫,13% Off,,(1),Hồ Chí Minh,22.990.000 ₫,,30 Ngày Trả Hàng Miễn Phí,90%,Không đủ thông tin,100%,['0'],['0'],['0'],['0'],['1']
dien thoai,[Trả góp 0%] Apple iPhone 15 128GB Chính hãng VN/A [Viettel Store],https://www.lazada.vn/products/tra-gop-0-apple-iphone-15-128gb-chinh-hang-vna-viettel-store-i2416589184.html,20.090.000 ₫,14% Off,14 Đã bán,(2),Hà Nội,23.790.000 ₫,38.000 ₫,30 Ngày Trả Hàng Miễn Phí,99%,100%,85%,['0'],['0'],['0'],['0'],['2']
dien thoai,Điện thoại thông minh Xiaomi 14 (12+256GB),https://www.lazada.vn/products/dien-thoai-thong-minh-xiaomi-14-12256gb-i2581617853.html,19.640.000 ₫,15% Off,10 Đã bán,(4),Hồ Chí Minh,22.990.000 ₫,18.300 ₫,30 Ngày Trả Hàng Miễn Phí,99%,100%,100%,['0'],['0'],['0'],['0'],['4']
dien thoai,iPhone 14 Plus - Hàng Chính Hãng VN/A,https://www.lazada.vn/products/iphone-14-plus-hang-chinh-hang-vna-i2017749016.html,19.390.000 ₫,31% Off,361 Đã bán,(51),Hồ Chí Minh,27.990.000 ₫,5.500 ₫,30 Ngày Trả Hàng Miễn Phí,94%,98%,100%,['1'],['0'],['0'],['0'],['50']
dien thoai,[6.6 SALE TO] iPhone 15 - Hàng Chính Hãng VN/A,https://www.lazada.vn/products/66-sale-to-iphone-15-hang-chinh-hang-vna-i2417259469.html,19.190.000 ₫,17% Off,1.0K Đã bán,(236),Hồ Chí Minh,25.990.000 ₫,5.500 ₫,30 Ngày Trả Hàng Miễn Phí,94%,98%,100%,['2'],['0'],['1'],['0'],['231']
dien thoai,Apple iPhone 14 128GB/256GB (VN/A) [Futureworld- APR],https://www.lazada.vn/products/apple-iphone-14-128gb256gb-vna-futureworld-apr-i2069795563.html,18.190.000 ₫,,24 Đã bán,,Hồ Chí Minh,,19.600 ₫,30 Ngày Trả Hàng Miễn Phí,98%,100%,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,[GIÁ SỐC CHỈ 6.6 - VOUCHER 3TR] Bộ sưu tập điện thoại Samsung Galaxy Z Flip5 tặng túi LUU VIETANH - Điện thoại AI - Bản lề Flex gập không kẽ hở - Flex Cam đa góc độ,https://www.lazada.vn/products/gia-soc-chi-66-voucher-3tr-bo-suu-tap-dien-thoai-samsung-galaxy-z-flip5-tang-tui-luu-vietanh-dien-thoai-ai-ban-le-flex-gap-khong-ke-ho-flex-cam-da-goc-do-i2594473179.html,17.489.000 ₫,42% Off,75 Đã bán,(12),Hồ Chí Minh,29.990.000 ₫,20.100 ₫,30 Ngày Trả Hàng Miễn Phí,91%,99%,100%,['0'],['0'],['0'],['0'],['13']
dien thoai,Điện Thoại Samsung Galaxy Z Flip5 5G 8GB/256GB Chính Hãng - Bảo hành độc quyền 2 năm DI ĐỘNG VIỆT,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-z-flip5-5g-8gb256gb-chinh-hang-bao-hanh-doc-quyen-2-nam-di-dong-viet-i2404675073.html,16.769.000 ₫,35% Off,,,Hồ Chí Minh,25.990.000 ₫,18.300 ₫,30 Ngày Trả Hàng Miễn Phí,98%,82%,100%,['0'],['0'],['0'],['0'],['0']
dien thoai,[6.6 SALE TO] iPhone 14 - Hàng Chính Hãng VN/A,https://www.lazada.vn/products/66-sale-to-iphone-14-hang-chinh-hang-vna-i2018265056.html,16.490.000 ₫,34% Off,957 Đã bán,(123),Hồ Chí Minh,24.990.000 ₫,5.500 ₫,30 Ngày Trả Hàng Miễn Phí,94%,98%,100%,['0'],['0'],['2'],['2'],['119']
