Type,Title,Link,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Return,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
giày dép,Dép Sục Mùa Hè 2024hb Giày Lỗ Chống Trượt Đế Dày Nam Dép Lê Thường Ngày Dép Đi Biển Bít Mũi Thoáng Khí Nam,https://www.lazada.vn/products/dep-suc-mua-he-2024hb-giay-lo-chong-truot-de-day-nam-dep-le-thuong-ngay-dep-di-bien-bit-mui-thoang-khi-nam-i2453022869.html,79.000 ₫,,1.9K Đã bán,(645),Nước ngoài,,17.000 ₫,Không áp dụng chính sách bảo hành,96%,95%,100%,7.0,3.0,11.0,12.0,612.0
giày dép,[CHỈ 20H 5.6 - 10.6|VOUCHER ĐẾN 39%] Giày Clog Nữ Crocs Baya Platform Clog,https://www.lazada.vn/products/chi-20h-56-106voucher-den-39-giay-clog-nu-crocs-baya-platform-clog-i2311589573.html,1.364.400 ₫,28% Off,1.9K Đã bán,(495),Đồng Nai,1.895.000 ₫,44.100 ₫,Được đổi ý,98%,99%,97%,2.0,0.0,1.0,1.0,492.0
giày dép,RENBEN Dép Dừa Dép Cặp Đôi Mẫu Mới Và Dép Đi Trong Nhà Đi Ngoài Phong Cách Instagram Đế Dày Chống Trượt,https://www.lazada.vn/products/renben-dep-dua-dep-cap-doi-mau-moi-va-dep-di-trong-nha-di-ngoai-phong-cach-instagram-de-day-chong-truot-i1855306777.html,66.000 ₫,69% Off,4.2K Đã bán,(1383),Nước ngoài,215.000 ₫,,Được đổi ý,100%,Không đủ thông tin,100%,20.0,8.0,27.0,43.0,1285.0
giày dép,Dép quai ngang MINGSHENG đế dày chống trượt thời trang hè cho cặp đôi,https://www.lazada.vn/products/dep-quai-ngang-mingsheng-de-day-chong-truot-thoi-trang-he-cho-cap-doi-i2633002971.html,29.000 ₫,28% Off,188 Đã bán,(62),Nước ngoài,40.000 ₫,,Không áp dụng chính sách bảo hành,96%,Không đủ thông tin,100%,6.0,2.0,2.0,2.0,50.0
giày dép,Mới Dép Sandal Đế Mềm Phong Cách Hàn Quốc Thời Trang Cho Nữ,https://www.lazada.vn/products/moi-dep-sandal-de-mem-phong-cach-han-quoc-thoi-trang-cho-nu-i2602027048.html,19.266 ₫,56% Off,436 Đã bán,(108),Nước ngoài,44.000 ₫,,Không áp dụng chính sách bảo hành,95%,Không đủ thông tin,100%,2.0,3.0,2.0,7.0,95.0
giày dép,Qiaoyiluo Xăng đan nữ Dép lê thời trang đẹp dễ thương Dép lê tất cả,https://www.lazada.vn/products/qiaoyiluo-xang-dan-nu-dep-le-thoi-trang-dep-de-thuong-dep-le-tat-ca-i2618622257.html,88.000 ₫,45% Off,46 Đã bán,(18),Nước ngoài,160.000 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,0.0,0.0,0.0,0.0,18.0
giày dép,Qiaoyiluo Giày tổ ong nam ngoài trời mùa hè mặc chống mùi và chống trượt đế dày poop bước mũ trùm đầu kiểu túi nửa Dép thể thao ngoài trời Giày đi biển,https://www.lazada.vn/products/qiaoyiluo-giay-to-ong-nam-ngoai-troi-mua-he-mac-chong-mui-va-chong-truot-de-day-poop-buoc-mu-trum-dau-kieu-tui-nua-dep-the-thao-ngoai-troi-giay-di-bien-i2536927026.html,79.000 ₫,57% Off,894 Đã bán,(339),Nước ngoài,184.000 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,8.0,4.0,4.0,10.0,313.0
giày dép,"Dép sandal nữ tăng 5 phân chiều cao, có quai hậu gắn sticker hình cún chất EVA màu trắng, hồng, đen [Lù store]",https://www.lazada.vn/products/dep-sandal-nu-tang-5-phan-chieu-cao-co-quai-hau-gan-sticker-hinh-cun-chat-eva-mau-trang-hong-den-lu-store-i2468320722.html,33.000 ₫,78% Off,1.5K Đã bán,(465),Hà Nội,150.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,88%,Không đủ thông tin,4.0,1.0,5.0,22.0,434.0
giày dép,( Ảnh Thật ) Dép Nam Nữ Cao Su Đế Đúc Êm Dẻo Thơm Sport Mới Phong Cách Trẻ Trung,https://www.lazada.vn/products/anh-that-dep-nam-nu-cao-su-de-duc-em-deo-thom-sport-moi-phong-cach-tre-trung-i1431688699.html,59.000 ₫,46% Off,5.3K Đã bán,(1226),Hà Nội,110.000 ₫,32.700 ₫,3 ngày trả hàng cho Nhà bán hàng,96%,88%,Không đủ thông tin,24.0,10.0,15.0,57.0,1120.0
giày dép,Giày Bata Đúc Khoét Lỗ (chống nước đi thoải mái êm chân) (Có size Nam-Nữ),https://www.lazada.vn/products/giay-bata-duc-khoet-lo-chong-nuoc-di-thoai-mai-em-chan-co-size-nam-nu-i2368831109.html,59.000 ₫,54% Off,329 Đã bán,(112),Hồ Chí Minh,129.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,98%,85%,87%,3.0,0.0,3.0,4.0,102.0
giày dép,"[FREE SHIP] Dép lê thời trang quai ngang nam đẹp chữ H, chữ X hàng sẵn kho từ 38 -43 _shop Trâm 93",https://www.lazada.vn/products/free-ship-dep-le-thoi-trang-quai-ngang-nam-dep-chu-h-chu-x-hang-san-kho-tu-38-43-_shop-tram-93-i2102898132.html,49.000 ₫,50% Off,57 Đã bán,(15),Hải Dương,98.000 ₫,37.700 ₫,3 ngày trả hàng cho Nhà bán hàng,98%,Không đủ thông tin,Không đủ thông tin,0.0,0.0,0.0,1.0,14.0
giày dép,QiaoYiLuo Dép Xăng Đan Đế Bằng Thương Hiệu Và Dép Lê Giày Dành Cho Cặp Đôi Và Nam Và Có Đế Xốp & Đế Chống Trượt,https://www.lazada.vn/products/qiaoyiluo-dep-xang-dan-de-bang-thuong-hieu-va-dep-le-giay-danh-cho-cap-doi-va-nam-va-co-de-xop-de-chong-truot-i1856016694.html,143.000 ₫,59% Off,864 Đã bán,(349),Nước ngoài,350.000 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,4.0,1.0,2.0,8.0,334.0
giày dép,( 5 MÀU ) Dép Nam Nữ Quai Ngang Cao Su Dẻo Sport Cực Êm Hàng Đẹp,https://www.lazada.vn/products/5-mau-dep-nam-nu-quai-ngang-cao-su-deo-sport-cuc-em-hang-dep-i1330662119.html,35.000 ₫,77% Off,992 Đã bán,(258),Hà Nội,150.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,96%,88%,Không đủ thông tin,8.0,0.0,8.0,6.0,236.0
giày dép,Dép Quai Ngang Đế Dày Chống Trượt Thời Trang Hàn Quốc Cho Nữ,https://www.lazada.vn/products/dep-quai-ngang-de-day-chong-truot-thoi-trang-han-quoc-cho-nu-i2598018987.html,47.723 ₫,52% Off,277 Đã bán,(77),Nước ngoài,99.000 ₫,,Không áp dụng chính sách bảo hành,97%,Không đủ thông tin,100%,2.0,0.0,4.0,3.0,69.0
giày dép,Aes The Tic dép lông dép giày Bông Phủ Lông Dày Dễ Thời trang Thoải mái Bảnh bao Thời thượng FMR23C059N,https://www.lazada.vn/products/aes-the-tic-dep-long-dep-giay-bong-phu-long-day-de-thoi-trang-thoai-mai-banh-bao-thoi-thuong-fmr23c059n-i2623257980.html,72.805 ₫,66% Off,73 Đã bán,(20),Nước ngoài,217.200 ₫,,Không áp dụng chính sách bảo hành,100%,Không đủ thông tin,100%,0.0,0.0,1.0,0.0,19.0
giày dép,Sepatu bàn cờ Mono OG màu đen trắng cao cấp bnibI,https://www.lazada.vn/products/sepatu-ban-co-mono-og-mau-den-trang-cao-cap-bnibi-i2637691964.html,1.296 ₫,,337 Đã bán,,Nước ngoài,,,Không áp dụng chính sách bảo hành,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,0.0,0.0,0.0,0.0,0.0
giày dép,"Dép Nam Nữ D-G khóa chéo, Dép Khóa Icon Ds-q2 Khóa Zip Đế Cao Su Non Chống Thá Nước Mẫu Hot Trend 2023 Ladyofficial",https://www.lazada.vn/products/dep-nam-nu-d-g-khoa-cheo-dep-khoa-icon-ds-q2-khoa-zip-de-cao-su-non-chong-tha-nuoc-mau-hot-trend-2023-ladyofficial-i2476438600.html,59.000 ₫,41% Off,821 Đã bán,(225),Hà Nội,160.000 ₫,32.700 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,100%,100%,9.0,4.0,10.0,8.0,194.0
giày dép,( VIDEO ) Dép Cao Su Dẻo Nam Nữ SPORT Mới Kiểu Dáng Thể Thao Cực Đẹp Hot Trend,https://www.lazada.vn/products/video-dep-cao-su-deo-nam-nu-sport-moi-kieu-dang-the-thao-cuc-dep-hot-trend-i1330630167.html,35.000 ₫,77% Off,210 Đã bán,(51),Hà Nội,150.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,96%,88%,Không đủ thông tin,2.0,1.0,1.0,3.0,45.0
giày dép,Qiaoyuluo Dép đế xuồng và giày lười với chống trượt duy nhất và khó khăn Tread cho nam giới,https://www.lazada.vn/products/qiaoyuluo-dep-de-xuong-va-giay-luoi-voi-chong-truot-duy-nhat-va-kho-khan-tread-cho-nam-gioi-i2578023271.html,55.000 ₫,45% Off,58 Đã bán,(25),Nước ngoài,99.200 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,0.0,0.0,0.0,0.0,25.0
giày dép,Dép đi ngoài trời dép đi thường ngày chống nước chống trượt Dép xăng đan nữ Dép nam Giày thoải mái,https://www.lazada.vn/products/dep-di-ngoai-troi-dep-di-thuong-ngay-chong-nuoc-chong-truot-dep-xang-dan-nu-dep-nam-giay-thoai-mai-i2600050167.html,26.000 ₫,42% Off,3.5K Đã bán,(1041),Nước ngoài,45.000 ₫,,Được đổi ý,90%,Không đủ thông tin,100%,63.0,38.0,51.0,40.0,849.0
giày dép,DÉP QUAI NGANG UNISEX CARO ĐẸP BỀN,https://www.lazada.vn/products/dep-quai-ngang-unisex-caro-dep-ben-i2335921016.html,30.168 ₫,61% Off,55 Đã bán,(9),Hồ Chí Minh,78.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,92%,100%,0.0,0.0,0.0,0.0,9.0
giày dép,QiaoYiLuo Xăng Đan Đế Bằng Thương Hiệu Và Dép Lê Giày Dành Cho Cặp Đôi Và Nam Và Có Đế Xốp & Đế Chống Trượt,https://www.lazada.vn/products/qiaoyiluo-xang-dan-de-bang-thuong-hieu-va-dep-le-giay-danh-cho-cap-doi-va-nam-va-co-de-xop-de-chong-truot-i2097300252.html,91.000 ₫,56% Off,97 Đã bán,(73),Nước ngoài,206.000 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,0.0,0.0,0.0,0.0,74.0
giày dép,"( SIÊU RẺ ) Dép gai mềm massa chân siêu êm ái, thoải mái, chống trơn trượt, mua mang bao ghiền ( 3 màu )",https://www.lazada.vn/products/sieu-re-dep-gai-mem-massa-chan-sieu-em-ai-thoai-mai-chong-tron-truot-mua-mang-bao-ghien-3-mau-i2390655797.html,19.000 ₫,50% Off,992 Đã bán,(206),Hồ Chí Minh,64.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,95%,92%,4.0,1.0,2.0,7.0,192.0
giày dép,B1OCK STORE sandal nữ dép quai hậu nữ sandal Đàn hồi Chống bám bụi Thời thượng Nổi bật B94G0KL,https://www.lazada.vn/products/b1ock-store-sandal-nu-dep-quai-hau-nu-sandal-dan-hoi-chong-bam-bui-thoi-thuong-noi-bat-b94g0kl-i2618835733.html,70.392 ₫,66% Off,18 Đã bán,(7),Nước ngoài,208.800 ₫,,Không áp dụng chính sách bảo hành,99%,Không đủ thông tin,100%,0.0,0.0,0.0,0.0,7.0
giày dép,Dép nam quai ngang đẹp. Quai da đế cao 3cm chống trơn trượt không thấm nước(bảo hành 6 tháng),https://www.lazada.vn/products/dep-nam-quai-ngang-dep-quai-da-de-cao-3cm-chong-tron-truot-khong-tham-nuocbao-hanh-6-thang-i2506342871.html,54.470 ₫,45% Off,66 Đã bán,(13),Hà Nội,99.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,100%,78%,1.0,0.0,1.0,1.0,10.0
giày dép,B1OCK STORE Mới năm sandal nữ dép quai hậu nữ sandal đế cao nữ Lót êm ái Độc đáo Tự tin Độc lạ B98G0MW,https://www.lazada.vn/products/b1ock-store-moi-nam-sandal-nu-dep-quai-hau-nu-sandal-de-cao-nu-lot-em-ai-doc-dao-tu-tin-doc-la-b98g0mw-i2622092261.html,53.000 ₫,65% Off,,(2),Nước ngoài,149.800 ₫,,Không áp dụng chính sách bảo hành,99%,Không đủ thông tin,100%,0.0,0.0,0.0,0.0,2.0
giày dép,QiaoYiLuo Xăng Đan Đế Bằng Thương Hiệu Và Dép Lê Giày Dành Cho Cặp Đôi Và Nam Và Có Đế Xốp & Đế Chống Trượt,https://www.lazada.vn/products/qiaoyiluo-xang-dan-de-bang-thuong-hieu-va-dep-le-giay-danh-cho-cap-doi-va-nam-va-co-de-xop-de-chong-truot-i2097206893.html,115.000 ₫,45% Off,86 Đã bán,(43),Nước ngoài,208.000 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,0.0,0.0,0.0,1.0,43.0
giày dép,Dép thể thao nữ đàn hồi đàn hồi mùa hè mới sinh viên Flat Out Trong Fairy Wind Roman Beach Giày,https://www.lazada.vn/products/dep-the-thao-nu-dan-hoi-dan-hoi-mua-he-moi-sinh-vien-flat-out-trong-fairy-wind-roman-beach-giay-i2588383814.html,80.644 ₫,50% Off,30 Đã bán,(7),Nước ngoài,162.000 ₫,,Không áp dụng chính sách bảo hành,91%,Không đủ thông tin,100%,0.0,0.0,0.0,0.0,8.0
giày dép,Qiaoyuluo nam dép đi trong nhà phong cách dày đế mềm thoải mái và chống trượt thể thao và giải trí đế dày đế mềm Giày đi biển,https://www.lazada.vn/products/qiaoyuluo-nam-dep-di-trong-nha-phong-cach-day-de-mem-thoai-mai-va-chong-truot-the-thao-va-giai-tri-de-day-de-mem-giay-di-bien-i2643933952.html,79.000 ₫,44% Off,29 Đã bán,(3),Nước ngoài,140.800 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,0.0,0.0,0.0,0.0,3.0
giày dép,[FACOTA CHÍNH HÃNG] Giày Dép Sandals Facota Nam Nữ Đen NN01 - Sandal Êm Nhẹ Đẹp,https://www.lazada.vn/products/facota-chinh-hang-giay-dep-sandals-facota-nam-nu-den-nn01-sandal-em-nhe-dep-i1864493237.html,208.662 ₫,46% Off,721 Đã bán,(98),Hồ Chí Minh,389.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,99%,99%,50%,,,,,
giày dép,Giày Nữ Thể Thao Mẫu Mới Xuân Hè 2024 Giày Chunky Sneaker Đế Dày Chạy Bộ Nhẹ Tiện Lợi Vải Bố Thường Ngày Đế Mềm Thoáng Khí Nổi Tiếng Trên Mạng,https://www.lazada.vn/products/giay-nu-the-thao-mau-moi-xuan-he-2024-giay-chunky-sneaker-de-day-chay-bo-nhe-tien-loi-vai-bo-thuong-ngay-de-mem-thoang-khi-noi-tieng-tren-mang-i2414155732.html,53.360 ₫,32% Off,360 Đã bán,(136),Hồ Chí Minh,79.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,93%,99%,0.0,0.0,1.0,4.0,132.0
giày dép,Wenzhou High Quality Genuine Leather Thick Sole Casual Shoes Small White Shoe Board Shoes,https://www.lazada.vn/products/wenzhou-high-quality-genuine-leather-thick-sole-casual-shoes-small-white-shoe-board-shoes-i2650595330.html,135 ₫,83% Off,209 Đã bán,,Nước ngoài,801 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,0.0,0.0,0.0,0.0,0.0
giày dép,Dép xỏ ngón Nam 2024 Phiên Bản Hàn Quốc Giày Đi Biển Bên Ngoài Dép Chống Trơn Trượt Cao Su Flip-Flo,https://www.lazada.vn/products/dep-xo-ngon-nam-2024-phien-ban-han-quoc-giay-di-bien-ben-ngoai-dep-chong-tron-truot-cao-su-flip-flo-i2625762188.html,19.000 ₫,50% Off,547 Đã bán,(99),Nước ngoài,38.000 ₫,,Không áp dụng chính sách bảo hành,96%,Không đủ thông tin,100%,0.0,0.0,0.0,1.0,98.0
giày dép,Dép rọ GC nam siêu bền siêu đẹp thời thượng,https://www.lazada.vn/products/dep-ro-gc-nam-sieu-ben-sieu-dep-thoi-thuong-i2414940392.html,100.560 ₫,60% Off,308 Đã bán,(90),Hải Dương,250.000 ₫,37.700 ₫,3 ngày trả hàng cho Nhà bán hàng,96%,100%,100%,0.0,0.0,2.0,2.0,85.0
giày dép,Giày lười nam da cơ bản E3 giá rẻ dễ đi,https://www.lazada.vn/products/giay-luoi-nam-da-co-ban-e3-gia-re-de-di-i2452335159.html,68.400 ₫,54% Off,703 Đã bán,(199),Hà Nội,150.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,100%,100%,4.0,1.0,5.0,8.0,182.0
giày dép,Giày Nữ Xăng Đan bít mũi gót thấp 3 cm Có Khóa Phong Cách Mới Mùa Hè CG-0601,https://www.lazada.vn/products/giay-nu-xang-dan-bit-mui-got-thap-3-cm-co-khoa-phong-cach-moi-mua-he-cg-0601-i2145143327.html,50.000 ₫,50% Off,89 Đã bán,(23),Hồ Chí Minh,169.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,90%,91%,100%,0.0,0.0,1.0,0.0,22.0
giày dép,( Miễn phí ship ) Dép Cao Gót Nữ Đế Cao 3cm Chất Da Mềm Cực Êm Chân,https://www.lazada.vn/products/mien-phi-ship-dep-cao-got-nu-de-cao-3cm-chat-da-mem-cuc-em-chan-i1979048897.html,75.000 ₫,50% Off,1.4K Đã bán,(337),Hồ Chí Minh,150.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,96%,Không đủ thông tin,,,,,
giày dép,Dép tổ ong Dép nhựa hàng Tốt loại 1- Đủ màu đủ Size (Xem bảng Size),https://www.lazada.vn/products/dep-to-ong-dep-nhua-hang-tot-loai-1-du-mau-du-size-xem-bang-size-i2599640582.html,21.944 ₫,78% Off,307 Đã bán,(64),Hồ Chí Minh,100.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,85%,96%,99%,9.0,2.0,4.0,0.0,50.0
giày dép,Giày sục bít gót 3 cm cao gót Nữ Giày Phù Dâu Mới Mùa Hè A4 CG-0599,https://www.lazada.vn/products/giay-suc-bit-got-3-cm-cao-got-nu-giay-phu-dau-moi-mua-he-a4-cg-0599-i2147983530.html,59.000 ₫,65% Off,515 Đã bán,(125),Hồ Chí Minh,169.000 ₫,19.600 ₫,3 ngày trả hàng cho Nhà bán hàng,81%,98%,100%,4.0,2.0,2.0,4.0,113.0
giày dép,AOKANG Xăng Đan Mới Xăng Đan Thời Trang Gót Vuông Miệng Cá Gót Túi Xăng Đan Đế Bằng Giày Trượt Bên Ngoài Thường Ngày,https://www.lazada.vn/products/aokang-xang-dan-moi-xang-dan-thoi-trang-got-vuong-mieng-ca-got-tui-xang-dan-de-bang-giay-truot-ben-ngoai-thuong-ngay-i2141312844.html,57.000 ₫,70% Off,2.2K Đã bán,(862),Nước ngoài,192.000 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,7.0,5.0,15.0,22.0,814.0
giày dép,Giày Nam Giày Lội Nước Giày Thường Ngày Thể Thao Đế Bằng Giày Mắt Lưới Thoáng Khí Mùa Xuân Hè Giày Nam Có Thể Chọn 4 Màu Giày Thoáng Khí,https://www.lazada.vn/products/giay-nam-giay-loi-nuoc-giay-thuong-ngay-the-thao-de-bang-giay-mat-luoi-thoang-khi-mua-xuan-he-giay-nam-co-the-chon-4-mau-giay-thoang-khi-i2419447260.html,75.440 ₫,8% Off,354 Đã bán,(113),Nước ngoài,158.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,94%,100%,0.0,0.0,7.0,3.0,104.0
giày dép,Giày Nam Giày Lội Nước Giày Thường Ngày Thể Thao Đế Bằng Giày Mắt Lưới Thoáng Khí Mùa Xuân Hè Giày Nam Có Thể Chọn 4 Màu Giày Thoáng Khí,https://www.lazada.vn/products/giay-nam-giay-loi-nuoc-giay-thuong-ngay-the-thao-de-bang-giay-mat-luoi-thoang-khi-mua-xuan-he-giay-nam-co-the-chon-4-mau-giay-thoang-khi-i2421418619.html,79.120 ₫,8% Off,208 Đã bán,(73),Nước ngoài,86.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,93%,99%,2.0,1.0,1.0,3.0,66.0
giày dép,Xăng Đan Mẫu Mới Xăng Đan Nữ Thời Trang Dép Đế Mềm Phong Cách Hàn Quốc,https://www.lazada.vn/products/xang-dan-mau-moi-xang-dan-nu-thoi-trang-dep-de-mem-phong-cach-han-quoc-i2621905562.html,24.302 ₫,60% Off,157 Đã bán,(27),Nước ngoài,60.000 ₫,,Không áp dụng chính sách bảo hành,95%,Không đủ thông tin,100%,0.0,0.0,0.0,0.0,27.0
giày dép,Dép sandal quai hậu giày xăng đan NAM NỮ cao su non chống nước (Tăng lên 1 size),https://www.lazada.vn/products/dep-sandal-quai-hau-giay-xang-dan-nam-nu-cao-su-non-chong-nuoc-tang-len-1-size-i2230603376.html,38.500 ₫,30% Off,349 Đã bán,(99),Hồ Chí Minh,55.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,99%,99%,100%,0.0,1.0,0.0,2.0,97.0
giày dép,thới giới dép sandal dép quai hậu nam và nữ ( đế trắng quai dù ) size từ 34 nữ đến 44 nam,https://www.lazada.vn/products/thoi-gioi-dep-sandal-dep-quai-hau-nam-va-nu-de-trang-quai-du-size-tu-34-nu-den-44-nam-i1466513865.html,37.900 ₫,,114 Đã bán,(25),Đồng Nai,222.888 ₫,28.700 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,100%,100%,1.0,0.0,0.0,0.0,24.0
giày dép,"Dép lê,dép đúc , dép quai ngang nam nữ BBR thời trang bền đẹp giá rẻ tận kho tphcm phù hợp đủ tuổi",https://www.lazada.vn/products/dep-ledep-duc-dep-quai-ngang-nam-nu-bbr-thoi-trang-ben-dep-gia-re-tan-kho-tphcm-phu-hop-du-tuoi-i2181266568.html,39.000 ₫,51% Off,1.6K Đã bán,(407),Hồ Chí Minh,79.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,98%,80%,6.0,3.0,4.0,15.0,379.0
giày dép,Xăng Đan Giày Lội Nước Lội Suối Thể Thao Nhẹ Tiện Lợi Đục Lỗ Mặt Lưới Thoáng Khí Mẫu Mỏng Mùa Hè Dép Lê Có Lỗ Đi Biển,https://www.lazada.vn/products/xang-dan-giay-loi-nuoc-loi-suoi-the-thao-nhe-tien-loi-duc-lo-mat-luoi-thoang-khi-mau-mong-mua-he-dep-le-co-lo-di-bien-i2406892099.html,79.120 ₫,39% Off,94 Đã bán,(28),Nước ngoài,130.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,94%,100%,0.0,1.0,1.0,1.0,25.0
