,Type,Title,Links,Price,Discount_percent,Sold,Preview,Location,Original,Ship_price,Return,Positive_review,Ship_on_time,Rate_response,One_star,Two_star,Three_star,Four_star,Five_star
22,giày dép,Dép đi ngoài trời dép đi thường ngày chống nước chống trượt Dép xăng đan nữ Dép nam Giày thoải mái,https://www.lazada.vn/products/dep-di-ngoai-troi-dep-di-thuong-ngay-chong-nuoc-chong-truot-dep-xang-dan-nu-dep-nam-giay-thoai-mai-i2600050167.html,26.000 ₫,42% Off,3.5K Đã bán,(1041),Nước ngoài,45.000 ₫,,Được đổi ý,90%,Không đủ thông tin,100%,63,38,51,40,849
23,giày dép,Men'S Flip Flops Beach Shoes Casual Shoes Sandals Trendy Sandals,https://www.lazada.vn/products/mens-flip-flops-beach-shoes-casual-shoes-sandals-trendy-sandals-i2654671765.html,453 ₫,40% Off,,,Nước ngoài,755 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,0,0,0,0,0
24,giày dép,Dép nam nữ quai da bản sao đinh đen trắng hot trend( hàng loại 1),https://www.lazada.vn/products/dep-nam-nu-quai-da-ban-sao-dinh-den-trang-hot-trend-hang-loai-1-i2619597803.html,33.000 ₫,,16 Đã bán,(5),Hải Dương,165.000 ₫,37.700 ₫,3 ngày trả hàng cho Nhà bán hàng,Nhà bán hàng mới,96%,Không đủ thông tin,0,0,0,0,5
25,giày dép,Giày Bata Đúc Khoét Lỗ (chống nước đi thoải mái êm chân) (Có size Nam-Nữ),https://www.lazada.vn/products/giay-bata-duc-khoet-lo-chong-nuoc-di-thoai-mai-em-chan-co-size-nam-nu-i2368831109.html,59.000 ₫,54% Off,329 Đã bán,(112),Hồ Chí Minh,129.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,98%,85%,87%,3,0,3,4,102
26,giày dép,"Outdoor fashion sandals, slippers, beach shoes",https://www.lazada.vn/products/outdoor-fashion-sandals-slippers-beach-shoes-i2655087098.html,338 ₫,40% Off,,,Nước ngoài,563 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,0,0,0,0,0
27,giày dép,Qiaoyuluo Dép xỏ ngón nam dép thời trang thường ngày chống trượt thoải mái khi mặc Dép Xăng-đan nam Dép lê đế cao nam,https://www.lazada.vn/products/qiaoyuluo-dep-xo-ngon-nam-dep-thoi-trang-thuong-ngay-chong-truot-thoai-mai-khi-mac-dep-xang-dan-nam-dep-le-de-cao-nam-i2314456252.html,91.000 ₫,56% Off,192 Đã bán,(85),Nước ngoài,206.000 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,1,0,0,1,83
28,giày dép,( Miễn phí ship ) Dép Cao Gót Nữ Đế Cao 3cm Chất Da Mềm Cực Êm Chân,https://www.lazada.vn/products/mien-phi-ship-dep-cao-got-nu-de-cao-3cm-chat-da-mem-cuc-em-chan-i1979048897.html,75.000 ₫,50% Off,1.4K Đã bán,(337),Hồ Chí Minh,150.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,96%,Không đủ thông tin,N/A,N/A,N/A,N/A,N/A
29,giày dép,Dép lê nam nữ quai xt tôn da nịnh chân siêu hot,https://www.lazada.vn/products/dep-le-nam-nu-quai-xt-ton-da-ninh-chan-sieu-hot-i1608483599.html,89.000 ₫,51% Off,490 Đã bán,(124),Hải Dương,180.000 ₫,43.900 ₫,3 ngày trả hàng cho Nhà bán hàng,95%,100%,Không đủ thông tin,2,1,1,3,117
30,giày dép,"crocss Giày bãi biển hàng ngày của nam giới, chịu mài mòn, chống trượt không thấm nước, dép mới xuân hạ 2023! Breathable và sảng khoái lỗ giày,Dép thời trang nhẹ và thuận tiện,Dép giá rẻ",https://www.lazada.vn/products/crocss-giay-bai-bien-hang-ngay-cua-nam-gioi-chiu-mai-mon-chong-truot-khong-tham-nuoc-dep-moi-xuan-ha-2023-breathable-va-sang-khoai-lo-giaydep-thoi-trang-nhe-va-thuan-tiendep-gia-re-i2569955304.html,43.046 ₫,59% Off,147 Đã bán,(58),Hồ Chí Minh,106.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,95%,100%,100%,0,0,0,1,57
31,giày dép,"Dép DW 2 quai ngang (lót đế , êm chân có size Nam-Nữ)",https://www.lazada.vn/products/dep-dw-2-quai-ngang-lot-de-em-chan-co-size-nam-nu-i2243818168.html,65.000 ₫,45% Off,1.2K Đã bán,(409),Hồ Chí Minh,119.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,98%,85%,87%,3,0,3,6,397
32,giày dép,Dép Nữ Giày Đi Biển Thời Trang Giày Bệt Nơ Dép Đi Trong Nhà,https://www.lazada.vn/products/dep-nu-giay-di-bien-thoi-trang-giay-bet-no-dep-di-trong-nha-i2621902791.html,19.895 ₫,57% Off,45 Đã bán,(15),Nước ngoài,46.000 ₫,,Không áp dụng chính sách bảo hành,95%,Không đủ thông tin,100%,0,1,0,0,14
33,giày dép,Dép bánh mì đơn giản thời trang có 4 màu lựa chọn,https://www.lazada.vn/products/dep-banh-mi-don-gian-thoi-trang-co-4-mau-lua-chon-i2627027821.html,38.000 ₫,37% Off,295 Đã bán,(112),Nước ngoài,60.000 ₫,,Được đổi ý,90%,Không đủ thông tin,100%,0,0,2,2,108
34,giày dép,B1OCK STORE Mới năm sandal nữ dép quai hậu nữ sandal đế cao nữ Lót êm ái Độc đáo Tự tin Độc lạ B98G0MW,https://www.lazada.vn/products/b1ock-store-moi-nam-sandal-nu-dep-quai-hau-nu-sandal-de-cao-nu-lot-em-ai-doc-dao-tu-tin-doc-la-b98g0mw-i2622092261.html,53.000 ₫,65% Off,,(2),Nước ngoài,149.800 ₫,,Không áp dụng chính sách bảo hành,99%,Không đủ thông tin,100%,0,0,0,0,2
35,giày dép,Dép nam quai ngang đẹp. Quai da đế cao 3cm chống trơn trượt không thấm nước(bảo hành 6 tháng),https://www.lazada.vn/products/dep-nam-quai-ngang-dep-quai-da-de-cao-3cm-chong-tron-truot-khong-tham-nuocbao-hanh-6-thang-i2506342871.html,54.470 ₫,45% Off,66 Đã bán,(13),Hà Nội,99.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,100%,78%,1,0,1,1,10
36,giày dép,khuyến mãi bán Dép xăng đan Dép đi trong nhà Mùa Hè 2023 Mới Giày Slip-on Nữ Trực Tuyến Người Có Ảnh Hưởng Y Tá Giày Đế Mềm Nhẹ Đi Biển Giày Đi Biển Xăng Đan dành Cho Nam Mũi tròn Mũi mở Đai đeo ngón chân Mũi vuông Dép xăng đan Dép kẹp DéP Đế Bằng Sandal,https://www.lazada.vn/products/khuyen-mai-ban-dep-xang-dan-dep-di-trong-nha-mua-he-2023-moi-giay-slip-on-nu-truc-tuyen-nguoi-co-anh-huong-y-ta-giay-de-mem-nhe-di-bien-giay-di-bien-xang-dan-danh-cho-nam-mui-tron-mui-mo-dai-deo-ngon-chan-mui-vuong-dep-xang-dan-dep-kep-dep-de-bang-sandal-i2523546254.html,15.000 ₫,81% Off,31 Đã bán,(11),Hà Nội,79.000 ₫,45.100 ₫,3 ngày trả hàng cho Nhà bán hàng,96%,100%,83%,0,0,0,0,11
37,giày dép,Giày Lỗ Dừa Nam Dép Lê Bít Mũi Chống Thối Chống Trơn Trượt Thể Thao Nổi Tiếng Trên Mạng Ngoài Trời Mặc Ngoài Trời Mùa Hè Dép Lội Nước Đi Biển,https://www.lazada.vn/products/giay-lo-dua-nam-dep-le-bit-mui-chong-thoi-chong-tron-truot-the-thao-noi-tieng-tren-mang-ngoai-troi-mac-ngoai-troi-mua-he-dep-loi-nuoc-di-bien-i2385856526.html,81.880 ₫,37% Off,83 Đã bán,(21),Hồ Chí Minh,171.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,95%,100%,0,1,0,1,19
38,giày dép,[FACOTA CHÍNH HÃNG] Giày Dép Sandals Facota Nam Nữ Đen AN01 - Sandal Êm Nhẹ Đẹp - Facota Đen,https://www.lazada.vn/products/facota-chinh-hang-giay-dep-sandals-facota-nam-nu-den-an01-sandal-em-nhe-dep-facota-den-i1863988632.html,210.267 ₫,34% Off,606 Đã bán,(141),Hồ Chí Minh,320.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,99%,99%,50%,N/A,N/A,N/A,N/A,N/A
39,giày dép,Giày Có Lỗ Thoáng Khí Mẫu Mới Mùa Hè 2024 Giày Đi Mưa Giày Đi Biển Chống Nước Dép Cặp Đôi Dép Xăng Đan Ngoài Trời Dép Lê Sành Điệu,https://www.lazada.vn/products/giay-co-lo-thoang-khi-mau-moi-mua-he-2024-giay-di-mua-giay-di-bien-chong-nuoc-dep-cap-doi-dep-xang-dan-ngoai-troi-dep-le-sanh-dieu-i2655328488.html,90.000 ₫,,,,Hồ Chí Minh,,17.000 ₫,Không áp dụng chính sách bảo hành,96%,95%,100%,0,0,0,0,0
40,giày dép,Fashionable Couple Beach Sandals,https://www.lazada.vn/products/fashionable-couple-beach-sandals-i2654704883.html,543 ₫,40% Off,,,Nước ngoài,905 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,0,0,0,0,0
41,giày dép,Dép chữ CCC nam nữ,https://www.lazada.vn/products/dep-chu-ccc-nam-nu-i2490851686.html,30.000 ₫,57% Off,6 Đã bán,(1),Tây Ninh,70.000 ₫,28.700 ₫,3 ngày trả hàng cho Nhà bán hàng,100%,Không đủ thông tin,Không đủ thông tin,0,0,0,0,1
42,giày dép,AOKANG Xăng Đan Mới Xăng Đan Thời Trang Gót Vuông Miệng Cá Gót Túi Xăng Đan Đế Bằng Giày Trượt Bên Ngoài Thường Ngày,https://www.lazada.vn/products/aokang-xang-dan-moi-xang-dan-thoi-trang-got-vuong-mieng-ca-got-tui-xang-dan-de-bang-giay-truot-ben-ngoai-thuong-ngay-i2141312844.html,57.000 ₫,70% Off,2.2K Đã bán,(862),Nước ngoài,192.000 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,7,5,15,22,814
43,giày dép,Giày Nữ Xăng Đan bít mũi gót thấp 3 cm Có Khóa Phong Cách Mới Mùa Hè CG-0601,https://www.lazada.vn/products/giay-nu-xang-dan-bit-mui-got-thap-3-cm-co-khoa-phong-cach-moi-mua-he-cg-0601-i2145143327.html,50.000 ₫,50% Off,89 Đã bán,(23),Hồ Chí Minh,169.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,90%,91%,100%,0,0,1,0,22
44,giày dép,QiaoYiLuo Dép Xăng Đan Đế Bằng Thương Hiệu Và Dép Lê Giày Dành Cho Cặp Đôi Và Nam Và Có Đế Xốp & Đế Chống Trượt,https://www.lazada.vn/products/qiaoyiluo-dep-xang-dan-de-bang-thuong-hieu-va-dep-le-giay-danh-cho-cap-doi-va-nam-va-co-de-xop-de-chong-truot-i1856016694.html,143.000 ₫,59% Off,864 Đã bán,(349),Nước ngoài,350.000 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,4,1,2,8,334
45,giày dép,"Dép quai ngang nam,nữ theo năm sinh 2008,2009,2010 hottrend",https://www.lazada.vn/products/dep-quai-ngang-namnu-theo-nam-sinh-200820092010-hottrend-i2599742153.html,75.000 ₫,46% Off,57 Đã bán,(24),Hải Dương,140.000 ₫,37.700 ₫,3 ngày trả hàng cho Nhà bán hàng,96%,100%,100%,0,1,0,0,23
46,giày dép,Giày Cao Gót Họa Tiết Hoa Tulip Xinh Xắn Thời Trang Cho Nữ,https://www.lazada.vn/products/giay-cao-got-hoa-tiet-hoa-tulip-xinh-xan-thoi-trang-cho-nu-i2607958444.html,71.420 ₫,14% Off,,(1),Nước ngoài,82.850 ₫,,Không áp dụng chính sách bảo hành,96%,Không đủ thông tin,100%,0,0,0,0,1
47,giày dép,Qiaoyuluo nam dép đi trong nhà phong cách dày đế mềm thoải mái và chống trượt thể thao và giải trí đế dày đế mềm Giày đi biển,https://www.lazada.vn/products/qiaoyuluo-nam-dep-di-trong-nha-phong-cach-day-de-mem-thoai-mai-va-chong-truot-the-thao-va-giai-tri-de-day-de-mem-giay-di-bien-i2643933952.html,79.000 ₫,44% Off,29 Đã bán,(3),Nước ngoài,140.800 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,0,0,0,0,3
48,giày dép,B1OCK STORE sandal nữ dép quai hậu nữ sandal Đàn hồi Chống bám bụi Thời thượng Nổi bật B94G0KL,https://www.lazada.vn/products/b1ock-store-sandal-nu-dep-quai-hau-nu-sandal-dan-hoi-chong-bam-bui-thoi-thuong-noi-bat-b94g0kl-i2618835733.html,70.392 ₫,66% Off,18 Đã bán,(7),Nước ngoài,208.800 ₫,,Không áp dụng chính sách bảo hành,99%,Không đủ thông tin,100%,0,0,0,0,7
49,giày dép,"Dép nam da bò quai hậu, dép da nam",https://www.lazada.vn/products/dep-nam-da-bo-quai-hau-dep-da-nam-i518586248.html,99.000 ₫,45% Off,775 Đã bán,(226),Hà Nội,180.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,99%,100%,6,8,12,25,175
50,giày dép,[HCM] Giày sandal Shondo nam nữ Sport F7 Racing F7R1010 - Đen full- Shondo chính hãng,https://www.lazada.vn/products/hcm-giay-sandal-shondo-nam-nu-sport-f7-racing-f7r1010-den-full-shondo-chinh-hang-i2590718065.html,300.842 ₫,31% Off,230 Đã bán,(23),Hồ Chí Minh,439.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,99%,99%,50%,0,0,0,0,23
51,giày dép,Chất Lượng Bán Chạy Dép Bông Đế Dày Thời Trang Thu Đông 2024 Phong Cách Mới Cho Nữ,https://www.lazada.vn/products/chat-luong-ban-chay-dep-bong-de-day-thoi-trang-thu-dong-2024-phong-cach-moi-cho-nu-i2581037235.html,51.900 ₫,48% Off,185 Đã bán,(60),Nước ngoài,99.000 ₫,,Không áp dụng chính sách bảo hành,97%,Không đủ thông tin,100%,1,0,1,3,55
52,giày dép,Naza Trend Store【Free Shipping Miễn phí vận chuyển】 Xăng đan cho Nam bằng Da Da Giày đi biển nam Mới Mùa Hè 2023 Xăng đan cho nam bằng da chống trượt có đế mềm thường ngày,https://www.lazada.vn/products/naza-trend-storefree-shipping-mien-phi-van-chuyen-xang-dan-cho-nam-bang-da-da-giay-di-bien-nam-moi-mua-he-2023-xang-dan-cho-nam-bang-da-chong-truot-co-de-mem-thuong-ngay-i2391700659.html,111.000 ₫,28% Off,139 Đã bán,(103),Nước ngoài,205.000 ₫,,Không áp dụng chính sách bảo hành,93%,Không đủ thông tin,100%,3,0,3,5,92
53,giày dép,"Dép Sandal Nam, Dép Quai Hậu 2 Quai Dán Mã DP36",https://www.lazada.vn/products/dep-sandal-nam-dep-quai-hau-2-quai-dan-ma-dp36-i2523491439.html,98.000 ₫,,88 Đã bán,(27),Hồ Chí Minh,,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,88%,3%,46%,3,0,1,0,23
54,giày dép,(2 màu y hình) DÉP NI MẪU MỚI UNISEX,https://www.lazada.vn/products/2-mau-y-hinh-dep-ni-mau-moi-unisex-i2360608894.html,30.168 ₫,58% Off,34 Đã bán,(12),Hồ Chí Minh,72.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,95%,92%,0,0,0,0,12
55,giày dép,"Dép sandal nam quai ngang đế chữ FASHION thời trang, dép xăng đan quai hậu học sinh nam đi cực bền êm chân chống trơn trượt tốt TH-15",https://www.lazada.vn/products/dep-sandal-nam-quai-ngang-de-chu-fashion-thoi-trang-dep-xang-dan-quai-hau-hoc-sinh-nam-di-cuc-ben-em-chan-chong-tron-truot-tot-th-15-i2342689770.html,65.226 ₫,,389 Đã bán,(140),Hồ Chí Minh,,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,88%,3%,46%,9,3,3,7,119
56,giày dép,"[HCM-giá sỉ-sẵn kho giao ngay] sandal nam nữ, dép quai hậu học sinh sinh viên siêu hót trend- dép sandal hàng nhập cao cấp cực êm, siêu bền",https://www.lazada.vn/products/hcm-gia-si-san-kho-giao-ngay-sandal-nam-nu-dep-quai-hau-hoc-sinh-sinh-vien-sieu-hot-trend-dep-sandal-hang-nhap-cao-cap-cuc-em-sieu-ben-i2211431153.html,66.202 ₫,78% Off,628 Đã bán,(228),Hồ Chí Minh,300.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,100%,66%,5,0,1,5,217
57,giày dép,Dép Lê Nam Chống Trượt Đi Bên Ngoài Dép Lê EVA Thể Thao Chống Mùi Chịu Mài Mòn Bốn Mùa Phòng Tắm Mẫu Mới 2023 Nam Mùa Hè,https://www.lazada.vn/products/dep-le-nam-chong-truot-di-ben-ngoai-dep-le-eva-the-thao-chong-mui-chiu-mai-mon-bon-mua-phong-tam-mau-moi-2023-nam-mua-he-i1894181109.html,57.040 ₫,37% Off,112 Đã bán,(30),Nước ngoài,91.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,93%,99%,0,0,1,2,27
58,giày dép,"Dép xốp quai kẹp Nam nữ [đi trong nhà,khách sạn]",https://www.lazada.vn/products/dep-xop-quai-kep-nam-nu-di-trong-nhakhach-san-i1271705721.html,9.000 ₫,55% Off,7.5K Đã bán,(400),Hồ Chí Minh,20.000 ₫,,3 ngày trả hàng cho Nhà bán hàng,98%,100%,100%,N/A,N/A,N/A,N/A,N/A
59,giày dép,DevilPrincess Dép Mũi Nhọn Cá Mập Heli Giày Nữ Đế Bằng Mùa Hè Mẫu Mới Mặc Ngoài Thời Trang Cho Nữ Xăng Đan Nữ Thường Ngày Có Lỗ Màu Trơn,https://www.lazada.vn/products/devilprincess-dep-mui-nhon-ca-map-heli-giay-nu-de-bang-mua-he-mau-moi-mac-ngoai-thoi-trang-cho-nu-xang-dan-nu-thuong-ngay-co-lo-mau-tron-i2591120555.html,52.938 ₫,49% Off,62 Đã bán,(19),Nước ngoài,104.000 ₫,,Không áp dụng chính sách bảo hành,97%,Không đủ thông tin,100%,0,0,0,0,19
