,Type,Title,Links,Price,Discount_percent,Sold,Preview,Location,Original,Ship_price,Return,Positive_review,Ship_on_time,Rate_response,One_star,Two_star,Three_star,Four_star,Five_star
10,giày,Price Dropadidas originals Superstar Men and women shoes Casual sports shoes brownish green,https://www.lazada.vn/products/price-dropadidas-originals-superstar-men-and-women-shoes-casual-sports-shoes-brownish-green-i2649666679.html,835.522 ₫,75% Off,71 Đã bán,(34),Bắc Ninh,3.323.479 ₫,Miễn phí,3 ngày trả hàng cho Nhà bán hàng,97%,88%,100%,0,0,0,0,34
11,giày,Price Dropadidas originals Superstar Men and women shoes Casual sports shoes grayish black,https://www.lazada.vn/products/price-dropadidas-originals-superstar-men-and-women-shoes-casual-sports-shoes-grayish-black-i2649731241.html,835.522 ₫,75% Off,90 Đã bán,(34),Bắc Ninh,3.323.479 ₫,Miễn phí,3 ngày trả hàng cho Nhà bán hàng,97%,88%,100%,0,0,0,0,34
12,giày,Converse 1970s all star low cut blue and white for man and women Canvas shoes In stock,https://www.lazada.vn/products/converse-1970s-all-star-low-cut-blue-and-white-for-man-and-women-canvas-shoes-in-stock-i2654927415.html,709.409 ₫,58% Off,16 Đã bán,,Tiền Giang,1.685.456 ₫,Miễn phí,3 ngày trả hàng cho Nhà bán hàng,100%,91%,50%,0,0,0,0,0
13,giày,Price Dropadidas originals Superstar Men and women shoes Casual sports shoes white,https://www.lazada.vn/products/price-dropadidas-originals-superstar-men-and-women-shoes-casual-sports-shoes-white-i2649802440.html,835.522 ₫,75% Off,72 Đã bán,(34),Bắc Ninh,,,,,,,N/A,N/A,N/A,N/A,N/A
14,giày,Giày thể thao nam trung niên mới 2023 Giày chạy thường ngày thoáng khí,https://www.lazada.vn/products/giay-the-thao-nam-trung-nien-moi-2023-giay-chay-thuong-ngay-thoang-khi-i2604983253.html,71.230 ₫,43% Off,233 Đã bán,(72),Nước ngoài,125.000 ₫,,Không áp dụng chính sách bảo hành,97%,Không đủ thông tin,100%,0,0,0,4,68
15,giày,"【Special Offer】Converse 1970s chuck Taylor Classic versatile, non-slip wear-resistant, high-top canvas shoes, men and women's models, falling leaves yellow-next day delivery In stock",https://www.lazada.vn/products/special-offerconverse-1970s-chuck-taylor-classic-versatile-non-slip-wear-resistant-high-top-canvas-shoes-men-and-womens-models-falling-leaves-yellow-next-day-delivery-in-stock-i2654837875.html,700.984 ₫,62% Off,35 Đã bán,(2),Tiền Giang,1.865.138 ₫,Miễn phí,3 ngày trả hàng cho Nhà bán hàng,100%,91%,50%,0,0,0,0,2
16,giày,Pioneer Land Mall【Free Shipping Miễn phí vận chuyển】Giày nam phong cách thể thao Hàn Quốc thoáng khí thời trang,https://www.lazada.vn/products/pioneer-land-mallfree-shipping-mien-phi-van-chuyengiay-nam-phong-cach-the-thao-han-quoc-thoang-khi-thoi-trang-i1964754446.html,140.000 ₫,62% Off,4.7K Đã bán,(1432),Nước ngoài,369.000 ₫,,Không áp dụng chính sách bảo hành,97%,Không đủ thông tin,100%,12,9,16,30,1365
17,giày,"giày tây công sở tăng chiều cao 7cm da bò thật đế cao su khâu , tăng cao bí mật , sang trọng đẳng cấp",https://www.lazada.vn/products/giay-tay-cong-so-tang-chieu-cao-7cm-da-bo-that-de-cao-su-khau-tang-cao-bi-mat-sang-trong-dang-cap-i220201011.html,149.000 ₫,50% Off,1.6K Đã bán,(341),Hà Nội,299.000 ₫,45.100 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,99%,76%,13,6,14,25,283
18,giày,Giày tây nam công sở da mềm đế khâu chắc chắn đóng hộp cẩn thận bao đổi trả nếu ko vừa hàng lỗi sản phẩm đóng hộp (MT04),https://www.lazada.vn/products/giay-tay-nam-cong-so-da-mem-de-khau-chac-chan-dong-hop-can-than-bao-doi-tra-neu-ko-vua-hang-loi-san-pham-dong-hop-mt04-i394476892.html,99.000 ₫,48% Off,499 Đã bán,(139),Hồ Chí Minh,190.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,96%,100%,100%,N/A,N/A,N/A,N/A,N/A
19,giày,[HCM]Giày tây nam giả dây cột lịch lãm size 38 đên 44,https://www.lazada.vn/products/hcmgiay-tay-nam-gia-day-cot-lich-lam-size-38-den-44-i1298037642.html,99.000 ₫,48% Off,397 Đã bán,(84),Hồ Chí Minh,190.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,100%,Không đủ thông tin,1,1,2,2,78
20,giày,Sportify Hi-tech【Free Shipping Miễn phí vận chuyển】 Giày da thoáng khí của nam giới Dép da mùa hè mỏng Trang phục công sở Màu trắng thông thường Da rỗng Da mềm Giày nam đế mềm,https://www.lazada.vn/products/sportify-hi-techfree-shipping-mien-phi-van-chuyen-giay-da-thoang-khi-cua-nam-gioi-dep-da-mua-he-mong-trang-phuc-cong-so-mau-trang-thong-thuong-da-rong-da-mem-giay-nam-de-mem-i1960772563.html,140.400 ₫,50% Off,687 Đã bán,(379),Nước ngoài,283.000 ₫,,Không áp dụng chính sách bảo hành,97%,Không đủ thông tin,100%,3,3,4,5,365
21,giày,Giày Sneaker Nam Giày Thể Thao Nam Tăng Chiều Cao Đến 6cm Cá Tính,https://www.lazada.vn/products/giay-sneaker-nam-giay-the-thao-nam-tang-chieu-cao-den-6cm-ca-tinh-i2388596109.html,114.000 ₫,50% Off,951 Đã bán,(245),Nước ngoài,229.000 ₫,,Bảo hành bởi Nhà sản xuất quốc tế 6 tháng,97%,Không đủ thông tin,100%,3,2,4,10,224
22,giày,Giày Bata Đúc Khoét Lỗ (chống nước đi thoải mái êm chân) (Có size Nam-Nữ),https://www.lazada.vn/products/giay-bata-duc-khoet-lo-chong-nuoc-di-thoai-mai-em-chan-co-size-nam-nu-i2368831109.html,59.000 ₫,54% Off,329 Đã bán,(112),Hồ Chí Minh,129.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,98%,85%,87%,3,0,3,4,102
23,giày,"Giày nam nữ Giày thường ngày, giày kape, Giày Nữ Giày vans màu đen, Giày thường ngàyM",https://www.lazada.vn/products/giay-nam-nu-giay-thuong-ngay-giay-kape-giay-nu-giay-vans-mau-den-giay-thuong-ngaym-i2637839054.html,548 ₫,,140 Đã bán,,Nước ngoài,,,Không áp dụng chính sách bảo hành,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,0,0,0,0,0
24,giày,Giày Da Nam Giày Nam Da Thật Đục Lỗ Giày Lỗ Công Sở Mùa Hè Xăng Đan Da Thoáng Khí Cho Bố TRUNG NIÊN Đế Mềm Chống Trượt,https://www.lazada.vn/products/giay-da-nam-giay-nam-da-that-duc-lo-giay-lo-cong-so-mua-he-xang-dan-da-thoang-khi-cho-bo-trung-nien-de-mem-chong-truot-i2605774274.html,91.342 ₫,46% Off,58 Đã bán,(13),Nước ngoài,169.000 ₫,,Không áp dụng chính sách bảo hành,96%,Không đủ thông tin,Không đủ thông tin,0,0,0,0,13
25,giày,Giày thể thao nam Sneaker êm chân thoáng khí chạy bộ thể dục thể thao,https://www.lazada.vn/products/giay-the-thao-nam-sneaker-em-chan-thoang-khi-chay-bo-the-duc-the-thao-i2426007260.html,73.500 ₫,33% Off,163 Đã bán,(47),Vĩnh Phúc,109.000 ₫,37.700 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,85%,100%,1,0,1,2,43
26,giày,Giày thể thao nam sneaker đế mềm MHYH 2 màu thoáng khí,https://www.lazada.vn/products/giay-the-thao-nam-sneaker-de-mem-mhyh-2-mau-thoang-khi-i2042032025.html,50.000 ₫,58% Off,4.9K Đã bán,(1243),Hà Nội,120.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,100%,83%,65,16,49,68,1045
27,giày,🇻🇳Có Sẳn Hàng🇻🇳 Giày thể thao nữ đẹp Giày nữ sneaker đế cao su mềm siêu nhẹ nhiều màu,https://www.lazada.vn/products/co-san-hang-giay-the-thao-nu-dep-giay-nu-sneaker-de-cao-su-mem-sieu-nhe-nhieu-mau-i2265210033.html,134.075 ₫,71% Off,837 Đã bán,(316),Hồ Chí Minh,459.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,98%,100%,100%,1,1,7,4,303
28,giày,Giày thường ngày Giữa Mùa Thu cho nữ thoáng khí mới mùa hè,https://www.lazada.vn/products/giay-thuong-ngay-giua-mua-thu-cho-nu-thoang-khi-moi-mua-he-i2285654947.html,94.085 ₫,53% Off,553 Đã bán,(216),Nước ngoài,200.000 ₫,,Không áp dụng chính sách bảo hành,97%,Không đủ thông tin,100%,0,1,0,0,216
29,giày,Sepatu bàn cờ Mono OG màu đen trắng cao cấp bnibI,https://www.lazada.vn/products/sepatu-ban-co-mono-og-mau-den-trang-cao-cap-bnibi-i2637691964.html,1.296 ₫,,337 Đã bán,,Nước ngoài,,,Không áp dụng chính sách bảo hành,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,0,0,0,0,0
30,giày,Giày tây da mềm cao cấp đế khâu sẵng size từ 38 đến 43 thời thượng,https://www.lazada.vn/products/giay-tay-da-mem-cao-cap-de-khau-sang-size-tu-38-den-43-thoi-thuong-i205768352.html,122.550 ₫,37% Off,4.1K Đã bán,(1044),Hồ Chí Minh,195.000 ₫,19.600 ₫,3 ngày trả hàng cho Nhà bán hàng,95%,98%,Không đủ thông tin,23,11,22,54,934
31,giày,"Giày Vải Mùa Hè Mới 2023, Giày Công Sở Đế Mềm Lưới Thoáng Khí, Giày Một Lớp Thoải Mái",https://www.lazada.vn/products/giay-vai-mua-he-moi-2023-giay-cong-so-de-mem-luoi-thoang-khi-giay-mot-lop-thoai-mai-i2347607339.html,75.000 ₫,63% Off,2.2K Đã bán,(759),Nước ngoài,200.000 ₫,,Không áp dụng chính sách bảo hành,97%,Không đủ thông tin,100%,5,3,4,8,740
32,giày,Giày Thường Ngày Thể Thao Thoáng Khí Lụa Lạnh Mùa Hè Giày Chạy Bộ Nhẹ Tiện Lợi Chống Trượt Đế Mềm Nam Giày Mặt Lưới Sành Điệu Thời Trang Thanh Niên,https://www.lazada.vn/products/giay-thuong-ngay-the-thao-thoang-khi-lua-lanh-mua-he-giay-chay-bo-nhe-tien-loi-chong-truot-de-mem-nam-giay-mat-luoi-sanh-dieu-thoi-trang-thanh-nien-i2485797375.html,101.200 ₫,75% Off,29 Đã bán,(12),Hồ Chí Minh,427.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,93%,99%,0,0,0,0,12
33,giày,Giày nam thể thao sneaker BINGO trắng đẹp cổ cao cho học sinh đi học đi làm cao cấp Mã GCO,https://www.lazada.vn/products/giay-nam-the-thao-sneaker-bingo-trang-dep-co-cao-cho-hoc-sinh-di-hoc-di-lam-cao-cap-ma-gco-i295820322.html,79.000 ₫,56% Off,722 Đã bán,(160),Hưng Yên,180.000 ₫,43.900 ₫,3 ngày trả hàng cho Nhà bán hàng,91%,100%,100%,N/A,N/A,N/A,N/A,N/A
34,giày,Vasibaen dép nam đẹp 2024nam mới Giày da Phiên bản thời trang Hàn Quốc và đa năng sáng mặt bằng sáng chế da Giày thường ngày mũi nhọn kinh doanh giày nam,https://www.lazada.vn/products/vasibaen-dep-nam-dep-2024nam-moi-giay-da-phien-ban-thoi-trang-han-quoc-va-da-nang-sang-mat-bang-sang-che-da-giay-thuong-ngay-mui-nhon-kinh-doanh-giay-nam-i2389598272.html,93.018 ₫,65% Off,1.0K Đã bán,(564),Nước ngoài,262.400 ₫,,Được đổi ý,99%,Không đủ thông tin,100%,8,8,7,8,533
35,giày,Kuangaokai【Free Shipping Miễn phí vận chuyển】 Giày thể thao nam đẹp giày nam 2023 Giày thể thao thời trang dép nam chống trượt,https://www.lazada.vn/products/kuangaokaifree-shipping-mien-phi-van-chuyen-giay-the-thao-nam-dep-giay-nam-2023-giay-the-thao-thoi-trang-dep-nam-chong-truot-i2347089307.html,159.000 ₫,30% Off,258 Đã bán,(98),Nước ngoài,319.000 ₫,,Không áp dụng chính sách bảo hành,96%,Không đủ thông tin,100%,0,2,0,0,96
36,giày,VSHOES Giày thể thao lười 2 quai dán tiện lợi thời trang hai màu đen be,https://www.lazada.vn/products/vshoes-giay-the-thao-luoi-2-quai-dan-tien-loi-thoi-trang-hai-mau-den-be-i2392838043.html,129.000 ₫,35% Off,103 Đã bán,(36),Nước ngoài,199.000 ₫,,Bảo hành bởi Nhà sản xuất quốc tế 6 tháng,98%,Không đủ thông tin,100%,0,0,0,0,36
37,giày,🇻🇳Có Sẳn Hàng🇻🇳 Giày Thuyền Nữ Thời Trang Thoáng Khí Dán Magic Đế Giày Tăng Chiều Cao,https://www.lazada.vn/products/co-san-hang-giay-thuyen-nu-thoi-trang-thoang-khi-dan-magic-de-giay-tang-chieu-cao-i2393766796.html,130.660 ₫,6% Off,56 Đã bán,(25),Hồ Chí Minh,,,,,,,0,0,0,0,0
38,giày,Giày Da Nam Giày Da Nam Trang Phục Công Sở Mùa Xuân Thu Giày Da Nam Trung Niên Thoải Mái Bề Mặt Mềm Thoáng Khí,https://www.lazada.vn/products/giay-da-nam-giay-da-nam-trang-phuc-cong-so-mua-xuan-thu-giay-da-nam-trung-nien-thoai-mai-be-mat-mem-thoang-khi-i2635088482.html,110.000 ₫,,,,Nước ngoài,,,Không áp dụng chính sách bảo hành,98%,Không đủ thông tin,100%,0,0,0,0,0
39,giày,"GIÀY HIEUTHUHAI ASIA 3 sọc thể thao thời thượng,đế cao su -Hàng cao cấp",https://www.lazada.vn/products/giay-hieuthuhai-asia-3-soc-the-thao-thoi-thuongde-cao-su-hang-cao-cap-i2344802939.html,124.000 ₫,5% Off,62 Đã bán,(23),Hồ Chí Minh,130.000 ₫,19.600 ₫,3 ngày trả hàng cho Nhà bán hàng,99%,96%,100%,0,0,1,0,22
40,giày,"Freeship giày thể thao trắng tuyết nâng đế giá sốc, hàng full box",https://www.lazada.vn/products/freeship-giay-the-thao-trang-tuyet-nang-de-gia-soc-hang-full-box-i341444433.html,49.000 ₫,45% Off,669 Đã bán,(191),Hà Nội,199.000 ₫,32.700 ₫,3 ngày trả hàng cho Nhà bán hàng,95%,13%,Không đủ thông tin,7,3,4,13,164
41,giày,Giày Nam Giày Sành Điệu Instagram Bố Già Siêu Hot Nổi Tiếng Trên Mạng Phong Cách Hồng Kông Đen Tuyền Thu Hút Đường Phố Mùa Thu Học Sinh Thể Thao Dễ Phối Mặt Lưới Mùa Hè,https://www.lazada.vn/products/giay-nam-giay-sanh-dieu-instagram-bo-gia-sieu-hot-noi-tieng-tren-mang-phong-cach-hong-kong-den-tuyen-thu-hut-duong-pho-mua-thu-hoc-sinh-the-thao-de-phoi-mat-luoi-mua-he-i1648373314.html,130.000 ₫,,322 Đã bán,(92),Nước ngoài,,,,,,,N/A,N/A,N/A,N/A,N/A
42,giày,AOKANG nâng cao đế dày màu trắng thời trang giày phiên bản Hàn Quốc bên trong nâng cao thời trang giản dị đế mềm Thể Thao Linh Hoạt giày vải,https://www.lazada.vn/products/aokang-nang-cao-de-day-mau-trang-thoi-trang-giay-phien-ban-han-quoc-ben-trong-nang-cao-thoi-trang-gian-di-de-mem-the-thao-linh-hoat-giay-vai-i2303345318.html,143.000 ₫,60% Off,2.3K Đã bán,(1083),Nước ngoài,361.600 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,6,1,5,12,1059
43,giày,Giày thể thao nữ MON độn đế 5cm chất liệu da siêu đẹp phong cách thời trang mẫu mới,https://www.lazada.vn/products/giay-the-thao-nu-mon-don-de-5cm-chat-lieu-da-sieu-dep-phong-cach-thoi-trang-mau-moi-i2444645702.html,91.200 ₫,58% Off,446 Đã bán,(171),Hà Nội,215.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,95%,50%,70%,3,1,2,4,162
44,giày,Giày thể thao nữ wr giá rẻ phong cách thời trang,https://www.lazada.vn/products/giay-the-thao-nu-wr-gia-re-phong-cach-thoi-trang-i2663622189.html,35.000 ₫,75% Off,,(1),Hà Nội,139.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,95%,50%,70%,0,0,0,0,1
45,giày,Giày nam sneaker thể thao vải thoáng khí One 73D ( có 2 màu ),https://www.lazada.vn/products/giay-nam-sneaker-the-thao-vai-thoang-khi-one-73d-co-2-mau-i1910298331.html,56.689 ₫,61% Off,8.2K Đã bán,(1938),Hà Nội,146.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,100%,83%,N/A,N/A,N/A,N/A,N/A
46,giày,"[FreeshipMAX] Giày lười vải nam mẫu mới..họa tiết kẻ sọc..đế cao su mang êm chân, mã LV14",https://www.lazada.vn/products/freeshipmax-giay-luoi-vai-nam-mau-moihoa-tiet-ke-socde-cao-su-mang-em-chan-ma-lv14-i1789986117.html,121.900 ₫,19% Off,91 Đã bán,(34),Hồ Chí Minh,150.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,98%,100%,100%,0,0,0,1,33
47,giày,"Freeship, Giày nam, giày thể thao nam, giày sneaker nam giá rẻ mã DGT02",https://www.lazada.vn/products/freeship-giay-nam-giay-the-thao-nam-giay-sneaker-nam-gia-re-ma-dgt02-i271896006.html,49.000 ₫,48% Off,100 Đã bán,(28),Hưng Yên,155.000 ₫,37.700 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,100%,100%,2,1,1,0,24
48,giày,"[giá sỉ-tặng tất] giày thể thao nam sneaker đế cao tăng chiều cao hàng nhập siêu thoáng khí, da mềm mịn nhẹ siêu hót",https://www.lazada.vn/products/gia-si-tang-tat-giay-the-thao-nam-sneaker-de-cao-tang-chieu-cao-hang-nhap-sieu-thoang-khi-da-mem-min-nhe-sieu-hot-i1989864582.html,119.000 ₫,70% Off,2.4K Đã bán,(729),Hồ Chí Minh,398.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,100%,66%,4,2,11,24,689
49,giày,Giày thể thao nam Yierku thoáng khí phong cách Hàn Quốc hợp thời trang,https://www.lazada.vn/products/giay-the-thao-nam-yierku-thoang-khi-phong-cach-han-quoc-hop-thoi-trang-i1654511940.html,141.000 ₫,45% Off,5.9K Đã bán,(1006),Nước ngoài,340.000 ₫,,Được đổi ý,94%,Không đủ thông tin,100%,29,9,31,38,900
50,giày,【Online Store】New Balance NB 327 WS327KA White Red,https://www.lazada.vn/products/online-storenew-balance-nb-327-ws327ka-white-red-i2605218332.html,733.999 ₫,62% Off,137 Đã bán,(82),Bắc Ninh,1.915.785 ₫,Miễn phí,3 ngày trả hàng cho Nhà bán hàng,100%,84%,100%,0,0,0,0,82
51,giày,Price Dropadidas originals Superstar Men and women shoes Casual sports shoes white gold,https://www.lazada.vn/products/price-dropadidas-originals-superstar-men-and-women-shoes-casual-sports-shoes-white-gold-i2649659671.html,835.522 ₫,75% Off,71 Đã bán,(34),Bắc Ninh,3.323.479 ₫,Miễn phí,3 ngày trả hàng cho Nhà bán hàng,97%,88%,100%,0,0,0,0,34
52,giày,Price Dropadidas originals Superstar Men and women shoes Casual sports shoes grayish blue,https://www.lazada.vn/products/price-dropadidas-originals-superstar-men-and-women-shoes-casual-sports-shoes-grayish-blue-i2649644704.html,835.522 ₫,75% Off,90 Đã bán,(34),Bắc Ninh,3.323.479 ₫,Miễn phí,3 ngày trả hàng cho Nhà bán hàng,97%,88%,100%,0,0,0,0,34
53,giày,Price Dropadidas originals Superstar Men and women shoes Casual sports shoes brown,https://www.lazada.vn/products/price-dropadidas-originals-superstar-men-and-women-shoes-casual-sports-shoes-brown-i2649740237.html,835.522 ₫,75% Off,72 Đã bán,(34),Bắc Ninh,3.323.479 ₫,Miễn phí,3 ngày trả hàng cho Nhà bán hàng,97%,88%,100%,0,0,0,0,34
54,giày,Price Dropadidas originals Superstar Men and women shoes Casual sports shoes black,https://www.lazada.vn/products/price-dropadidas-originals-superstar-men-and-women-shoes-casual-sports-shoes-black-i2649773441.html,835.522 ₫,75% Off,74 Đã bán,(34),Bắc Ninh,3.323.479 ₫,Miễn phí,3 ngày trả hàng cho Nhà bán hàng,97%,88%,100%,0,0,0,0,34
55,giày,"Giày nhựa, giày nhựa nam đi mưa",https://www.lazada.vn/products/giay-nhua-giay-nhua-nam-di-mua-i2067555569.html,36.000 ₫,50% Off,311 Đã bán,(73),Hồ Chí Minh,72.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,90%,85%,Không đủ thông tin,N/A,N/A,N/A,N/A,N/A
56,giày,[Freeship + Quà ] Giày thể thao nam sneakers ABU phong cách Hàn quốc thoáng khí khử mùi chống trơn HD5 2 màu............đến từ Asorashop........,https://www.lazada.vn/products/freeship-qua-giay-the-thao-nam-sneakers-abu-phong-cach-han-quoc-thoang-khi-khu-mui-chong-tron-hd5-2-mauden-tu-asorashop-i1881983153.html,68.865 ₫,69% Off,241 Đã bán,(72),Vĩnh Phúc,220.000 ₫,37.700 ₫,3 ngày trả hàng cho Nhà bán hàng,89%,96%,100%,N/A,N/A,N/A,N/A,N/A
57,giày,Giày Lội Nước Thoáng Khí Ngoài Trời Giày Leo Núi Đế Mềm Chống Trượt Giày Nam Giày Sành Điệu Mùa Hè Giày Thường Ngày Thể Thao Nam Giày Lưới Nam,https://www.lazada.vn/products/giay-loi-nuoc-thoang-khi-ngoai-troi-giay-leo-nui-de-mem-chong-truot-giay-nam-giay-sanh-dieu-mua-he-giay-thuong-ngay-the-thao-nam-giay-luoi-nam-i2286190456.html,89.240 ₫,8% Off,200 Đã bán,(75),Hồ Chí Minh,97.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,93%,99%,2,1,1,2,69
58,giày,[SIÊU SALE NĂM MỚI] [FREESHIP + VOUCHER] Giày thể thao nữ da dế siêu êm dây thừng Sol,https://www.lazada.vn/products/sieu-sale-nam-moi-freeship-voucher-giay-the-thao-nu-da-de-sieu-em-day-thung-sol-i2492236372.html,109.000 ₫,50% Off,713 Đã bán,(310),Hà Nội,220.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,98%,87%,100%,2,1,4,4,299
59,giày,Yierku 【Free Shipping Miễn phí vận chuyển】Giày nhỏ màu trắng của phụ nữ 2022 mùa xuân cơ bản sinh viên giày lưới phẳng của phụ nữ bình thường tất cả các tr,https://www.lazada.vn/products/yierku-free-shipping-mien-phi-van-chuyengiay-nho-mau-trang-cua-phu-nu-2022-mua-xuan-co-ban-sinh-vien-giay-luoi-phang-cua-phu-nu-binh-thuong-tat-ca-cac-tr-i1966912147.html,146.000 ₫,58% Off,4.2K Đã bán,(965),Nước ngoài,462.000 ₫,,Được đổi ý,94%,Không đủ thông tin,100%,14,6,18,35,892
