,Type,Title,Links,Price,Discount_percent,Sold,Preview,Location,Original,Ship_price,Return,Positive_review,Ship_on_time,Rate_response,One_star,Two_star,Three_star,Four_star,Five_star
10,giày dép,Sepatu bàn cờ Mono OG màu đen trắng cao cấp bnibI,https://www.lazada.vn/products/sepatu-ban-co-mono-og-mau-den-trang-cao-cap-bnibi-i2637691964.html,1.296 ₫,,337 Đã bán,,Nước ngoài,,,Không áp dụng chính sách bảo hành,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,0,0,0,0,0
11,giày dép,( GIÀY DÉP HCM ) Dép Massage Chân Có Gai Đi Chống Mùi Hôi,https://www.lazada.vn/products/giay-dep-hcm-dep-massage-chan-co-gai-di-chong-mui-hoi-i1898491157.html,25.000 ₫,62% Off,757 Đã bán,(108),Hồ Chí Minh,66.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,95%,92%,7,3,2,6,90
12,giày dép,Dép Sục Mùa Hè 2024hb Giày Lỗ Chống Trượt Đế Dày Nam Dép Lê Thường Ngày Dép Đi Biển Bít Mũi Thoáng Khí Nam,https://www.lazada.vn/products/dep-suc-mua-he-2024hb-giay-lo-chong-truot-de-day-nam-dep-le-thuong-ngay-dep-di-bien-bit-mui-thoang-khi-nam-i2453162086.html,79.000 ₫,,250 Đã bán,(78),Nước ngoài,,17.000 ₫,Không áp dụng chính sách bảo hành,95%,94%,100%,2,0,2,0,74
13,giày dép,AOKANG dép nữ xinh dép có quai dép nữ kiểu mới Giày tổ ong đế dày cho nữ trong nhà Dép đế dày chống trượt mới cho nữ đồ mặc ngoài,https://www.lazada.vn/products/aokang-dep-nu-xinh-dep-co-quai-dep-nu-kieu-moi-giay-to-ong-de-day-cho-nu-trong-nha-dep-de-day-chong-truot-moi-cho-nu-do-mac-ngoai-i2604902357.html,59.400 ₫,55% Off,193 Đã bán,(68),Nước ngoài,131.200 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,N/A,N/A,N/A,N/A,N/A
14,giày dép,Giày lười nam da cơ bản E3 giá rẻ dễ đi,https://www.lazada.vn/products/giay-luoi-nam-da-co-ban-e3-gia-re-de-di-i2452335159.html,68.400 ₫,54% Off,703 Đã bán,(199),Hà Nội,150.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,100%,100%,4,1,5,8,182
15,giày dép,"Bonnie Cathy Phong Cách Mới Dép nửa chân cho phụ nữ, thời trang và giản dị đế phẳng đồ mặc ngoài Slip-On của phụ nữ Toe-Toe sandal cho phụ nữ",https://www.lazada.vn/products/bonnie-cathy-phong-cach-moi-dep-nua-chan-cho-phu-nu-thoi-trang-va-gian-di-de-phang-do-mac-ngoai-slip-on-cua-phu-nu-toe-toe-sandal-cho-phu-nu-i2607830982.html,51.000 ₫,53% Off,160 Đã bán,(42),Nước ngoài,108.000 ₫,,Không áp dụng chính sách bảo hành,99%,Không đủ thông tin,88%,0,0,1,0,41
16,giày dép,QiaoYiLuo Dép Xăng Đan Đế Bằng Thương Hiệu Và Dép Lê Giày Dành Cho Cặp Đôi Và Nam Và Có Đế Xốp & Đế Chống Trượt,https://www.lazada.vn/products/qiaoyiluo-dep-xang-dan-de-bang-thuong-hieu-va-dep-le-giay-danh-cho-cap-doi-va-nam-va-co-de-xop-de-chong-truot-i1856016694.html,143.000 ₫,59% Off,864 Đã bán,(349),Nước ngoài,350.000 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,4,1,2,8,334
17,giày dép,Aokang phong cách mới Giày tổ ong Nữ đế dày không Dép lê trơn trượt Nữ đồ mặc ngoài phim hoạt hình dễ thương Xăng-đan và dép baotou,https://www.lazada.vn/products/aokang-phong-cach-moi-giay-to-ong-nu-de-day-khong-dep-le-tron-truot-nu-do-mac-ngoai-phim-hoat-hinh-de-thuong-xang-dan-va-dep-baotou-i2316074509.html,45.000 ₫,65% Off,379 Đã bán,(279),Nước ngoài,129.600 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,2,0,1,4,272
18,giày dép,Xăng Đan Giày Lội Nước Lội Suối Thể Thao Nhẹ Tiện Lợi Đục Lỗ Mặt Lưới Thoáng Khí Mẫu Mỏng Mùa Hè Dép Lê Có Lỗ Đi Biển,https://www.lazada.vn/products/xang-dan-giay-loi-nuoc-loi-suoi-the-thao-nhe-tien-loi-duc-lo-mat-luoi-thoang-khi-mau-mong-mua-he-dep-le-co-lo-di-bien-i2406892099.html,79.120 ₫,39% Off,94 Đã bán,(28),Nước ngoài,130.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,94%,100%,0,1,1,1,25
19,giày dép,Dép Quai Ngang Đế Dày Chống Trượt Thời Trang Hàn Quốc Cho Nữ,https://www.lazada.vn/products/dep-quai-ngang-de-day-chong-truot-thoi-trang-han-quoc-cho-nu-i2598018987.html,47.723 ₫,52% Off,277 Đã bán,(77),Nước ngoài,99.000 ₫,,Không áp dụng chính sách bảo hành,97%,Không đủ thông tin,100%,2,0,4,3,69
20,giày dép,"Dép sandal nam quai ngang đế chữ FASHION thời trang, dép xăng đan quai hậu học sinh nam đi cực bền êm chân chống trơn trượt tốt TH-15",https://www.lazada.vn/products/dep-sandal-nam-quai-ngang-de-chu-fashion-thoi-trang-dep-xang-dan-quai-hau-hoc-sinh-nam-di-cuc-ben-em-chan-chong-tron-truot-tot-th-15-i2342689770.html,65.226 ₫,,389 Đã bán,(140),Hồ Chí Minh,,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,88%,3%,46%,9,3,3,7,119
21,giày dép,"Dép sandal nữ tăng 5 phân chiều cao, có quai hậu gắn sticker hình cún chất EVA màu trắng, hồng, đen [Lù store]",https://www.lazada.vn/products/dep-sandal-nu-tang-5-phan-chieu-cao-co-quai-hau-gan-sticker-hinh-cun-chat-eva-mau-trang-hong-den-lu-store-i2468320722.html,33.000 ₫,78% Off,1.5K Đã bán,(466),Hà Nội,150.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,88%,Không đủ thông tin,4,1,5,22,434
22,giày dép,Dép quai ngang MINGSHENG đế dày chống trượt thời trang hè cho cặp đôi,https://www.lazada.vn/products/dep-quai-ngang-mingsheng-de-day-chong-truot-thoi-trang-he-cho-cap-doi-i2633002971.html,29.000 ₫,28% Off,188 Đã bán,(62),Nước ngoài,40.000 ₫,,Không áp dụng chính sách bảo hành,96%,Không đủ thông tin,100%,6,2,2,2,50
23,giày dép,[FACOTA CHÍNH HÃNG] Giày Dép Sandals Facota Nam Nữ Đen Trắng NN02 - Sandal Êm Nhẹ Đẹp,https://www.lazada.vn/products/facota-chinh-hang-giay-dep-sandals-facota-nam-nu-den-trang-nn02-sandal-em-nhe-dep-i1864920798.html,208.662 ₫,46% Off,885 Đã bán,(127),Hồ Chí Minh,389.000 ₫,18.300 ₫,3 ngày trả hàng cho Nhà bán hàng,99%,99%,50%,2,0,0,2,123
24,giày dép,DÉP QUAI NGANG UNISEX CARO ĐẸP BỀN,https://www.lazada.vn/products/dep-quai-ngang-unisex-caro-dep-ben-i2335921016.html,30.168 ₫,61% Off,55 Đã bán,(9),Hồ Chí Minh,78.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,92%,100%,0,0,0,0,9
25,giày dép,Dép gấu dâu Giày Cute Eva Dép xỏ ngón Thương Chống trượt cho nữ,https://www.lazada.vn/products/dep-gau-dau-giay-cute-eva-dep-xo-ngon-thuong-chong-truot-cho-nu-i2608013155.html,41.732 ₫,54% Off,20 Đã bán,(7),Nước ngoài,90.000 ₫,,Không áp dụng chính sách bảo hành,96%,Không đủ thông tin,100%,0,1,0,0,7
26,giày dép,Xăng Đan Bé Gái Xăng Đan Thời Trang Trẻ Em Mẫu Mới Mùa Hè 2024 Trẻ Em Lớn Nhỡ Dép Đi Biển Đế Mềm Thường Ngày Bé Gái,https://www.lazada.vn/products/xang-dan-be-gai-xang-dan-thoi-trang-tre-em-mau-moi-mua-he-2024-tre-em-lon-nho-dep-di-bien-de-mem-thuong-ngay-be-gai-i2518055091.html,126.040 ₫,70% Off,60 Đã bán,(20),Hồ Chí Minh,422.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,93%,99%,0,0,0,1,19
27,giày dép,Dép đi ngoài trời dép đi thường ngày chống nước chống trượt Dép xăng đan nữ Dép nam Giày thoải mái,https://www.lazada.vn/products/dep-di-ngoai-troi-dep-di-thuong-ngay-chong-nuoc-chong-truot-dep-xang-dan-nu-dep-nam-giay-thoai-mai-i2600050167.html,26.000 ₫,42% Off,3.5K Đã bán,(1041),Nước ngoài,45.000 ₫,,Được đổi ý,90%,Không đủ thông tin,100%,63,38,51,40,849
28,giày dép,Dép quai hậu học sinh sandal đính kèm sticker đi học dễ mix đồ,https://www.lazada.vn/products/dep-quai-hau-hoc-sinh-sandal-dinh-kem-sticker-di-hoc-de-mix-do-i2585376692.html,45.000 ₫,50% Off,34 Đã bán,(10),Nam Định,90.000 ₫,37.700 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,100%,50%,0,0,0,0,10
29,giày dép,DevilPrincess Dép Mũi Nhọn Cá Mập Heli Giày Nữ Đế Bằng Mùa Hè Mẫu Mới Mặc Ngoài Thời Trang Cho Nữ Xăng Đan Nữ Thường Ngày Có Lỗ Màu Trơn,https://www.lazada.vn/products/devilprincess-dep-mui-nhon-ca-map-heli-giay-nu-de-bang-mua-he-mau-moi-mac-ngoai-thoi-trang-cho-nu-xang-dan-nu-thuong-ngay-co-lo-mau-tron-i2591120555.html,52.938 ₫,49% Off,62 Đã bán,(19),Nước ngoài,104.000 ₫,,Không áp dụng chính sách bảo hành,97%,Không đủ thông tin,100%,0,0,0,0,19
30,giày dép,( Miễn phí ship ) Dép Cao Gót Nữ Đế Cao 3cm Chất Da Mềm Cực Êm Chân,https://www.lazada.vn/products/mien-phi-ship-dep-cao-got-nu-de-cao-3cm-chat-da-mem-cuc-em-chan-i1979048897.html,75.000 ₫,50% Off,1.4K Đã bán,(337),Hồ Chí Minh,150.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,96%,Không đủ thông tin,5,0,5,11,317
31,giày dép,QiaoYiLuo Xăng Đan Đế Bằng Thương Hiệu Và Dép Lê Giày Dành Cho Cặp Đôi Và Nam Và Có Đế Xốp & Đế Chống Trượt,https://www.lazada.vn/products/qiaoyiluo-xang-dan-de-bang-thuong-hieu-va-dep-le-giay-danh-cho-cap-doi-va-nam-va-co-de-xop-de-chong-truot-i2097300252.html,91.000 ₫,56% Off,97 Đã bán,(73),Nước ngoài,206.000 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,0,0,0,0,74
32,giày dép,Dép quai hậu Sanda NAM NỮ mềm dẻo êm chân SPORT - Tăng lên 1 size,https://www.lazada.vn/products/dep-quai-hau-sanda-nam-nu-mem-deo-em-chan-sport-tang-len-1-size-i2581822676.html,39.000 ₫,35% Off,27 Đã bán,(8),Hồ Chí Minh,60.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,99%,99%,100%,0,0,0,0,8
33,giày dép,Dép Nữ Giày Đi Biển Thời Trang Giày Bệt Nơ Dép Đi Trong Nhà,https://www.lazada.vn/products/dep-nu-giay-di-bien-thoi-trang-giay-bet-no-dep-di-trong-nha-i2621902791.html,19.895 ₫,57% Off,45 Đã bán,(15),Nước ngoài,46.000 ₫,,Không áp dụng chính sách bảo hành,95%,Không đủ thông tin,100%,0,1,0,0,14
34,giày dép,AOKANG Xăng Đan Mới Xăng Đan Thời Trang Gót Vuông Miệng Cá Gót Túi Xăng Đan Đế Bằng Giày Trượt Bên Ngoài Thường Ngày,https://www.lazada.vn/products/aokang-xang-dan-moi-xang-dan-thoi-trang-got-vuong-mieng-ca-got-tui-xang-dan-de-bang-giay-truot-ben-ngoai-thuong-ngay-i2141312844.html,57.000 ₫,70% Off,2.2K Đã bán,(862),Nước ngoài,192.000 ₫,,Được đổi ý,98%,Không đủ thông tin,100%,7,5,15,22,814
35,giày dép,Kuangaokai【Free Shipping Miễn phí vận chuyển】 2023 mùa hè phiên bản Hàn Quốc Mới Dép Nữ Gót Dày gót vừa phải dép giày nữ,https://www.lazada.vn/products/kuangaokaifree-shipping-mien-phi-van-chuyen-2023-mua-he-phien-ban-han-quoc-moi-dep-nu-got-day-got-vua-phai-dep-giay-nu-i2357894149.html,106.000 ₫,27% Off,363 Đã bán,(142),Nước ngoài,214.000 ₫,,Không áp dụng chính sách bảo hành,96%,Không đủ thông tin,100%,0,0,1,0,141
36,giày dép,Dép cao gót hàn quốc quai ngang gạch chéo cao 3m siêu sang chảnh (Được kt hàng trước khi tt),https://www.lazada.vn/products/dep-cao-got-han-quoc-quai-ngang-gach-cheo-cao-3m-sieu-sang-chanh-duoc-kt-hang-truoc-khi-tt-i1676024720.html,65.000 ₫,54% Off,2.4K Đã bán,(517),Hồ Chí Minh,140.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,98%,Không đủ thông tin,11,6,8,11,481
37,giày dép,Dép bánh mì đơn giản thời trang có 4 màu lựa chọn,https://www.lazada.vn/products/dep-banh-mi-don-gian-thoi-trang-co-4-mau-lua-chon-i2627027821.html,38.000 ₫,37% Off,295 Đã bán,(112),Nước ngoài,60.000 ₫,,Được đổi ý,90%,Không đủ thông tin,100%,0,0,2,2,108
38,giày dép,B1OCK STORE Mới năm sandal nữ dép quai hậu nữ sandal đế cao nữ Lót êm ái Độc đáo Tự tin Độc lạ B98G0MW,https://www.lazada.vn/products/b1ock-store-moi-nam-sandal-nu-dep-quai-hau-nu-sandal-de-cao-nu-lot-em-ai-doc-dao-tu-tin-doc-la-b98g0mw-i2622092261.html,53.000 ₫,65% Off,,(2),Nước ngoài,149.800 ₫,,Không áp dụng chính sách bảo hành,99%,Không đủ thông tin,100%,0,0,0,0,2
39,giày dép,Dép nam quai ngang đẹp. Quai da đế cao 3cm chống trơn trượt không thấm nước(bảo hành 6 tháng),https://www.lazada.vn/products/dep-nam-quai-ngang-dep-quai-da-de-cao-3cm-chong-tron-truot-khong-tham-nuocbao-hanh-6-thang-i2506342871.html,54.470 ₫,45% Off,66 Đã bán,(13),Hà Nội,99.000 ₫,38.000 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,100%,78%,1,0,1,1,10
40,giày dép,Aes The Tic dép lông dép giày Bông Phủ Lông Dày Dễ Thời trang Thoải mái Bảnh bao Thời thượng FMR23C059N,https://www.lazada.vn/products/aes-the-tic-dep-long-dep-giay-bong-phu-long-day-de-thoi-trang-thoai-mai-banh-bao-thoi-thuong-fmr23c059n-i2623257980.html,72.805 ₫,66% Off,73 Đã bán,(20),Nước ngoài,217.200 ₫,,Không áp dụng chính sách bảo hành,100%,Không đủ thông tin,100%,0,0,1,0,20
41,giày dép,Chất Lượng Bán Chạy Dép Bông Đế Dày Thời Trang Thu Đông 2024 Phong Cách Mới Cho Nữ,https://www.lazada.vn/products/chat-luong-ban-chay-dep-bong-de-day-thoi-trang-thu-dong-2024-phong-cach-moi-cho-nu-i2581037235.html,51.900 ₫,48% Off,185 Đã bán,(60),Nước ngoài,99.000 ₫,,Không áp dụng chính sách bảo hành,97%,Không đủ thông tin,100%,1,0,1,3,55
42,giày dép,Yierku【Free Shipping Miễn phí vận chuyển】 Mới Tự Trồng Cao Thời Trang Đáy Phẳng đa năng xu hướng Nhanh Chóng Làm Khô Trượt Ren-Miễn Phí Giày Ánh Sáng Giày bệt Dép,https://www.lazada.vn/products/yierkufree-shipping-mien-phi-van-chuyen-moi-tu-trong-cao-thoi-trang-day-phang-da-nang-xu-huong-nhanh-chong-lam-kho-truot-ren-mien-phi-giay-anh-sang-giay-bet-dep-i2300371687.html,149.000 ₫,38% Off,25 Đã bán,(10),Nước ngoài,330.000 ₫,,Được đổi ý,94%,Không đủ thông tin,100%,0,0,0,0,10
43,giày dép,Dép Lỗ Dép Đi Biển Dừa Chạm Rỗng Nhẹ Tiện Mẫu Mới Mùa Hè 2024 Cho Nam Xăng Đan Chống Trượt Đi Thể Thao Ngoài Trời Sành Điệu,https://www.lazada.vn/products/dep-lo-dep-di-bien-dua-cham-rong-nhe-tien-mau-moi-mua-he-2024-cho-nam-xang-dan-chong-truot-di-the-thao-ngoai-troi-sanh-dieu-i2421385810.html,72.680 ₫,55% Off,30 Đã bán,(8),Hồ Chí Minh,203.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,93%,99%,1,0,0,0,8
44,giày dép,Dép Lỗ Giày Mũi Tròn Nam Văn Phòng Mùa Hè Dép Đi Biển Ngoài Trời Đế Dày Lái Xe Ngoài Trời Cỡ Lớn Có Lỗ,https://www.lazada.vn/products/dep-lo-giay-mui-tron-nam-van-phong-mua-he-dep-di-bien-ngoai-troi-de-day-lai-xe-ngoai-troi-co-lon-co-lo-i2421460277.html,62.560 ₫,44% Off,50 Đã bán,(22),Hồ Chí Minh,184.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,93%,99%,0,0,1,0,21
45,giày dép,Dép rọ GC nam siêu bền siêu đẹp thời thượng,https://www.lazada.vn/products/dep-ro-gc-nam-sieu-ben-sieu-dep-thoi-thuong-i2414940392.html,100.560 ₫,60% Off,308 Đã bán,(90),Hải Dương,250.000 ₫,37.700 ₫,3 ngày trả hàng cho Nhà bán hàng,96%,100%,100%,0,0,2,2,85
46,giày dép,202411fc Xăng Đan Lỗ Mới Mùa Hè Dép Lê Ngoài Phòng Tắm Chữ Mẫu Phong Cách Hàn Quốc Chống Trượt Nam Giới Trong Dép Lê Lỗ Nam,https://www.lazada.vn/products/202411fc-xang-dan-lo-moi-mua-he-dep-le-ngoai-phong-tam-chu-mau-phong-cach-han-quoc-chong-truot-nam-gioi-trong-dep-le-lo-nam-i1826688091.html,57.000 ₫,,340 Đã bán,(178),Hồ Chí Minh,,17.000 ₫,Không áp dụng chính sách bảo hành,95%,93%,99%,2,1,7,6,162
47,giày dép,Dép Nữ Mùa Hè Mới Dép Bệt Đi Biển Thời Trang Hàn Quốc Dép Đế Mềm 2024 Kiểu Mới (36-40),https://www.lazada.vn/products/dep-nu-mua-he-moi-dep-bet-di-bien-thoi-trang-han-quoc-dep-de-mem-2024-kieu-moi-36-40-i2611452699.html,18.436 ₫,67% Off,89 Đã bán,(18),Nước ngoài,56.000 ₫,,Không áp dụng chính sách bảo hành,95%,Không đủ thông tin,100%,1,0,0,2,15
48,giày dép,Men'S Flip Flops Beach Shoes Casual Shoes Sandals Trendy Sandals,https://www.lazada.vn/products/mens-flip-flops-beach-shoes-casual-shoes-sandals-trendy-sandals-i2654671765.html,453 ₫,40% Off,,,Nước ngoài,755 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,Không đủ thông tin,Không đủ thông tin,Không đủ thông tin,0,0,0,0,0
49,giày dép,Dép lê nữ mùa hè Ins Dép lê WA71,https://www.lazada.vn/products/dep-le-nu-mua-he-ins-dep-le-wa71-i2118098919.html,57.822 ₫,62% Off,1.7K Đã bán,(632),Nước ngoài,153.000 ₫,,Không áp dụng chính sách bảo hành,96%,Không đủ thông tin,100%,12,3,11,25,580
50,giày dép,JOFANNY dép nam nữ tai mèo chống trượt quai ngang bánh mì nữ ba màu tùy chọn đế cao 3cm,https://www.lazada.vn/products/jofanny-dep-nam-nu-tai-meo-chong-truot-quai-ngang-banh-mi-nu-ba-mau-tuy-chon-de-cao-3cm-i2248845454.html,23.600 ₫,48% Off,225 Đã bán,(52),Hà Nội,45.180 ₫,32.700 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,100%,100%,0,0,5,1,47
51,giày dép,Xăng Đan 2024cb Giày Thường Ngày Bít Mũi Da Thật Thể Thao Ngoài Trời Sành Điệu Cho Nam Dép Lê Mẫu Mới Mùa Hè Thoáng Khí Nam Đi Biển,https://www.lazada.vn/products/xang-dan-2024cb-giay-thuong-ngay-bit-mui-da-that-the-thao-ngoai-troi-sanh-dieu-cho-nam-dep-le-mau-moi-mua-he-thoang-khi-nam-di-bien-i1466104953.html,212.000 ₫,,765 Đã bán,(319),Hồ Chí Minh,,17.000 ₫,Không áp dụng chính sách bảo hành,95%,94%,100%,1,2,6,15,296
52,giày dép,"Dép Sandal Nam, Dép Quai Hậu 2 Quai Dán Mã DP36",https://www.lazada.vn/products/dep-sandal-nam-dep-quai-hau-2-quai-dan-ma-dp36-i2523491439.html,98.000 ₫,,88 Đã bán,(27),Hồ Chí Minh,,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,88%,3%,46%,3,0,1,0,23
53,giày dép,(2 màu y hình) DÉP NI MẪU MỚI UNISEX,https://www.lazada.vn/products/2-mau-y-hinh-dep-ni-mau-moi-unisex-i2360608894.html,30.168 ₫,58% Off,34 Đã bán,(12),Hồ Chí Minh,72.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,94%,95%,92%,0,0,0,0,12
54,giày dép,Mới Dép Sandal Đế Mềm Phong Cách Hàn Quốc Thời Trang Cho Nữ,https://www.lazada.vn/products/moi-dep-sandal-de-mem-phong-cach-han-quoc-thoi-trang-cho-nu-i2602027048.html,19.266 ₫,56% Off,436 Đã bán,(108),Nước ngoài,44.000 ₫,,Không áp dụng chính sách bảo hành,95%,Không đủ thông tin,100%,2,3,2,7,95
55,giày dép,Xăng Đan Mẫu Mới Xăng Đan Nữ Thời Trang Dép Đế Mềm Phong Cách Hàn Quốc,https://www.lazada.vn/products/xang-dan-mau-moi-xang-dan-nu-thoi-trang-dep-de-mem-phong-cach-han-quoc-i2621905562.html,24.302 ₫,60% Off,157 Đã bán,(27),Nước ngoài,60.000 ₫,,Không áp dụng chính sách bảo hành,95%,Không đủ thông tin,100%,0,0,0,0,27
56,giày dép,Dép chữ C cao su non unisex nam nữ,https://www.lazada.vn/products/dep-chu-c-cao-su-non-unisex-nam-nu-i2383559732.html,31.844 ₫,58% Off,43 Đã bán,(7),Hồ Chí Minh,76.000 ₫,16.500 ₫,3 ngày trả hàng cho Nhà bán hàng,93%,92%,100%,0,0,0,1,7
57,giày dép,"Dép rọ nam bộ đội công an chống trơn trượt, giày xăng đan lao động cao cấp",https://www.lazada.vn/products/dep-ro-nam-bo-doi-cong-an-chong-tron-truot-giay-xang-dan-lao-dong-cao-cap-i2547522809.html,35.500 ₫,50% Off,23 Đã bán,(4),Phú Yên,71.000 ₫,37.700 ₫,3 ngày trả hàng cho Nhà bán hàng,99%,99%,50%,0,0,0,0,5
58,giày dép,"Giày Cao Su Cao Su Lồng Lợn Cổ Điển Mùa Hè Cho Nam Giới 2023, Dép Kỳ Cựu, Giày Bít Mũi Giải Phóng Mẫu Nhựa",https://www.lazada.vn/products/giay-cao-su-cao-su-long-lon-co-dien-mua-he-cho-nam-gioi-2023-dep-ky-cuu-giay-bit-mui-giai-phong-mau-nhua-i2325865888.html,111.320 ₫,8% Off,133 Đã bán,(45),Nước ngoài,124.000 ₫,17.000 ₫,Không áp dụng chính sách bảo hành,95%,93%,99%,0,1,1,1,42
59,giày dép,thới giới dép sandal dép quai hậu nam và nữ ( đế trắng quai dù ) size từ 34 nữ đến 44 nam,https://www.lazada.vn/products/thoi-gioi-dep-sandal-dep-quai-hau-nam-va-nu-de-trang-quai-du-size-tu-34-nu-den-44-nam-i1466513865.html,37.900 ₫,,114 Đã bán,(25),Đồng Nai,222.888 ₫,28.700 ₫,3 ngày trả hàng cho Nhà bán hàng,97%,100%,100%,1,0,0,0,24
