Type,Price_sale,Sale_off,Total_sold,Preview,Location,Price_original,Ship_price,Sale_rating,Ship_on_time,Chat_response,One_star,Two_star,Three_star,Four_star,Five_star
quần áo,39699,50.0,325.0,84.0,Nam Định,180000.0,37700.0,91.0,100.0,100.0,5.0,4.0,7.0,6.0,62.0
quần áo,34000,66.0,1000.0,332.0,Nam Định,,,,,,0.0,0.0,0.0,0.0,0.0
quần áo,35000,56.0,1400.0,299.0,Hồ Chí Minh,124000.0,16500.0,91.0,100.0,50.0,19.0,8.0,13.0,12.0,247.0
quần áo,19000,51.0,102.0,24.0,Hà Nam,39000.0,37700.0,97.0,91.0,50.0,0.0,1.0,1.0,2.0,20.0
quần áo,52049,54.0,1200.0,438.0,Hà Nội,112000.0,32700.0,95.0,100.0,90.0,8.0,3.0,8.0,6.0,413.0
quần áo,62667,21.0,105.0,33.0,Nước ngoài,79000.0,17000.0,93.0,99.0,100.0,0.0,0.0,0.0,0.0,34.0
quần áo,33203,47.0,37.0,13.0,Nước ngoài,63000.0,,96.0,,100.0,0.0,0.0,0.0,0.0,13.0
quần áo,30000,81.0,144.0,34.0,Hà Nội,159000.0,32700.0,91.0,100.0,,2.0,0.0,1.0,0.0,31.0
quần áo,73300,59.0,1400.0,479.0,Hồ Chí Minh,178000.0,16500.0,95.0,99.0,91.0,6.0,2.0,6.0,11.0,455.0
quần áo,25000,50.0,32.0,4.0,Hồ Chí Minh,50000.0,16500.0,91.0,100.0,50.0,0.0,0.0,0.0,1.0,4.0
quần áo,59000,,1200.0,378.0,Hồ Chí Minh,,18300.0,93.0,97.0,100.0,5.0,6.0,7.0,28.0,332.0
quần áo,33489,66.0,40.0,19.0,Hà Nội,98000.0,38000.0,69.0,100.0,82.0,4.0,0.0,0.0,0.0,16.0
quần áo,124000,41.0,103.0,28.0,Hồ Chí Minh,210000.0,16500.0,98.0,99.0,96.0,0.0,0.0,2.0,0.0,26.0
quần áo,67835,54.0,5800.0,971.0,Hồ Chí Minh,149000.0,16500.0,94.0,99.0,,24.0,11.0,18.0,86.0,832.0
quần áo,29000,47.0,579.0,211.0,Nước ngoài,55000.0,,90.0,,100.0,2.0,3.0,5.0,14.0,187.0
quần áo,13000,,,,Trà Vinh,,28700.0,,,,0.0,0.0,0.0,0.0,0.0
quần áo,49500,50.0,253.0,60.0,Hà Nội,99000.0,32700.0,91.0,98.0,81.0,2.0,1.0,1.0,4.0,52.0
quần áo,37905,96.0,2000.0,520.0,Hồ Chí Minh,1000000.0,16500.0,87.0,96.0,34.0,67.0,34.0,21.0,15.0,383.0
quần áo,40000,,64.0,13.0,Thanh Hóa,80000.0,37700.0,91.0,100.0,96.0,0.0,1.0,1.0,0.0,11.0
quần áo,121046,50.0,,,Nước ngoài,240329.0,,97.0,,100.0,0.0,0.0,0.0,0.0,0.0
quần áo,39000,50.0,159.0,44.0,Nam Định,,37700.0,93.0,97.0,,2.0,0.0,2.0,2.0,38.0
quần áo,32783,53.0,253.0,58.0,Nam Định,180000.0,37700.0,91.0,100.0,100.0,5.0,0.0,4.0,0.0,49.0
quần áo,17656,39.0,1300.0,212.0,Hồ Chí Minh,59000.0,16500.0,94.0,99.0,69.0,2.0,2.0,9.0,4.0,196.0
quần áo,42934,57.0,90.0,27.0,Thanh Hóa,99000.0,37700.0,91.0,100.0,96.0,3.0,1.0,2.0,0.0,22.0
quần áo,69120,40.0,40.0,17.0,Hà Nội,115000.0,32700.0,91.0,99.0,64.0,0.0,1.0,1.0,1.0,14.0
quần áo,39699,12.0,236.0,76.0,Nam Định,45000.0,37700.0,93.0,99.0,80.0,3.0,0.0,3.0,5.0,66.0
quần áo,28336,57.0,999.0,194.0,Hồ Chí Minh,58000.0,16500.0,94.0,99.0,69.0,6.0,1.0,2.0,3.0,183.0
quần áo,45614,43.0,1700.0,379.0,Hồ Chí Minh,120000.0,37700.0,93.0,99.0,60.0,7.0,3.0,12.0,17.0,340.0
quần áo,49000,46.0,24.0,9.0,Thanh Hóa,90000.0,51100.0,94.0,87.0,100.0,0.0,0.0,1.0,2.0,6.0
quần áo,39030,56.0,88.0,30.0,Hồ Chí Minh,89000.0,16500.0,96.0,84.0,83.0,1.0,0.0,0.0,0.0,29.0
quần áo,32525,54.0,938.0,257.0,Hồ Chí Minh,75000.0,16500.0,97.0,99.0,58.0,8.0,1.0,3.0,5.0,240.0
quần áo,67837,54.0,1900.0,405.0,Hồ Chí Minh,149000.0,16500.0,95.0,99.0,91.0,10.0,7.0,18.0,21.0,349.0
quần áo,62000,48.0,464.0,125.0,Thanh Hóa,120000.0,37700.0,93.0,99.0,66.0,2.0,1.0,5.0,6.0,111.0
quần áo,84889,33.0,4200.0,924.0,Hồ Chí Minh,132000.0,16500.0,99.0,98.0,94.0,5.0,1.0,2.0,25.0,893.0
quần áo,118000,21.0,2400.0,550.0,Hưng Yên,150000.0,37700.0,95.0,96.0,98.0,12.0,3.0,12.0,15.0,508.0
quần áo,56000,47.0,842.0,173.0,Hồ Chí Minh,106200.0,16500.0,95.0,97.0,100.0,6.0,1.0,5.0,3.0,158.0
quần áo,79016,58.0,8.0,3.0,Nước ngoài,188000.0,,92.0,,100.0,0.0,0.0,0.0,1.0,2.0
quần áo,49000,29.0,22.0,8.0,Hà Nội,149000.0,32700.0,91.0,98.0,81.0,0.0,0.0,0.0,0.0,8.0
quần áo,92004,54.0,237.0,65.0,Long An,198000.0,28700.0,97.0,100.0,,2.0,0.0,2.0,4.0,58.0
quần áo,47228,57.0,134.0,40.0,Hồ Chí Minh,110000.0,16500.0,97.0,96.0,97.0,0.0,0.0,1.0,5.0,35.0
quần áo,29000,51.0,4900.0,915.0,Hà Nội,59000.0,32700.0,95.0,100.0,100.0,15.0,14.0,32.0,56.0,798.0
quần áo,69000,47.0,361.0,93.0,Hồ Chí Minh,199000.0,16500.0,94.0,99.0,98.0,8.0,2.0,2.0,4.0,77.0
quần áo,79000,50.0,60.0,20.0,Hồ Chí Minh,355000.0,16500.0,94.0,99.0,98.0,0.0,1.0,1.0,1.0,17.0
quần áo,53990,64.0,1500.0,462.0,Hồ Chí Minh,149000.0,16500.0,97.0,96.0,97.0,3.0,2.0,7.0,8.0,443.0
quần áo,59000,40.0,232.0,54.0,Hồ Chí Minh,199000.0,16500.0,88.0,99.0,87.0,0.0,2.0,1.0,1.0,51.0
quần áo,41650,15.0,247.0,81.0,Hồ Chí Minh,60000.0,16500.0,95.0,92.0,66.0,2.0,0.0,3.0,1.0,75.0
quần áo,48000,46.0,10.0,3.0,Hồ Chí Minh,260000.0,16500.0,93.0,100.0,85.0,0.0,2.0,0.0,0.0,1.0
quần áo,39699,42.0,30.0,5.0,Hà Nội,69000.0,32700.0,91.0,98.0,81.0,0.0,0.0,0.0,0.0,5.0
quần áo,42000,,18.0,9.0,Hồ Chí Minh,,18300.0,93.0,97.0,100.0,0.0,1.0,2.0,1.0,5.0
quần áo,39000,61.0,26.0,10.0,Hồ Chí Minh,149000.0,16500.0,89.0,99.0,100.0,0.0,0.0,0.0,0.0,11.0
quần áo,62000,61.0,2000.0,604.0,Hồ Chí Minh,159000.0,16500.0,97.0,96.0,97.0,3.0,4.0,6.0,20.0,572.0
quần áo,89000,,375.0,102.0,Hồ Chí Minh,,16500.0,98.0,100.0,100.0,0.0,0.0,0.0,2.0,100.0
quần áo,42492,13.0,104.0,40.0,Nam Định,95000.0,37700.0,93.0,99.0,80.0,0.0,0.0,1.0,2.0,37.0
quần áo,39000,40.0,745.0,167.0,Nam Định,160000.0,37700.0,91.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
quần áo,69120,59.0,571.0,186.0,Hà Nội,169000.0,32700.0,91.0,99.0,64.0,7.0,5.0,4.0,12.0,158.0
quần áo,45535,52.0,370.0,122.0,Hà Nội,94000.0,32700.0,91.0,98.0,57.0,4.0,2.0,4.0,11.0,101.0
quần áo,65584,49.0,61.0,18.0,Nước ngoài,129278.0,,92.0,,100.0,0.0,0.0,0.0,1.0,17.0
quần áo,51111,48.0,46.0,19.0,Thanh Hóa,99000.0,37700.0,91.0,100.0,96.0,0.0,0.0,1.0,1.0,17.0
quần áo,44825,31.0,273.0,70.0,Nam Định,65000.0,37700.0,83.0,100.0,100.0,4.0,0.0,8.0,7.0,51.0
quần áo,66000,45.0,317.0,77.0,Thanh Hóa,120000.0,37700.0,91.0,100.0,96.0,2.0,2.0,1.0,4.0,68.0
quần áo,38640,57.0,573.0,168.0,Nam Định,95000.0,37700.0,93.0,99.0,80.0,7.0,5.0,4.0,9.0,143.0
quần áo,29000,41.0,22.0,11.0,Nước ngoài,,,,,,0.0,0.0,0.0,0.0,0.0
quần áo,43227,45.0,13.0,4.0,Hà Nội,,,,,,0.0,0.0,0.0,0.0,0.0
quần áo,65000,46.0,199.0,60.0,Thanh Hóa,,,,,,0.0,0.0,0.0,0.0,0.0
quần áo,42000,,232.0,47.0,Hồ Chí Minh,,,93.0,97.0,100.0,4.0,3.0,5.0,0.0,36.0
quần áo,42075,47.0,500.0,139.0,Hồ Chí Minh,149000.0,16500.0,88.0,95.0,100.0,29.0,4.0,17.0,4.0,85.0
quần áo,36924,46.0,,2.0,Hà Nội,69000.0,32700.0,91.0,99.0,66.0,0.0,0.0,0.0,0.0,2.0
quần áo,66000,30.0,20.0,7.0,Nước ngoài,94000.0,,92.0,,100.0,0.0,0.0,0.0,0.0,7.0
quần áo,45000,,153.0,24.0,Hồ Chí Minh,,18300.0,92.0,100.0,100.0,4.0,1.0,0.0,1.0,18.0
quần áo,39000,44.0,224.0,56.0,Hồ Chí Minh,70000.0,16500.0,98.0,100.0,50.0,0.0,1.0,1.0,0.0,54.0
quần áo,59248,50.0,3000.0,701.0,Hồ Chí Minh,119000.0,16500.0,96.0,93.0,97.0,8.0,7.0,15.0,30.0,642.0
quần áo,34384,57.0,1700.0,459.0,Hồ Chí Minh,80000.0,16500.0,97.0,99.0,58.0,7.0,3.0,9.0,12.0,428.0
quần áo,55000,50.0,127.0,29.0,Nam Định,180000.0,37700.0,92.0,100.0,,2.0,1.0,2.0,6.0,19.0
quần áo,67835,60.0,4100.0,758.0,Hồ Chí Minh,168000.0,16500.0,96.0,93.0,97.0,0.0,0.0,0.0,0.0,0.0
quần áo,157051,21.0,88.0,18.0,Hưng Yên,200000.0,37700.0,95.0,96.0,98.0,0.0,3.0,0.0,0.0,15.0
quần áo,41818,54.0,77.0,11.0,Hồ Chí Minh,90000.0,16500.0,96.0,97.0,86.0,0.0,0.0,2.0,0.0,10.0
quần áo,37172,79.0,1700.0,349.0,Hà Nội,179000.0,32700.0,91.0,100.0,,13.0,2.0,19.0,16.0,299.0
quần áo,71700,76.0,1300.0,319.0,Hồ Chí Minh,299000.0,16500.0,95.0,99.0,100.0,5.0,4.0,4.0,8.0,298.0
quần áo,152280,24.0,1700.0,439.0,Hưng Yên,200000.0,37700.0,95.0,96.0,98.0,5.0,1.0,7.0,18.0,408.0
quần áo,27879,60.0,4200.0,431.0,Hồ Chí Minh,70000.0,18300.0,85.0,96.0,99.0,52.0,23.0,33.0,55.0,647.0
quần áo,75000,,994.0,193.0,Hồ Chí Minh,,18300.0,92.0,99.0,60.0,5.0,5.0,12.0,13.0,158.0
quần áo,58442,31.0,74.0,21.0,Nước ngoài,85000.0,17000.0,93.0,99.0,100.0,2.0,1.0,1.0,1.0,16.0
quần áo,33489,66.0,85.0,25.0,Hà Nội,98000.0,38000.0,62.0,100.0,75.0,6.0,2.0,0.0,1.0,16.0
quần áo,56000,60.0,5500.0,1387.0,Hồ Chí Minh,139000.0,16500.0,97.0,96.0,97.0,27.0,10.0,39.0,29.0,1283.0
quần áo,38126,57.0,53.0,8.0,Hà Nội,88000.0,32700.0,83.0,98.0,100.0,1.0,1.0,0.0,2.0,5.0
quần áo,38641,44.0,19.0,7.0,Hà Nội,99000.0,32700.0,90.0,100.0,63.0,0.0,0.0,0.0,0.0,7.0
quần áo,33489,66.0,38.0,16.0,Hà Nội,98000.0,38000.0,64.0,100.0,79.0,2.0,0.0,1.0,0.0,16.0
quần áo,51111,7.0,269.0,74.0,Hồ Chí Minh,55000.0,16500.0,95.0,92.0,66.0,2.0,1.0,0.0,4.0,67.0
quần áo,58000,42.0,143.0,38.0,Thanh Hóa,100000.0,37700.0,93.0,99.0,66.0,0.0,1.0,0.0,3.0,35.0
quần áo,81600,45.0,9.0,3.0,Hà Nội,149000.0,32700.0,91.0,99.0,64.0,0.0,0.0,0.0,0.0,3.0
quần áo,23614,60.0,43.0,14.0,Hồ Chí Minh,99000.0,16500.0,94.0,96.0,75.0,0.0,0.0,1.0,2.0,11.0
quần áo,52894,31.0,869.0,380.0,Hà Nội,77000.0,27000.0,97.0,100.0,71.0,2.0,0.0,5.0,8.0,365.0
quần áo,39030,61.0,124.0,34.0,Hồ Chí Minh,100000.0,16500.0,97.0,100.0,100.0,0.0,0.0,2.0,0.0,32.0
quần áo,81600,46.0,140.0,43.0,Hà Nội,150000.0,32700.0,91.0,99.0,64.0,1.0,0.0,0.0,2.0,42.0
quần áo,36500,49.0,3200.0,521.0,Hồ Chí Minh,71100.0,16500.0,95.0,97.0,100.0,10.0,7.0,8.0,28.0,468.0
quần áo,39000,13.0,383.0,112.0,Nam Định,98000.0,37700.0,84.0,100.0,,4.0,1.0,5.0,9.0,94.0
quần áo,76350,60.0,2100.0,631.0,Hà Nội,189000.0,32700.0,98.0,100.0,91.0,4.0,3.0,5.0,15.0,605.0
quần áo,124000,23.0,,,Nước ngoài,160000.0,,92.0,,100.0,0.0,0.0,0.0,0.0,0.0
quần áo,47073,58.0,969.0,244.0,Nam Định,210000.0,37700.0,86.0,100.0,100.0,4.0,5.0,7.0,7.0,221.0
quần áo,82707,62.0,209.0,39.0,Hà Nội,220000.0,32700.0,97.0,99.0,94.0,1.0,2.0,1.0,1.0,34.0
quần áo,114000,24.0,2200.0,558.0,Hưng Yên,150000.0,37700.0,95.0,96.0,98.0,4.0,2.0,6.0,14.0,532.0
quần áo,33489,66.0,123.0,58.0,Hà Nội,98000.0,38000.0,64.0,100.0,79.0,9.0,0.0,0.0,0.0,51.0
quần áo,72000,47.0,91.0,25.0,Thanh Hóa,135000.0,37700.0,91.0,100.0,96.0,1.0,1.0,1.0,3.0,19.0
quần áo,35000,42.0,1000.0,201.0,Nam Định,60000.0,37700.0,83.0,83.0,,5.0,4.0,10.0,22.0,160.0
quần áo,66977,58.0,1700.0,364.0,Hồ Chí Minh,159000.0,16500.0,96.0,93.0,97.0,6.0,4.0,10.0,23.0,322.0
quần áo,98750,57.0,47.0,9.0,Hà Nội,230000.0,32700.0,98.0,97.0,100.0,0.0,0.0,0.0,0.0,9.0
quần áo,67000,65.0,758.0,291.0,Hồ Chí Minh,190000.0,16500.0,96.0,84.0,83.0,2.0,0.0,1.0,2.0,286.0
quần áo,121000,33.0,52.0,10.0,Hồ Chí Minh,180000.0,16500.0,94.0,95.0,100.0,0.0,0.0,0.0,0.0,10.0
quần áo,49500,50.0,67.0,28.0,Hà Nội,139000.0,32700.0,93.0,100.0,60.0,0.0,2.0,2.0,0.0,24.0
quần áo,49000,59.0,343.0,76.0,Nam Định,210000.0,37700.0,86.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
quần áo,49000,35.0,680.0,126.0,Thanh Hóa,75000.0,37700.0,93.0,100.0,66.0,10.0,0.0,6.0,2.0,109.0
quần áo,102244,57.0,63.0,20.0,Nước ngoài,240000.0,,97.0,,100.0,0.0,0.0,0.0,3.0,18.0
quần áo,95000,32.0,26.0,10.0,Hồ Chí Minh,140000.0,16500.0,94.0,95.0,100.0,0.0,0.0,0.0,0.0,10.0
quần áo,48000,56.0,36.0,12.0,Nam Định,130000.0,37700.0,91.0,100.0,100.0,2.0,0.0,0.0,1.0,9.0
quần áo,54000,,123.0,22.0,Cần Thơ,,28700.0,98.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0
quần áo,63381,50.0,23.0,2.0,Nước ngoài,126500.0,,100.0,,100.0,0.0,0.0,0.0,0.0,2.0
quần áo,97534,51.0,8.0,5.0,Nước ngoài,200000.0,,92.0,,100.0,0.0,0.0,0.0,0.0,4.0
quần áo,43000,49.0,42.0,12.0,Hà Nội,84600.0,32700.0,94.0,100.0,69.0,1.0,0.0,0.0,2.0,9.0
quần áo,36000,49.0,973.0,171.0,Hồ Chí Minh,70200.0,16500.0,95.0,97.0,100.0,5.0,6.0,12.0,7.0,141.0
quần áo,79000,51.0,35.0,10.0,Nam Định,160000.0,37700.0,96.0,87.0,50.0,0.0,0.0,0.0,0.0,10.0
quần áo,139000,46.0,202.0,45.0,Hà Nội,259000.0,32700.0,91.0,,,3.0,2.0,0.0,5.0,35.0
quần áo,53990,58.0,3200.0,644.0,Hồ Chí Minh,129900.0,16500.0,97.0,96.0,97.0,15.0,10.0,13.0,28.0,578.0
quần áo,44500,56.0,176.0,52.0,Hồ Chí Minh,250000.0,16500.0,93.0,99.0,88.0,1.0,0.0,0.0,1.0,50.0
quần áo,33523,56.0,1100.0,364.0,Hồ Chí Minh,76000.0,16500.0,97.0,96.0,97.0,4.0,3.0,12.0,7.0,340.0
quần áo,33000,52.0,1500.0,899.0,Hà Nội,99000.0,32700.0,94.0,100.0,69.0,11.0,3.0,2.0,9.0,875.0
quần áo,55000,39.0,6.0,,Nam Định,90000.0,37700.0,92.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
quần áo,19000,30.0,37.0,6.0,Hà Nội,55000.0,32700.0,93.0,99.0,,0.0,0.0,1.0,0.0,6.0
quần áo,27000,7.0,1800.0,270.0,Hồ Chí Minh,29000.0,16500.0,95.0,100.0,92.0,5.0,6.0,4.0,10.0,245.0
quần áo,30053,76.0,26.0,6.0,Hồ Chí Minh,124000.0,16500.0,95.0,99.0,100.0,0.0,0.0,0.0,1.0,5.0
quần áo,65000,35.0,2000.0,351.0,Hồ Chí Minh,100000.0,16500.0,93.0,99.0,100.0,15.0,6.0,5.0,8.0,317.0
quần áo,36000,57.0,954.0,282.0,Hồ Chí Minh,84000.0,16500.0,97.0,96.0,66.0,1.0,0.0,0.0,2.0,279.0
quần áo,75654,54.0,24.0,11.0,Nước ngoài,165000.0,,98.0,,100.0,0.0,0.0,0.0,0.0,14.0
quần áo,72260,44.0,1300.0,495.0,Hà Nội,130000.0,32700.0,,99.0,100.0,2.0,3.0,15.0,15.0,462.0
quần áo,35313,64.0,8800.0,1878.0,Hồ Chí Minh,98000.0,16500.0,96.0,93.0,97.0,30.0,18.0,28.0,80.0,1722.0
quần áo,97000,,459.0,121.0,Nam Định,,51100.0,95.0,,,1.0,3.0,7.0,10.0,100.0
quần áo,104466,48.0,30.0,11.0,Thanh Hóa,199000.0,37700.0,91.0,100.0,96.0,0.0,1.0,0.0,0.0,10.0
quần áo,49500,50.0,45.0,22.0,Hà Nội,159000.0,32700.0,93.0,100.0,60.0,0.0,0.0,0.0,0.0,23.0
quần áo,75840,41.0,26.0,14.0,Hà Nội,129000.0,32700.0,91.0,99.0,64.0,1.0,0.0,0.0,0.0,13.0
quần áo,50663,57.0,134.0,41.0,Nam Định,210000.0,37700.0,86.0,100.0,100.0,2.0,0.0,0.0,3.0,37.0
quần áo,42075,39.0,18.0,4.0,Hà Nội,94000.0,32700.0,91.0,99.0,66.0,0.0,0.0,0.0,0.0,4.0
quần áo,42000,53.0,115.0,27.0,Hồ Chí Minh,90000.0,16500.0,96.0,97.0,86.0,0.0,0.0,2.0,0.0,25.0
quần áo,91000,57.0,15.0,13.0,Nước ngoài,210000.0,,95.0,,100.0,0.0,0.0,0.0,1.0,12.0
quần áo,83000,48.0,13.0,1.0,Hà Nội,159000.0,32700.0,93.0,99.0,57.0,0.0,0.0,0.0,0.0,1.0
quần áo,39900,60.0,282.0,82.0,Hồ Chí Minh,100000.0,16500.0,88.0,97.0,,19.0,1.0,1.0,0.0,61.0
quần áo,92000,49.0,460.0,127.0,Hồ Chí Minh,180000.0,16500.0,97.0,100.0,100.0,0.0,0.0,1.0,2.0,124.0
quần áo,96000,52.0,17.0,3.0,Thanh Hóa,199000.0,37700.0,91.0,100.0,96.0,0.0,0.0,0.0,2.0,1.0
quần áo,66202,52.0,183.0,41.0,Hà Nội,139000.0,32700.0,91.0,98.0,81.0,2.0,0.0,1.0,3.0,35.0
quần áo,27786,44.0,42.0,12.0,Hồ Chí Minh,50000.0,16500.0,85.0,96.0,99.0,4.0,3.0,0.0,1.0,4.0
quần áo,73000,51.0,70.0,26.0,Nước ngoài,160000.0,17000.0,91.0,99.0,100.0,1.0,1.0,2.0,0.0,22.0
quần áo,29900,57.0,20.0,2.0,Hà Nội,69000.0,32700.0,95.0,100.0,100.0,0.0,0.0,0.0,0.0,2.0
quần áo,69000,54.0,8.0,4.0,Nước ngoài,160000.0,17000.0,91.0,99.0,100.0,0.0,0.0,0.0,0.0,5.0
quần áo,33400,52.0,12.0,1.0,Hồ Chí Minh,70000.0,16500.0,96.0,100.0,56.0,0.0,0.0,0.0,0.0,1.0
quần áo,104000,44.0,,1.0,Nước ngoài,186000.0,,92.0,,100.0,0.0,0.0,0.0,0.0,2.0
quần áo,45000,55.0,,,Hồ Chí Minh,99000.0,16500.0,,,,0.0,0.0,0.0,0.0,0.0
quần áo,120000,14.0,,,Nước ngoài,140000.0,,92.0,,100.0,0.0,0.0,0.0,0.0,0.0
quần áo,35517,54.0,273.0,41.0,Hồ Chí Minh,98000.0,16500.0,78.0,100.0,100.0,1.0,1.0,0.0,1.0,39.0
quần áo,40000,76.0,86.0,22.0,Hà Nội,169000.0,32700.0,91.0,100.0,,2.0,0.0,2.0,0.0,19.0
quần áo,69000,30.0,65.0,23.0,Thanh Hóa,99000.0,37700.0,93.0,100.0,66.0,1.0,0.0,2.0,2.0,18.0
quần áo,63045,50.0,,2.0,Nước ngoài,125000.0,,96.0,,100.0,0.0,0.0,0.0,0.0,2.0
quần áo,80865,47.0,11.0,2.0,Nước ngoài,152000.0,,92.0,,100.0,0.0,1.0,0.0,0.0,2.0
quần áo,69000,43.0,124.0,44.0,Hà Nội,120000.0,32700.0,93.0,100.0,,3.0,1.0,2.0,1.0,37.0
